wp_int,sf_tot_cat,bsb_tot_cat,scup_tot_cat
1266,1,0,0
3393,1,0,0
2681,3,0,0
2373,4,6,0
674,23,0,0
2136,2,0,0
16044,0,0,0
1690,6,0,0
2875,0,0,0
1709,0,0,0
3409,0,4,0
45089,0,0,0
22531,0,0,0
23292,2,0,0
5428,5,0,0
37180,0,0,0
7960,3,0,0
2708,0,0,0
825,6,4,0
6031,2,0,0
6705,0,0,0
4489,0,0,0
6031,2,0,0
7815,11,0,0
10794,18,0,0
5508,0,0,0
10794,0,0,0
69057,2,0,0
139,0,6,3
37180,1,0,0
19986,0,0,0
9946,1,12,0
19479,7,0,0
1043,0,0,0
4619,0,0,0
2884,3,0,0
3910,4,0,0
3409,0,0,0
2097,0,0,0
48854,0,0,0
3199,15,0,0
18492,0,10,10
3199,4,0,0
23292,0,0,0
2180,8,2,0
8691,11,0,0
2350,0,15,0
3972,0,17,0
14561,1,2,0
48854,0,0,0
15590,0,0,0
2752,6,0,0
651,0,0,0
58591,0,0,0
1661,3,0,0
17931,0,1,0
6686,0,8,0
2166,3,0,0
11635,1,0,0
58591,0,0,0
5449,0,0,0
17069,1,0,0
1654,0,0,0
8297,2,0,0
11711,1,0,0
11516,2,0,0
16975,1,0,0
4788,2,0,0
394,11,0,0
26443,3,10,0
3319,0,0,0
4845,0,1,0
9704,0,1,0
23292,2,0,0
45089,0,0,0
4469,0,0,0
37180,0,0,0
14032,0,0,0
1135,0,0,0
11636,0,0,0
9642,0,0,0
5805,2,0,0
12944,4,0,0
3103,2,0,0
1829,0,10,0
37180,8,0,0
2322,0,0,0
20257,0,1,0
8106,0,1,0
16573,3,0,0
4284,2,0,0
11420,1,0,0
6562,0,0,0
6562,4,0,0
14730,0,0,0
10329,0,1,0
6119,0,0,0
1373,5,0,0
9063,5,0,0
4112,0,13,0
3880,3,1,1
5966,0,2,0
26443,0,3,0
368,1,0,0
14975,0,2,0
11830,1,0,0
3661,1,0,0
56092,0,0,0
2708,7,0,0
762,0,0,0
13954,0,0,0
11092,20,0,0
17134,2,0,0
162,0,1,0
48854,0,0,0
6087,0,0,0
6639,15,0,0
943,6,0,0
6265,15,1,0
11919,2,0,0
6705,0,0,0
13258,1,0,0
8564,3,0,0
23292,0,0,0
18840,3,0,0
2753,0,0,0
19986,2,0,0
9833,0,0,0
14561,1,3,0
2714,0,0,0
19986,0,0,0
8570,3,0,0
37,5,0,0
3732,0,0,0
3075,0,0,0
13680,1,0,0
5454,3,0,0
135962,1,0,0
3333,0,0,0
932,3,0,0
1132,0,0,0
4271,0,0,0
509,2,1,0
1728,1,0,0
17069,0,0,0
2659,0,0,0
9875,1,0,0
3348,0,0,0
14107,11,0,0
2165,1,0,0
127964,0,0,0
17069,0,0,0
2888,1,0,0
4197,0,0,0
732,6,2,0
2563,0,2,0
4985,0,6,0
6419,0,0,0
2231,0,2,0
401,0,0,0
14975,0,2,0
4126,0,0,0
16044,0,0,0
10329,0,0,0
3625,2,1,0
5336,5,0,0
5255,1,0,0
731,0,0,0
1974,2,11,0
692,5,0,0
204,4,0,0
6749,0,1,0
14728,0,0,0
2566,1,45,0
6383,2,0,0
8135,0,0,0
4179,2,0,0
17511,0,0,0
3213,14,12,0
4409,0,0,0
10329,6,0,0
380,4,0,0
2753,2,0,0
2119,4,0,0
10482,0,0,48
7153,14,0,0
3411,0,0,0
1708,4,0,0
5662,0,0,0
2938,2,0,0
1736,0,1,0
4229,0,0,0
3821,0,0,0
7960,0,0,0
1705,2,0,0
712,0,0,0
9567,1,0,0
26443,1,1,0
9022,1,8,0
4125,0,0,0
4120,3,0,0
48854,0,0,0
3409,5,0,0
23292,0,0,0
2899,0,0,0
5336,1,0,0
10276,0,0,0
7426,11,0,0
218,4,0,0
2938,2,0,0
1132,0,2,0
6234,1,0,0
26443,3,10,0
9573,0,0,0
3108,6,0,0
4601,0,0,0
1507,0,0,0
4631,0,0,0
4788,1,0,0
2869,22,0,0
6031,0,0,0
14561,12,0,0
1853,0,0,0
135962,1,0,0
67123,0,0,0
20130,0,0,0
2985,0,0,0
2166,2,0,0
4812,0,0,0
3963,0,0,0
2112,0,0,0
2426,4,0,0
69057,2,0,0
1583,1,0,0
5666,0,0,0
1310,0,2,0
3008,0,0,0
10329,0,0,0
67123,0,0,0
521,4,4,0
6061,1,0,0
3851,0,1,0
2447,0,0,0
2073,3,0,0
6383,6,0,0
10014,0,0,0
23292,0,0,0
3213,0,0,0
5792,0,1,0
127964,0,0,0
23292,0,0,0
697,0,0,0
2054,0,1,0
14561,1,0,0
247,0,0,0
3862,0,0,0
15703,2,0,0
13792,3,0,0
13680,1,0,0
1024,0,0,3
4106,1,0,0
38076,0,0,0
38076,0,0,0
4120,0,0,0
1690,0,0,0
58591,0,0,0
1232,0,0,0
1515,6,0,0
19986,1,0,0
3810,0,0,0
4390,10,0,0
8691,13,12,0
3333,0,0,0
11825,0,2,0
10329,0,0,0
5508,0,0,0
13197,0,0,0
6474,0,0,0
5090,0,8,2
24967,0,0,0
6562,0,2,0
1807,15,1,0
2736,0,0,0
23996,2,0,0
4126,0,1,0
509,0,5,0
7153,14,0,0
7633,0,0,0
118,0,0,0
12760,0,1,0
4658,4,0,0
18492,0,10,10
5599,2,0,0
1396,0,0,0
13573,2,0,0
3047,6,0,0
23996,0,0,0
3235,1,6,0
11638,0,0,0
6924,0,0,0
48854,14,0,0
827,1,0,0
45089,0,0,0
9704,0,1,0
127964,0,0,0
37180,0,0,0
37180,0,0,0
6562,3,0,0
37180,0,0,0
29088,0,0,0
5512,0,0,0
14599,0,0,0
11349,0,0,0
36453,1,0,0
135962,1,0,0
6562,0,2,0
13954,0,0,0
3959,0,0,0
70395,0,0,0
812,1,0,0
451,3,1,0
17931,0,7,0
5331,0,0,0
69057,2,0,0
1507,0,0,0
4560,15,0,0
5999,0,2,0
6643,2,0,0
4120,0,0,0
1130,0,5,0
3409,1,0,0
2745,0,0,0
508,1,0,0
6419,0,0,0
11635,0,0,0
999,0,0,0
19986,0,0,0
58591,0,0,0
2097,0,0,0
1334,0,0,0
11830,1,0,0
682,0,0,0
15590,0,0,0
5508,4,0,0
5420,0,0,0
885,25,17,0
10492,0,1,0
29088,12,0,0
14050,0,0,0
3411,0,0,0
37180,4,0,0
420,3,1,0
13954,0,0,0
29088,0,0,0
6562,8,0,0
4489,2,0,0
18278,0,0,0
1508,0,0,0
115,4,0,0
14730,4,0,0
3605,7,0,0
21375,15,0,0
8532,0,2,0
14344,0,0,0
11420,1,0,0
4464,0,0,0
18278,0,0,0
9063,1,0,0
4489,0,0,0
9811,0,0,0
5336,0,89,0
6924,0,0,0
127964,0,0,0
6542,1,0,0
10273,0,4,0
67123,0,0,0
17511,0,0,0
763,0,0,0
695,0,0,0
15590,0,0,0
4126,1,0,0
16193,0,0,0
2852,3,0,0
23996,7,0,0
5109,0,0,0
14975,2,0,0
3409,3,0,0
9833,0,0,0
5336,6,0,0
3213,6,0,0
984,3,0,0
5999,0,0,0
5999,0,0,0
4005,2,0,0
1289,0,0,0
45089,0,0,0
29088,1,0,0
37180,0,0,0
3903,6,0,0
7724,0,0,0
243,0,2,0
3921,10,0,0
16975,4,1,0
751,0,0,0
821,5,0,0
29088,1,0,0
2510,0,0,0
5839,1,0,0
9875,0,3,0
2275,2,3,0
14050,0,0,0
3659,0,0,0
16041,6,0,0
239,3,0,0
1163,3,5,0
58591,0,0,0
3015,0,0,0
1030,0,2,0
2067,0,20,0
17664,7,1,0
2869,0,0,0
6031,6,0,0
190,0,3,0
797,0,14,0
1608,0,0,0
19479,0,0,0
4222,1,1,0
9719,4,0,0
3618,0,0,0
26443,4,0,0
2333,0,0,0
4168,4,0,0
10474,1,3,0
9875,0,3,0
19986,2,5,0
2899,0,8,0
4126,0,2,0
4165,1,0,0
14050,0,0,0
3409,7,0,0
3552,1,0,0
757,0,0,0
10869,1,0,0
609,1,0,0
2656,0,0,0
8691,0,2,0
592,1,0,0
1933,0,0,0
4863,1,0,0
37180,1,0,0
1492,4,0,0
5336,0,0,0
58591,0,0,0
5331,8,0,0
2670,3,3,0
9939,0,0,0
4095,3,0,0
48854,14,0,0
14050,0,0,0
6419,0,0,0
8564,3,0,0
19986,0,0,0
17511,0,0,0
266,0,0,0
7173,0,0,0
11709,0,0,0
795,0,0,0
3959,0,0,0
5637,0,0,0
39643,2,0,0
1870,0,0,0
5662,2,0,0
135962,1,0,0
13954,0,0,0
4605,0,0,0
735,1,2,0
154,0,0,0
14561,3,0,0
2501,5,0,0
11031,20,10,0
14737,0,0,0
6939,0,0,0
3873,2,0,0
2875,12,0,0
19479,5,1,0
533,0,12,0
1521,0,100,0
7608,6,0,0
684,0,0,0
10549,0,0,0
18662,0,0,0
10794,3,1,0
16044,0,0,0
48854,1,0,0
11711,0,0,0
1150,4,0,0
6192,2,7,0
69057,2,0,0
15590,0,0,0
3937,1,0,0
687,10,0,0
3247,6,0,0
5637,0,0,0
11420,1,0,0
3630,0,0,0
3466,6,0,0
8870,0,0,0
16975,1,0,0
2381,4,0,0
4985,4,0,0
5508,7,0,0
1013,5,0,0
2979,10,1,0
14737,0,0,0
8297,0,0,0
3605,33,0,0
14050,0,0,0
10515,4,0,0
37180,0,0,0
4985,2,0,0
842,6,4,0
6076,52,0,0
4126,0,5,0
79,8,0,0
577,0,5,0
11830,2,0,0
23462,0,0,0
1465,0,0,0
528,3,0,0
20130,0,0,0
4469,0,0,0
1804,0,0,0
1853,0,0,0
2118,2,0,0
975,2,0,0
4126,3,0,0
4129,5,5,0
2850,0,1,0
2067,1,17,0
3409,5,0,0
18840,3,0,0
80856,0,1,0
17664,2,0,0
5882,0,0,0
10515,4,0,0
1479,10,0,0
3333,0,0,0
3075,0,0,0
6419,0,0,0
45089,0,0,0
3706,0,2,0
5839,0,0,0
6924,4,0,0
1044,0,0,0
3249,1,0,0
3549,4,0,0
24967,1,0,0
13258,1,0,0
48854,0,0,0
1022,2,0,0
37180,8,0,0
7126,1,0,0
2886,0,20,0
12005,25,5,0
12599,8,0,0
7524,0,0,0
1126,1,1,0
4031,0,0,0
3160,0,0,0
2179,0,0,0
2714,0,0,0
2067,2,10,0
11420,1,0,0
1563,12,0,0
2714,12,1,0
6031,12,0,0
682,12,0,0
12760,0,0,0
10329,6,0,0
29088,3,0,0
4941,1,2,0
2014,0,0,0
2535,5,0,0
18840,2,0,0
15590,0,0,0
23996,3,0,0
816,1,0,0
2761,0,0,0
2588,2,0,0
415,1,10,0
5484,0,25,0
23996,2,0,0
1715,2,0,0
4658,4,0,0
3709,3,0,0
18278,0,0,0
9327,3,0,0
5407,0,0,0
7004,3,0,0
286,1,4,0
5888,3,0,0
689,5,0,0
2152,0,0,0
18840,2,0,0
592,1,0,0
58591,0,0,0
1880,1,0,0
3409,5,0,0
8664,6,0,0
48854,0,0,0
1271,1,2,0
2875,3,0,0
10148,4,0,0
4489,0,0,0
10148,2,0,0
3814,0,0,0
13487,15,0,0
16573,3,0,0
5706,3,0,0
5805,2,0,0
15703,3,0,0
914,1,0,0
16193,0,0,0
1709,1,0,0
6562,0,0,0
576,1,1,0
4284,10,0,0
623,3,0,0
2625,0,0,0
2175,1,0,0
3864,3,0,0
4467,1,0,0
17405,7,1,0
2887,0,0,0
1465,0,0,0
3075,2,0,0
706,0,0,0
18278,2,1,0
1736,0,1,0
4126,1,0,0
19986,0,0,0
6503,1,0,0
303,10,0,0
1315,0,0,0
284,2,0,0
2595,0,0,0
401,1,0,0
3199,1,0,0
3131,0,0,0
10869,4,0,0
10515,4,0,0
19479,1,1,0
11711,1,0,0
11420,0,0,0
3963,0,0,0
935,0,1,0
4464,0,0,0
2144,0,0,0
15590,0,0,0
3659,0,0,0
14561,2,0,0
4179,2,0,0
13987,0,0,0
15590,0,0,0
8691,2,0,0
3277,0,0,0
1316,28,21,0
6061,0,0,0
7595,3,0,0
5407,0,0,0
33753,0,0,0
8691,11,0,0
1159,1,0,0
1337,0,0,0
4126,2,0,0
2875,22,0,0
2050,0,0,0
410,13,0,0
10253,10,0,0
14032,3,0,0
3075,0,0,0
38076,0,0,0
6119,0,0,0
4168,0,0,0
3236,9,0,0
4229,0,0,0
2852,7,0,0
19479,1,0,0
4857,0,0,0
1803,0,0,0
876,4,0,0
9833,0,0,0
1218,20,0,0
2174,5,0,0
16041,6,0,0
2001,0,0,0
6031,12,0,0
1232,1,0,0
1299,0,0,0
4863,2,0,0
1028,0,0,0
17664,10,0,0
56092,0,0,0
13197,4,0,0
6474,0,0,0
7490,0,0,0
4126,4,2,0
1317,1,0,0
3378,0,3,0
1736,1,0,0
5505,0,0,0
23292,0,0,0
10869,0,0,0
13487,0,0,0
10865,7,0,0
13954,0,0,0
9174,0,0,0
29088,4,3,0
389,2,3,0
2655,2,0,0
23292,0,0,0
14457,5,0,0
5662,0,0,0
3972,0,12,0
3880,2,0,0
4848,0,0,0
2479,3,1,0
17931,0,7,0
1322,3,0,0
8129,6,0,0
2834,2,0,0
10329,6,0,0
8691,2,0,0
5913,0,0,0
17405,7,1,0
1054,0,2,0
1134,24,0,0
12743,0,0,0
6419,0,0,0
16193,0,0,0
2003,1,0,0
1322,0,0,0
6542,0,0,0
3706,0,1,0
9021,4,0,0
135962,1,0,0
19986,2,0,0
1469,0,0,0
550,4,23,0
5999,0,1,0
3001,10,2,0
7812,0,0,0
5331,8,0,0
18662,0,0,0
16975,1,0,0
1583,2,0,0
5805,2,0,0
23996,1,0,0
616,3,0,0
2041,0,0,0
37180,4,0,0
1177,1,0,0
2322,1,2,0
3733,5,0,0
12760,0,1,0
17664,2,0,0
11092,20,0,0
3983,5,0,0
188,4,2,0
5508,0,0,0
160,0,0,0
4120,0,0,0
29088,0,0,0
5454,3,0,0
19986,0,0,0
2161,5,1,0
4203,7,0,0
3642,0,0,0
389,1,0,0
11420,1,0,0
2664,0,0,0
4167,1,25,1
29088,0,0,0
2636,2,0,0
48854,2,0,0
1737,3,3,0
3205,0,0,0
2251,0,1,0
5336,8,0,0
14975,0,2,0
4792,1,0,0
11636,1,0,0
8532,0,2,0
12131,1,0,0
6643,2,0,0
19986,1,0,0
5227,0,0,0
823,10,2,0
18278,0,0,0
13197,0,0,0
18278,0,0,0
2385,0,0,0
15703,3,0,0
33753,0,0,0
1812,1,0,0
16111,2,8,0
12944,4,0,0
12760,2,0,0
1301,0,0,0
402,0,11,0
16975,1,0,0
1983,0,11,0
1441,0,0,0
6241,2,0,9
3910,0,6,0
3436,22,0,0
11031,20,10,0
4179,2,0,0
29088,1,0,0
859,3,0,0
12760,0,1,0
1688,1,0,0
1052,2,1,0
3993,0,0,0
11767,1,0,0
2775,0,12,0
2179,0,0,0
2050,0,0,0
4197,0,2,0
2067,5,30,0
11639,1,0,0
11636,0,0,0
6265,16,1,0
19986,8,0,0
2752,1,0,0
3862,0,0,0
13680,0,0,0
29088,25,0,0
4599,4,5,0
7426,11,0,0
935,0,7,0
5883,1,0,0
2856,2,0,0
48854,0,0,0
3733,5,0,0
5804,3,0,0
2798,0,0,0
1825,1,0,0
4848,0,0,0
17405,7,1,0
10329,0,0,0
17664,1,0,0
3727,0,17,0
2201,0,0,0
3409,6,0,0
905,7,0,0
19479,2,0,0
12760,0,11,0
516,0,0,0
9095,7,0,0
5422,15,0,0
70395,0,0,0
832,0,6,3
2707,0,0,0
17069,1,0,0
3658,0,0,0
4949,2,0,0
6542,0,0,0
12944,2,0,0
9946,1,12,0
16573,2,1,0
449,0,0,0
12760,0,1,0
19479,7,0,0
3926,1,0,0
6935,0,0,0
67123,0,0,0
1404,3,0,0
9022,1,8,0
23996,1,0,0
6234,1,0,0
11420,0,0,0
8882,1,0,0
4985,1,6,0
21889,3,0,0
6562,4,0,0
19986,0,0,0
4067,0,0,0
1651,0,5,0
395,0,0,0
2899,19,0,0
10231,6,0,0
1150,0,0,0
1073,0,0,0
4631,0,0,0
1738,5,0,0
13680,0,0,0
26443,1,15,0
48854,0,0,0
2899,2,0,0
4467,1,0,0
19986,0,0,0
787,0,0,0
1802,1,0,0
10794,1,0,0
12131,0,4,0
1495,0,0,0
9642,0,0,0
4126,0,1,0
3213,1,1,0
348,0,3,0
5109,0,0,0
1828,0,20,0
2664,0,0,0
4660,0,0,0
16573,2,1,0
1806,2,1,0
1584,2,1,0
6924,1,0,0
5259,1,0,0
138,0,2,0
9939,0,0,0
18840,3,0,0
4918,0,5,0
48854,0,0,0
12760,0,1,0
1324,1,1,0
5420,0,0,0
19986,0,0,0
10865,7,0,0
2604,0,1,0
4051,0,0,0
6383,4,4,0
19479,5,1,0
441,10,0,0
735,1,0,0
48854,11,0,0
3273,18,0,0
14561,10,0,0
9573,0,0,0
2217,0,1,0
11420,2,0,0
1688,0,0,0
14975,0,2,0
1736,0,1,0
18662,0,0,0
1608,1,0,0
12005,5,0,0
38076,0,0,0
4197,0,1,0
5259,1,0,0
48854,11,0,0
2280,6,0,0
48854,2,0,0
37180,0,0,0
6383,2,3,0
1788,4,2,0
135962,1,0,0
4792,0,0,0
910,25,0,0
1322,0,13,0
3903,2,3,0
8488,3,0,0
3648,0,5,0
2931,0,0,0
8691,11,0,0
11825,0,2,5
14561,16,0,0
17069,1,0,0
4305,1,0,0
66,0,7,0
8297,1,0,0
17069,0,0,0
3199,5,0,0
10549,0,0,0
9946,1,5,0
5662,2,0,0
3579,0,12,0
6074,4,0,0
388,11,0,0
4601,1,0,0
21375,15,0,0
29088,0,0,0
1559,0,0,0
15,0,0,0
5666,0,0,0
1870,2,0,0
2175,0,1,0
6635,1,0,0
5729,0,1,0
418,15,3,0
23996,7,0,0
9174,0,0,0
2845,2,0,0
10869,1,0,0
19986,0,5,0
1715,0,0,0
4126,1,10,0
9946,1,12,0
14561,16,0,0
10794,2,0,2
5508,0,0,0
29088,12,0,0
6643,3,0,0
11776,20,17,0
690,15,0,0
3411,0,0,0
3553,8,0,0
3073,0,0,0
2282,0,1,0
8691,2,0,0
2030,3,0,0
14032,0,0,0
2005,2,0,0
15590,0,0,0
6749,0,1,0
5428,5,0,0
4172,0,0,0
6503,0,2,0
18662,0,0,0
48854,0,0,0
67123,0,0,0
4999,5,0,0
36010,0,0,0
1125,7,0,0
45089,0,0,0
6705,0,0,0
806,3,0,0
2426,0,2,0
4067,0,0,0
1005,4,0,0
19479,3,0,0
1011,2,0,0
5407,0,0,0
5729,0,1,0
2222,0,1,0
3213,3,0,0
8177,0,0,0
16393,1,0,0
8177,0,0,0
8514,2,0,0
2525,0,0,0
9021,3,0,0
26443,1,1,0
7173,0,0,0
4792,0,0,0
7004,0,0,0
4145,0,0,0
5407,0,0,0
23996,1,0,0
1551,1,20,0
2636,2,0,0
5336,2,0,0
2736,8,0,0
2904,0,0,0
9946,1,12,0
6192,0,12,0
5508,0,0,0
7595,3,0,0
5049,1,2,0
862,2,0,0
56092,0,0,0
16975,2,0,0
7488,0,0,0
4619,0,0,0
3409,0,0,0
6892,0,1,0
1293,3,0,0
2137,12,6,0
4120,25,0,0
6647,0,2,0
37180,0,0,0
19986,0,0,0
11420,2,0,0
19986,2,0,0
2899,2,1,0
23292,0,0,0
2892,0,1,0
21375,5,0,0
48854,0,0,0
981,0,0,0
48854,0,0,0
47137,16,0,0
2085,0,0,0
3525,28,0,0
26443,1,1,0
3241,0,0,0
8297,0,0,0
14107,11,0,0
3409,5,0,0
2541,6,0,0
270,0,2,0
26443,3,10,0
1159,2,0,0
8297,0,0,0
7780,0,1,0
874,4,0,0
19986,0,0,0
5508,0,0,0
37180,4,0,0
6935,0,0,0
1097,3,0,0
10620,0,1,0
8664,8,0,0
17664,10,0,0
3993,0,0,0
2067,0,25,0
1053,0,6,0
553,13,0,0
8618,0,0,0
797,0,14,0
67123,0,0,0
208,0,9,2
4576,11,0,0
1688,0,0,0
213,0,16,1
4095,3,0,0
10329,6,0,0
781,9,1,0
6192,0,12,0
2144,0,0,0
16044,0,0,0
1167,0,1,0
14599,2,0,0
19986,0,0,0
3213,5,0,0
10231,4,0,0
4203,9,0,0
10869,1,0,0
1022,2,0,0
2001,2,0,0
6453,3,7,0
26443,1,15,0
17931,0,1,0
3131,0,0,0
8941,2,0,0
9719,4,0,0
909,1,1,0
10329,0,0,0
23996,0,0,0
3910,1,1,0
3333,0,0,0
3199,15,0,0
5475,0,1,0
9833,0,0,0
8297,0,0,0
2211,1,0,0
1999,0,0,0
9327,3,0,0
537,4,0,0
12944,4,0,0
14032,0,0,0
12944,0,0,0
16975,2,0,0
3409,3,0,0
58591,0,0,0
58591,0,0,0
3199,0,0,0
2958,2,0,0
5315,0,0,0
16044,0,0,0
1948,2,0,0
5336,1,0,0
3929,4,0,0
1347,0,0,0
1710,5,1,0
616,0,2,2
9567,2,0,0
712,0,0,0
275,4,0,0
1982,3,0,0
4985,7,0,0
1525,0,0,0
16193,0,0,0
1454,3,1,0
5508,0,0,0
5508,1,0,0
1933,0,0,0
1132,4,6,0
14032,3,0,0
887,1,1,0
58591,0,0,0
4599,0,3,0
5999,0,0,0
3607,4,3,0
14050,0,0,0
5390,0,0,0
3959,0,0,0
14561,2,0,0
10231,4,0,0
3921,6,0,0
6874,6,0,0
389,2,0,0
368,0,0,0
2698,16,2,0
11092,20,0,0
337,3,0,0
4126,0,0,0
9063,1,0,0
3199,10,0,0
6474,0,0,0
3336,4,0,0
3314,33,0,0
3993,0,0,0
10794,5,0,0
10794,18,0,0
2707,5,0,0
2130,1,0,0
5804,4,0,0
24967,1,0,0
13680,1,0,0
2798,0,0,0
3199,3,0,0
970,2,0,0
4592,0,0,0
6031,1,0,0
17664,1,0,0
4949,2,0,0
70395,0,0,0
5637,0,0,0
17931,0,1,0
14344,0,0,0
4877,0,4,0
22531,0,0,0
5287,0,0,0
