draw,age,year,Na
13,6,2022,79672580
13,7,2022,141297300
14,0,2022,39636430
14,1,2022,68576610
14,2,2022,57254140
14,3,2022,49749290
14,4,2022,14890590
14,5,2022,24977370
14,6,2022,17690880
14,7,2022,152580000
15,0,2022,71854300
15,1,2022,93620280
15,2,2022,25426830
15,3,2022,51138760
15,4,2022,34891030
15,5,2022,40219020
15,6,2022,83973940
15,7,2022,135876300
16,0,2022,111376000
16,1,2022,28677000
16,2,2022,75630800
16,3,2022,42357200
16,4,2022,47597500
16,5,2022,95442900
16,6,2022,49606900
16,7,2022,98957800
17,0,2022,42148510
17,1,2022,169349100
17,2,2022,87055350
17,3,2022,43411870
17,4,2022,7312614
17,5,2022,20929150
17,6,2022,12206510
17,7,2022,121796100
18,0,2022,142714300
18,1,2022,60436910
18,2,2022,26557170
18,3,2022,52020060
18,4,2022,14541270
18,5,2022,23507960
18,6,2022,14291920
18,7,2022,145353800
19,0,2022,103171200
19,1,2022,36476220
19,2,2022,71613490
19,3,2022,17003690
19,4,2022,31593630
19,5,2022,19662600
19,6,2022,22878970
19,7,2022,158812100
20,0,2022,119737000
20,1,2022,32260700
20,2,2022,65043900
20,3,2022,37707400
20,4,2022,45921200
20,5,2022,132708000
20,6,2022,66566500
20,7,2022,131589000
21,0,2022,34669040
21,1,2022,99751870
21,2,2022,31470200
21,3,2022,67273180
21,4,2022,45637150
21,5,2022,42137390
21,6,2022,98991950
21,7,2022,161825500
22,0,2022,116972000
22,1,2022,25081700
22,2,2022,47396300
22,3,2022,35334400
22,4,2022,45060600
22,5,2022,110027000
22,6,2022,62736600
22,7,2022,134325000
23,0,2022,149003100
23,1,2022,173852500
23,2,2022,69163720
23,3,2022,11652680
23,4,2022,28286070
23,5,2022,18011170
23,6,2022,21710160
23,7,2022,141420100
24,0,2022,133563800
24,1,2022,114850800
24,2,2022,21449550
24,3,2022,58228160
24,4,2022,17821560
24,5,2022,36131170
24,6,2022,24627420
24,7,2022,189744500
25,0,2022,149229000
25,1,2022,114072800
25,2,2022,23305730
25,3,2022,48189410
25,4,2022,10573420
25,5,2022,20733790
25,6,2022,12468160
25,7,2022,144597300
26,0,2022,101052200
26,1,2022,91321540
26,2,2022,28881620
26,3,2022,51679480
26,4,2022,37807240
26,5,2022,42074610
26,6,2022,96433400
26,7,2022,141783300
27,0,2022,100311800
27,1,2022,95851680
27,2,2022,22643040
27,3,2022,48391700
27,4,2022,30978670
27,5,2022,28918440
27,6,2022,73595760
27,7,2022,140354200
28,0,2022,56510730
28,1,2022,32122430
28,2,2022,42567000
28,3,2022,52317170
28,4,2022,10968510
28,5,2022,24309710
28,6,2022,11724940
28,7,2022,183616200
29,0,2022,146943200
29,1,2022,91638850
29,2,2022,18568090
29,3,2022,48402120
29,4,2022,31304850
29,5,2022,40084340
29,6,2022,87562450
29,7,2022,139570200
30,0,2022,129656800
30,1,2022,31384260
30,2,2022,85935110
30,3,2022,49646310
30,4,2022,11175570
30,5,2022,20567130
30,6,2022,18873690
30,7,2022,151782800
31,0,2022,53349880
31,1,2022,29951120
31,2,2022,66893810
31,3,2022,14205220
31,4,2022,25165180
31,5,2022,17797930
31,6,2022,20213340
31,7,2022,150564900
32,0,2022,141962200
32,1,2022,91310190
32,2,2022,73092230
32,3,2022,47446900
32,4,2022,8687832
32,5,2022,14536410
32,6,2022,12596410
32,7,2022,139949400
33,0,2022,221083500
33,1,2022,85621400
33,2,2022,82030430
33,3,2022,48346470
33,4,2022,11553680
33,5,2022,23806340
33,6,2022,15804650
33,7,2022,132309600
34,0,2022,135855000
34,1,2022,59243980
34,2,2022,69782650
34,3,2022,14168380
34,4,2022,27077510
34,5,2022,17395480
34,6,2022,24278500
34,7,2022,150276100
35,0,2022,42802630
35,1,2022,98562830
35,2,2022,29315050
35,3,2022,48124640
35,4,2022,29850430
35,5,2022,36661480
35,6,2022,77702420
35,7,2022,136542000
36,0,2022,111686000
36,1,2022,28695100
36,2,2022,51359000
36,3,2022,35832900
36,4,2022,50941500
36,5,2022,93869300
36,6,2022,53191300
36,7,2022,115489000
37,0,2022,38440420
37,1,2022,67506270
37,2,2022,61186810
37,3,2022,44989960
37,4,2022,5418815
37,5,2022,14900820
37,6,2022,9265150
37,7,2022,98495650
38,0,2022,270222100
38,1,2022,96348390
38,2,2022,55672710
38,3,2022,49517950
38,4,2022,9163009
38,5,2022,21215010
38,6,2022,11960770
38,7,2022,150206200
39,0,2022,72820410
39,1,2022,245675900
39,2,2022,73160790
39,3,2022,15540650
39,4,2022,26879770
39,5,2022,19784280
39,6,2022,27238620
39,7,2022,185320000
40,0,2022,60486610
40,1,2022,75017710
40,2,2022,62380460
40,3,2022,13169980
40,4,2022,29205360
40,5,2022,18914000
40,6,2022,20437370
40,7,2022,139735300
41,0,2022,144565500
41,1,2022,91789410
41,2,2022,24426050
41,3,2022,51579790
41,4,2022,32248040
41,5,2022,35767600
41,6,2022,82386000
41,7,2022,126902600
42,0,2022,259388200
42,1,2022,34078060
42,2,2022,45831420
42,3,2022,54283810
42,4,2022,10913830
42,5,2022,27291710
42,6,2022,13850270
42,7,2022,128263600
43,0,2022,73561580
43,1,2022,51543430
43,2,2022,63329170
43,3,2022,10607460
43,4,2022,25520580
43,5,2022,16833610
43,6,2022,22371150
43,7,2022,141310900
44,0,2022,224189500
44,1,2022,88222930
44,2,2022,24182220
44,3,2022,38421550
44,4,2022,26156830
44,5,2022,32031240
44,6,2022,60999540
44,7,2022,109794600
45,0,2022,110797000
45,1,2022,26033700
45,2,2022,53542900
45,3,2022,36253300
45,4,2022,50006700
45,5,2022,92735400
45,6,2022,52268700
45,7,2022,89470500
46,0,2022,120688000
46,1,2022,28264900
46,2,2022,66420800
46,3,2022,31221700
46,4,2022,58612600
46,5,2022,121752000
46,6,2022,65116600
46,7,2022,139710000
47,0,2022,91073090
47,1,2022,100672200
47,2,2022,65966220
47,3,2022,14342560
47,4,2022,23209720
47,5,2022,14531630
47,6,2022,21021470
47,7,2022,149527100
48,0,2022,129701700
48,1,2022,111723700
48,2,2022,136229500
48,3,2022,41054330
48,4,2022,9913205
48,5,2022,18870800
48,6,2022,11601370
48,7,2022,130151000
49,0,2022,103808000
49,1,2022,19406500
49,2,2022,42007100
49,3,2022,28982400
49,4,2022,39168000
49,5,2022,91630700
49,6,2022,42936000
49,7,2022,94521800
50,0,2022,124560300
50,1,2022,180413700
50,2,2022,193449200
50,3,2022,51520250
50,4,2022,13912440
50,5,2022,26014080
50,6,2022,16992050
50,7,2022,165258500
51,0,2022,137100100
51,1,2022,79749070
51,2,2022,69377950
51,3,2022,15979050
51,4,2022,32272690
51,5,2022,18732370
51,6,2022,25379800
51,7,2022,166156100
52,0,2022,109132000
52,1,2022,21285000
52,2,2022,50449800
52,3,2022,36198100
52,4,2022,45092800
52,5,2022,96828500
52,6,2022,46327400
52,7,2022,105716000
53,0,2022,101071500
53,1,2022,105466400
53,2,2022,59632240
53,3,2022,52247090
53,4,2022,11353660
53,5,2022,19984440
53,6,2022,10928200
53,7,2022,157690000
54,0,2022,40348500
54,1,2022,33280220
54,2,2022,71023640
54,3,2022,19246360
54,4,2022,34008930
54,5,2022,18113150
54,6,2022,21859040
54,7,2022,163746400
55,0,2022,107096600
55,1,2022,113391900
55,2,2022,72930000
55,3,2022,17475620
55,4,2022,38615400
55,5,2022,20631980
55,6,2022,27433000
55,7,2022,178922500
56,0,2022,112347000
56,1,2022,22743500
56,2,2022,55494100
56,3,2022,31692300
56,4,2022,45865800
56,5,2022,109000000
56,6,2022,48755900
56,7,2022,127385000
57,0,2022,123633000
57,1,2022,40069200
57,2,2022,86508000
57,3,2022,59755100
57,4,2022,56175200
57,5,2022,128480000
57,6,2022,61470200
57,7,2022,140711000
58,0,2022,222308400
58,1,2022,187738700
58,2,2022,69620670
58,3,2022,16218450
58,4,2022,32804700
58,5,2022,22633180
58,6,2022,31771830
58,7,2022,192217500
59,0,2022,41098230
59,1,2022,90413450
59,2,2022,23532660
59,3,2022,39017410
59,4,2022,26366350
59,5,2022,34238500
59,6,2022,70574190
59,7,2022,120734100
60,0,2022,112835000
60,1,2022,25063800
60,2,2022,53445400
60,3,2022,34006500
60,4,2022,45552000
60,5,2022,104231000
60,6,2022,57225100
60,7,2022,120544000
61,0,2022,129714900
61,1,2022,272379800
61,2,2022,57928230
61,3,2022,48245560
61,4,2022,11099780
61,5,2022,27311420
61,6,2022,11237970
61,7,2022,142928200
62,0,2022,72773080
62,1,2022,93880650
62,2,2022,18587130
62,3,2022,47522180
62,4,2022,31543740
62,5,2022,30764550
62,6,2022,73339560
62,7,2022,143990300
63,0,2022,143890100
63,1,2022,85958940
63,2,2022,56667520
63,3,2022,47076180
63,4,2022,8985043
63,5,2022,16617590
63,6,2022,11766410
63,7,2022,125611300
64,0,2022,121607000
64,1,2022,30141300
64,2,2022,55046600
64,3,2022,32388500
64,4,2022,61108600
64,5,2022,116679000
64,6,2022,55065200
64,7,2022,132389000
65,0,2022,114063000
65,1,2022,36387200
65,2,2022,74964000
65,3,2022,36901200
65,4,2022,40877400
65,5,2022,109897000
65,6,2022,55759000
65,7,2022,113912000
66,0,2022,90231840
66,1,2022,176526300
66,2,2022,90478470
66,3,2022,46485470
66,4,2022,9458244
66,5,2022,14179750
66,6,2022,11164270
66,7,2022,141624900
67,0,2022,129709900
67,1,2022,122892600
67,2,2022,74812510
67,3,2022,16074020
67,4,2022,40309560
67,5,2022,18598070
67,6,2022,23900490
67,7,2022,167416200
68,0,2022,148102700
68,1,2022,95315760
68,2,2022,22426630
68,3,2022,33061060
68,4,2022,25933040
68,5,2022,29069190
68,6,2022,70669810
68,7,2022,140692000
69,0,2022,112286000
69,1,2022,19188800
69,2,2022,46166400
69,3,2022,34221200
69,4,2022,43360900
69,5,2022,94727500
69,6,2022,59726200
69,7,2022,111034000
70,0,2022,59501240
70,1,2022,93628390
70,2,2022,23487060
70,3,2022,44103880
70,4,2022,30312760
70,5,2022,43944750
70,6,2022,98977890
70,7,2022,166041100
71,0,2022,120330000
71,1,2022,37629400
71,2,2022,68386200
71,3,2022,51392500
71,4,2022,59414400
71,5,2022,134919000
71,6,2022,62579600
71,7,2022,126417000
72,0,2022,255666600
72,1,2022,102902100
72,2,2022,70060280
72,3,2022,19147000
72,4,2022,37757980
72,5,2022,20104320
72,6,2022,26903590
72,7,2022,171652900
73,0,2022,255807400
73,1,2022,75643960
73,2,2022,127806700
73,3,2022,51106600
73,4,2022,11063950
73,5,2022,29929080
73,6,2022,14874080
73,7,2022,166307500
74,0,2022,116596000
74,1,2022,30369000
74,2,2022,49983700
74,3,2022,48040400
74,4,2022,49143800
74,5,2022,101302000
74,6,2022,49357300
74,7,2022,115451000
75,0,2022,123813000
75,1,2022,26537300
75,2,2022,65806300
75,3,2022,38014900
75,4,2022,52764000
75,5,2022,126483000
75,6,2022,60540300
75,7,2022,147220000
76,0,2022,122793400
76,1,2022,27648140
76,2,2022,67280610
76,3,2022,13467660
76,4,2022,29139290
76,5,2022,17171120
76,6,2022,20755950
76,7,2022,150245700
77,0,2022,35704780
77,1,2022,87832530
77,2,2022,19217520
77,3,2022,43904500
77,4,2022,26699860
77,5,2022,29105830
77,6,2022,69957470
77,7,2022,123851300
78,0,2022,124130200
78,1,2022,102689800
78,2,2022,72227930
78,3,2022,10755500
78,4,2022,36563810
78,5,2022,25186010
78,6,2022,24654510
78,7,2022,163691200
79,0,2022,255858400
79,1,2022,118212100
79,2,2022,59451160
79,3,2022,55494880
79,4,2022,11303320
79,5,2022,20899490
79,6,2022,14936310
79,7,2022,152984900
80,0,2022,123679000
80,1,2022,29944000
80,2,2022,65239200
80,3,2022,38796800
80,4,2022,57198900
80,5,2022,108383000
80,6,2022,67833000
80,7,2022,139220000
81,0,2022,122822000
81,1,2022,28898800
81,2,2022,57431900
81,3,2022,39450700
81,4,2022,43969300
81,5,2022,99684400
81,6,2022,51192200
81,7,2022,137558000
82,0,2022,397050000
82,1,2022,99115110
82,2,2022,21433540
82,3,2022,55608080
82,4,2022,30924710
82,5,2022,41746610
82,6,2022,89812000
82,7,2022,153254200
83,0,2022,113859000
83,1,2022,23581400
83,2,2022,50037600
83,3,2022,30866500
83,4,2022,40580300
83,5,2022,97396700
83,6,2022,60706100
83,7,2022,119886000
84,0,2022,130530600
84,1,2022,118026800
84,2,2022,59885810
84,3,2022,46859150
84,4,2022,10742810
84,5,2022,21138780
84,6,2022,16230900
84,7,2022,124319800
85,0,2022,91761180
85,1,2022,65423750
85,2,2022,91021620
85,3,2022,54705760
85,4,2022,10813890
85,5,2022,19578910
85,6,2022,10919360
85,7,2022,150714300
86,0,2022,92313240
86,1,2022,95856840
86,2,2022,18508050
86,3,2022,41361360
86,4,2022,28320050
86,5,2022,29812430
86,6,2022,71332600
86,7,2022,140294900
87,0,2022,108917100
87,1,2022,72125360
87,2,2022,73160530
87,3,2022,16410630
87,4,2022,32971300
87,5,2022,21285500
87,6,2022,29042770
87,7,2022,170205100
88,0,2022,126885000
88,1,2022,98523070
88,2,2022,106342000
88,3,2022,47463220
88,4,2022,10941820
88,5,2022,17368080
88,6,2022,11065070
88,7,2022,143221300
89,0,2022,125592700
89,1,2022,115495600
89,2,2022,73023290
89,3,2022,14865260
89,4,2022,34360450
89,5,2022,21344410
89,6,2022,23638170
89,7,2022,167345700
90,0,2022,226449700
90,1,2022,257302400
90,2,2022,70878630
90,3,2022,18509650
90,4,2022,35365460
90,5,2022,23789210
90,6,2022,33308070
90,7,2022,179984500
91,0,2022,225116200
91,1,2022,110908800
91,2,2022,59236160
91,3,2022,47129340
91,4,2022,9742847
91,5,2022,18546490
91,6,2022,10831580
91,7,2022,118466700
92,0,2022,217727200
92,1,2022,278334400
92,2,2022,72944860
92,3,2022,14113020
92,4,2022,26256300
92,5,2022,15966550
92,6,2022,23009310
92,7,2022,157181600
93,0,2022,119337000
93,1,2022,24584000
93,2,2022,50681500
93,3,2022,32797300
93,4,2022,45706700
93,5,2022,104342000
93,6,2022,48706600
93,7,2022,121889000
94,0,2022,247671600
94,1,2022,166537200
94,2,2022,81334600
94,3,2022,40286810
94,4,2022,7359002
94,5,2022,17210970
94,6,2022,10922180
94,7,2022,109039400
95,0,2022,228184000
95,1,2022,81496890
95,2,2022,69513290
95,3,2022,10264490
95,4,2022,26258550
95,5,2022,17107300
95,6,2022,18100770
95,7,2022,126385200
96,0,2022,101141000
96,1,2022,86709250
96,2,2022,18850240
96,3,2022,40200920
96,4,2022,23865700
96,5,2022,31242920
96,6,2022,79021200
96,7,2022,138854000
97,0,2022,74122650
97,1,2022,92820250
97,2,2022,24719330
97,3,2022,44871120
97,4,2022,27251640
97,5,2022,38890160
97,6,2022,82919040
97,7,2022,133535700
98,0,2022,39714370
98,1,2022,119346400
98,2,2022,44754640
98,3,2022,46697220
98,4,2022,8533041
98,5,2022,24492570
98,6,2022,12802100
98,7,2022,142513900
99,0,2022,47107670
99,1,2022,92581510
99,2,2022,23665900
99,3,2022,43870600
99,4,2022,27994560
99,5,2022,32638680
99,6,2022,68889070
99,7,2022,141673000
100,0,2022,90002470
100,1,2022,109786100
100,2,2022,65700720
100,3,2022,12057780
100,4,2022,24491870
100,5,2022,16584600
100,6,2022,22564930
100,7,2022,151391300
