draw,age,year,Na
1,0,2023,42034525
1,1,2023,35612700
1,2,2023,28756245
1,3,2023,19647415
1,4,2023,11328435
1,5,2023,5727834.5
1,6,2023,3173365
1,7,2023,4250881
