draw,age,year,Na
41,2,2020,64509200
41,3,2020,12575420
41,4,2020,28852410
41,5,2020,16144230
41,6,2020,20154330
41,7,2020,144552400
42,0,2020,104149000
42,1,2020,25851200
42,2,2020,48906200
42,3,2020,32477900
42,4,2020,41632300
42,5,2020,102192000
42,6,2020,42359100
42,7,2020,88613500
43,0,2020,146603600
43,1,2020,91491320
43,2,2020,15900040
43,3,2020,37067940
43,4,2020,26319740
43,5,2020,36981120
43,6,2020,67469550
43,7,2020,121933100
44,0,2020,91726740
44,1,2020,91744020
44,2,2020,31512560
44,3,2020,46279530
44,4,2020,30538300
44,5,2020,44977920
44,6,2020,85272330
44,7,2020,132444800
45,0,2020,82203110
45,1,2020,95653890
45,2,2020,18967050
45,3,2020,56427310
45,4,2020,27694590
45,5,2020,31863580
45,6,2020,74860090
45,7,2020,134465100
46,0,2020,122183000
46,1,2020,37957300
46,2,2020,71172500
46,3,2020,42762400
46,4,2020,54629300
46,5,2020,117089000
46,6,2020,60181800
46,7,2020,127521000
47,0,2020,268254000
47,1,2020,58264620
47,2,2020,73388430
47,3,2020,21887320
47,4,2020,42695890
47,5,2020,21953470
47,6,2020,30272410
47,7,2020,164107000
48,0,2020,113162000
48,1,2020,17055200
48,2,2020,49434100
48,3,2020,34080500
48,4,2020,49453400
48,5,2020,103151000
48,6,2020,48639900
48,7,2020,129942000
49,0,2020,218108400
49,1,2020,98913050
49,2,2020,22711630
49,3,2020,57532810
49,4,2020,14497770
49,5,2020,27039100
49,6,2020,18376710
49,7,2020,154806400
50,0,2020,118568000
50,1,2020,26432100
50,2,2020,55729900
50,3,2020,39690800
50,4,2020,41751800
50,5,2020,104977000
50,6,2020,54487100
50,7,2020,131829000
51,0,2020,116569000
51,1,2020,29248000
51,2,2020,69642800
51,3,2020,34625100
51,4,2020,51117700
51,5,2020,110905000
51,6,2020,54260500
51,7,2020,124818000
52,0,2020,136551700
52,1,2020,97452320
52,2,2020,23879120
52,3,2020,48416740
52,4,2020,27801210
52,5,2020,36398820
52,6,2020,81419850
52,7,2020,142717900
53,0,2020,94265880
53,1,2020,89101620
53,2,2020,18578260
53,3,2020,36738000
53,4,2020,25154090
53,5,2020,30764700
53,6,2020,73254680
53,7,2020,133745500
54,0,2020,113461000
54,1,2020,24448500
54,2,2020,57000700
54,3,2020,35882700
54,4,2020,46776000
54,5,2020,105235000
54,6,2020,59522200
54,7,2020,108666000
55,0,2020,135126200
55,1,2020,95648270
55,2,2020,23766050
55,3,2020,42197440
55,4,2020,28056420
55,5,2020,35145700
55,6,2020,88665970
55,7,2020,150972300
56,0,2020,117874000
56,1,2020,41059400
56,2,2020,58557300
56,3,2020,44727700
56,4,2020,48932300
56,5,2020,107485000
56,6,2020,52785000
56,7,2020,118667000
57,0,2020,127203900
57,1,2020,87788620
57,2,2020,16673820
57,3,2020,50996290
57,4,2020,30256470
57,5,2020,28820340
57,6,2020,62590470
57,7,2020,120259500
58,0,2020,276699600
58,1,2020,29996240
58,2,2020,76573470
58,3,2020,25679630
58,4,2020,46421310
58,5,2020,21306100
58,6,2020,33075930
58,7,2020,177100500
59,0,2020,123487000
59,1,2020,27847500
59,2,2020,77508400
59,3,2020,40703300
59,4,2020,55307800
59,5,2020,129517000
59,6,2020,58822500
59,7,2020,148834000
60,0,2020,220354100
60,1,2020,84725740
60,2,2020,17597680
60,3,2020,36568250
60,4,2020,21536960
60,5,2020,25712400
60,6,2020,58430640
60,7,2020,101816400
61,0,2020,121174300
61,1,2020,69952260
61,2,2020,176923300
61,3,2020,47168560
61,4,2020,11616850
61,5,2020,15800260
61,6,2020,11366070
61,7,2020,129526600
62,0,2020,224576100
62,1,2020,105547500
62,2,2020,69614740
62,3,2020,10541530
62,4,2020,26191270
62,5,2020,18863040
62,6,2020,21412250
62,7,2020,143958900
63,0,2020,99590950
63,1,2020,89304210
63,2,2020,20087370
63,3,2020,44225940
63,4,2020,24969590
63,5,2020,30801790
63,6,2020,63063890
63,7,2020,119437400
64,0,2020,105728300
64,1,2020,110573800
64,2,2020,71991360
64,3,2020,15417190
64,4,2020,41616390
64,5,2020,22399920
64,6,2020,31977330
64,7,2020,180823500
65,0,2020,251274500
65,1,2020,102506500
65,2,2020,55931210
65,3,2020,49765420
65,4,2020,10837710
65,5,2020,18993010
65,6,2020,13560980
65,7,2020,144033000
66,0,2020,112556000
66,1,2020,22155000
66,2,2020,72550500
66,3,2020,41605200
66,4,2020,41591600
66,5,2020,92628300
66,6,2020,51962200
66,7,2020,102969000
67,0,2020,141664000
67,1,2020,104449000
67,2,2020,72982780
67,3,2020,47434050
67,4,2020,10106100
67,5,2020,20225080
67,6,2020,12865960
67,7,2020,142498900
68,0,2020,133933200
68,1,2020,90359530
68,2,2020,14683470
68,3,2020,37594010
68,4,2020,26373080
68,5,2020,29392250
68,6,2020,64049430
68,7,2020,125387500
69,0,2020,162200500
69,1,2020,90510480
69,2,2020,15500950
69,3,2020,55244470
69,4,2020,35847650
69,5,2020,37321480
69,6,2020,66541940
69,7,2020,133531100
70,0,2020,135255600
70,1,2020,71639250
70,2,2020,66017020
70,3,2020,16085350
70,4,2020,26273980
70,5,2020,20658130
70,6,2020,25835690
70,7,2020,152298700
71,0,2020,39766030
71,1,2020,123539600
71,2,2020,78796650
71,3,2020,18614300
71,4,2020,29292340
71,5,2020,25180270
71,6,2020,25110910
71,7,2020,178218100
72,0,2020,255253800
72,1,2020,29990650
72,2,2020,75909330
72,3,2020,47041200
72,4,2020,7882755
72,5,2020,19915870
72,6,2020,12411050
72,7,2020,147010100
73,0,2020,148044700
73,1,2020,100102700
73,2,2020,29938030
73,3,2020,57839510
73,4,2020,42238020
73,5,2020,41638340
73,6,2020,93207770
73,7,2020,154304800
74,0,2020,399944500
74,1,2020,116378900
74,2,2020,70497580
74,3,2020,18663100
74,4,2020,36975920
74,5,2020,20218820
74,6,2020,22240300
74,7,2020,154058900
75,0,2020,224147900
75,1,2020,89015760
75,2,2020,23536720
75,3,2020,44144900
75,4,2020,23191290
75,5,2020,30760810
75,6,2020,61923520
75,7,2020,117884600
76,0,2020,106831500
76,1,2020,29279470
76,2,2020,21079800
76,3,2020,45872780
76,4,2020,9817835
76,5,2020,18423150
76,6,2020,10589660
76,7,2020,132452600
77,0,2020,136720400
77,1,2020,89630230
77,2,2020,18739760
77,3,2020,40775830
77,4,2020,27279930
77,5,2020,34622930
77,6,2020,77326020
77,7,2020,126447500
78,0,2020,39689850
78,1,2020,100517900
78,2,2020,87943070
78,3,2020,44413240
78,4,2020,11023250
78,5,2020,16435330
78,6,2020,10302790
78,7,2020,116798800
79,0,2020,103211900
79,1,2020,95012710
79,2,2020,23895370
79,3,2020,47981180
79,4,2020,25799930
79,5,2020,30759140
79,6,2020,62954950
79,7,2020,131852900
80,0,2020,220150200
80,1,2020,96221830
80,2,2020,30114770
80,3,2020,51102000
80,4,2020,32349670
80,5,2020,43287210
80,6,2020,81156380
80,7,2020,133968900
81,0,2020,116187000
81,1,2020,28454400
81,2,2020,59756400
81,3,2020,35365900
81,4,2020,47580700
81,5,2020,103292000
81,6,2020,54803600
81,7,2020,115156000
82,0,2020,139421500
82,1,2020,97112070
82,2,2020,71131820
82,3,2020,17989580
82,4,2020,37533480
82,5,2020,17274730
82,6,2020,24187040
82,7,2020,164670700
83,0,2020,145183200
83,1,2020,106192500
83,2,2020,108979500
83,3,2020,55335520
83,4,2020,13291490
83,5,2020,28375530
83,6,2020,13461710
83,7,2020,171937100
84,0,2020,112295000
84,1,2020,19667100
84,2,2020,49420800
84,3,2020,26211300
84,4,2020,40113200
84,5,2020,88280300
84,6,2020,54243600
84,7,2020,112284000
85,0,2020,147986700
85,1,2020,179250100
85,2,2020,22957030
85,3,2020,47266670
85,4,2020,13041500
85,5,2020,21871070
85,6,2020,14386910
85,7,2020,144552400
86,0,2020,257949700
86,1,2020,55235650
86,2,2020,67696480
86,3,2020,16443680
86,4,2020,32243540
86,5,2020,16430570
86,6,2020,20457520
86,7,2020,143523400
87,0,2020,242373700
87,1,2020,90742150
87,2,2020,30170370
87,3,2020,50930320
87,4,2020,32356500
87,5,2020,40708270
87,6,2020,85320560
87,7,2020,145472600
88,0,2020,118320000
88,1,2020,25069600
88,2,2020,61309500
88,3,2020,42350600
88,4,2020,50161400
88,5,2020,111972000
88,6,2020,60208400
88,7,2020,135695000
89,0,2020,129705900
89,1,2020,64904440
89,2,2020,173500100
89,3,2020,49160210
89,4,2020,10597230
89,5,2020,20637510
89,6,2020,13765630
89,7,2020,168280800
90,0,2020,129687500
90,1,2020,89888040
90,2,2020,32479050
90,3,2020,52996400
90,4,2020,27178250
90,5,2020,33895530
90,6,2020,68917840
90,7,2020,122355800
91,0,2020,90260960
91,1,2020,61521400
91,2,2020,88057370
91,3,2020,49959740
91,4,2020,11819200
91,5,2020,22164410
91,6,2020,13566370
91,7,2020,137076700
92,0,2020,74365420
92,1,2020,31954350
92,2,2020,71597150
92,3,2020,17678040
92,4,2020,37053780
92,5,2020,20325260
92,6,2020,29739710
92,7,2020,145665600
93,0,2020,121322500
93,1,2020,116184100
93,2,2020,22520600
93,3,2020,46184640
93,4,2020,6815837
93,5,2020,16953870
93,6,2020,12513020
93,7,2020,119095800
94,0,2020,112085000
94,1,2020,21455800
94,2,2020,59043400
94,3,2020,39062300
94,4,2020,50240600
94,5,2020,97262400
94,6,2020,50683700
94,7,2020,103812000
95,0,2020,141847400
95,1,2020,100014500
95,2,2020,21385080
95,3,2020,49818160
95,4,2020,26234300
95,5,2020,33558940
95,6,2020,80278690
95,7,2020,150853000
96,0,2020,89128770
96,1,2020,111434000
96,2,2020,66938150
96,3,2020,18196740
96,4,2020,29601680
96,5,2020,20952350
96,6,2020,24093130
96,7,2020,158650500
97,0,2020,72384260
97,1,2020,71151930
97,2,2020,22932970
97,3,2020,42440730
97,4,2020,9496751
97,5,2020,19752830
97,6,2020,11804700
97,7,2020,103482700
98,0,2020,119575000
98,1,2020,30661500
98,2,2020,57721200
98,3,2020,37606500
98,4,2020,48719400
98,5,2020,120300000
98,6,2020,64521700
98,7,2020,131909000
99,0,2020,123334100
99,1,2020,115279800
99,2,2020,78380690
99,3,2020,16121620
99,4,2020,35992860
99,5,2020,19264940
99,6,2020,24625200
99,7,2020,173563700
100,0,2020,39698010
100,1,2020,118071100
100,2,2020,86230080
100,3,2020,47922050
100,4,2020,8431434
100,5,2020,20802320
100,6,2020,9636033
100,7,2020,127991000
