draw,age,year,Na
13,5,2022,4690320
13,6,2022,2123434
13,7,2022,3734291
14,0,2022,49850600
14,1,2022,40904700
14,2,2022,36067500
14,3,2022,17089700
14,4,2022,7977740
14,5,2022,3963430
14,6,2022,3139020
14,7,2022,3632370
15,0,2022,32466330
15,1,2022,41424360
15,2,2022,32471700
15,3,2022,30223220
15,4,2022,15804150
15,5,2022,6907463
15,6,2022,3633876
15,7,2022,6595056
16,0,2022,46137600
16,1,2022,35760900
16,2,2022,29256520
16,3,2022,21180330
16,4,2022,14818490
16,5,2022,6418577
16,6,2022,2940666
16,7,2022,3937729
17,0,2022,35663990
17,1,2022,22891860
17,2,2022,27623960
17,3,2022,20856000
17,4,2022,16827860
17,5,2022,9667208
17,6,2022,4839379
17,7,2022,5366599
18,0,2022,51817100
18,1,2022,39476700
18,2,2022,32974800
18,3,2022,17731500
18,4,2022,9286460
18,5,2022,4351560
18,6,2022,3455960
18,7,2022,4144210
19,0,2022,31605150
19,1,2022,25126430
19,2,2022,29560240
19,3,2022,18957560
19,4,2022,10719520
19,5,2022,7470417
19,6,2022,3076452
19,7,2022,3853877
20,0,2022,32694610
20,1,2022,39913860
20,2,2022,23890660
20,3,2022,27854960
20,4,2022,12177630
20,5,2022,5512748
20,6,2022,2993751
20,7,2022,5438814
21,0,2022,33277690
21,1,2022,32599900
21,2,2022,29373170
21,3,2022,17487640
21,4,2022,13599660
21,5,2022,6542898
21,6,2022,3415145
21,7,2022,4572355
22,0,2022,42083500
22,1,2022,36243480
22,2,2022,26179760
22,3,2022,21219160
22,4,2022,10727230
22,5,2022,3502316
22,6,2022,2478940
22,7,2022,3923738
23,0,2022,36896480
23,1,2022,37870850
23,2,2022,21150080
23,3,2022,20991150
23,4,2022,9734736
23,5,2022,3807583
23,6,2022,1996376
23,7,2022,3724002
24,0,2022,50230300
24,1,2022,32348800
24,2,2022,33830000
24,3,2022,17607400
24,4,2022,8263870
24,5,2022,4220580
24,6,2022,3642180
24,7,2022,4312800
25,0,2022,50972400
25,1,2022,38855000
25,2,2022,36085400
25,3,2022,18784500
25,4,2022,8777320
25,5,2022,4228460
25,6,2022,3704490
25,7,2022,4595070
26,0,2022,45905020
26,1,2022,30640660
26,2,2022,16713790
26,3,2022,17986230
26,4,2022,8857905
26,5,2022,8531883
26,6,2022,3816324
26,7,2022,4406950
27,0,2022,41403930
27,1,2022,33995020
27,2,2022,29380160
27,3,2022,21084380
27,4,2022,16229570
27,5,2022,7141883
27,6,2022,2946553
27,7,2022,4405362
28,0,2022,58795140
28,1,2022,24880680
28,2,2022,16338050
28,3,2022,18251280
28,4,2022,13163780
28,5,2022,6868925
28,6,2022,3178255
28,7,2022,2991759
29,0,2022,33495850
29,1,2022,39334080
29,2,2022,27048880
29,3,2022,22114920
29,4,2022,11668370
29,5,2022,4976690
29,6,2022,2330067
29,7,2022,4140245
30,0,2022,34752680
30,1,2022,39135740
30,2,2022,29145900
30,3,2022,20520850
30,4,2022,8916454
30,5,2022,3912219
30,6,2022,1483163
30,7,2022,2882054
31,0,2022,30787170
31,1,2022,26400670
31,2,2022,28780330
31,3,2022,17423230
31,4,2022,13790080
31,5,2022,6097655
31,6,2022,2388893
31,7,2022,3525013
32,0,2022,30990760
32,1,2022,29677070
32,2,2022,16493790
32,3,2022,19172800
32,4,2022,10656120
32,5,2022,10228490
32,6,2022,3696288
32,7,2022,4941658
33,0,2022,50897400
33,1,2022,35864500
33,2,2022,34609500
33,3,2022,16337800
33,4,2022,8629100
33,5,2022,4400480
33,6,2022,3586850
33,7,2022,4633400
34,0,2022,36628050
34,1,2022,33922910
34,2,2022,25277650
34,3,2022,21228530
34,4,2022,12898000
34,5,2022,8052109
34,6,2022,3643903
34,7,2022,4220421
35,0,2022,34368950
35,1,2022,38232530
35,2,2022,27791300
35,3,2022,21101090
35,4,2022,10580050
35,5,2022,5148490
35,6,2022,2640058
35,7,2022,4949123
36,0,2022,36731410
36,1,2022,25621190
36,2,2022,28359070
36,3,2022,22139270
36,4,2022,18123200
36,5,2022,6985755
36,6,2022,3146897
36,7,2022,5147987
37,0,2022,50560200
37,1,2022,35118000
37,2,2022,32249500
37,3,2022,18400500
37,4,2022,8723940
37,5,2022,4195280
37,6,2022,3615840
37,7,2022,4366940
38,0,2022,51264400
38,1,2022,40155000
38,2,2022,39012000
38,3,2022,19877500
38,4,2022,8795900
38,5,2022,4276290
38,6,2022,3417050
38,7,2022,4578820
39,0,2022,40369060
39,1,2022,26355750
39,2,2022,34523690
39,3,2022,18290230
39,4,2022,9846171
39,5,2022,4861147
39,6,2022,2496483
39,7,2022,2460935
40,0,2022,50106400
40,1,2022,47645900
40,2,2022,31651700
40,3,2022,16602500
40,4,2022,8054620
40,5,2022,3690600
40,6,2022,3216880
40,7,2022,3550380
41,0,2022,33623740
41,1,2022,23980490
41,2,2022,29239520
41,3,2022,17496830
41,4,2022,17393910
41,5,2022,7051409
41,6,2022,2884641
41,7,2022,3857706
42,0,2022,34218890
42,1,2022,40302310
42,2,2022,36230710
42,3,2022,25717600
42,4,2022,11778220
42,5,2022,5689162
42,6,2022,2530772
42,7,2022,4321091
43,0,2022,49482200
43,1,2022,35015000
43,2,2022,33553100
43,3,2022,18040100
43,4,2022,8206390
43,5,2022,3670860
43,6,2022,3096810
43,7,2022,4178150
44,0,2022,35294510
44,1,2022,40465190
44,2,2022,22825450
44,3,2022,27106050
44,4,2022,11874460
44,5,2022,5611271
44,6,2022,2620688
44,7,2022,4995579
45,0,2022,41306170
45,1,2022,38143130
45,2,2022,25180700
45,3,2022,19715480
45,4,2022,8935260
45,5,2022,3789037
45,6,2022,1946260
45,7,2022,3307087
46,0,2022,51116200
46,1,2022,46631400
46,2,2022,40270400
46,3,2022,18725000
46,4,2022,8399650
46,5,2022,4310150
46,6,2022,3825490
46,7,2022,4245740
47,0,2022,44008820
47,1,2022,27767470
47,2,2022,28491870
47,3,2022,15649950
47,4,2022,15710260
47,5,2022,7673063
47,6,2022,3253961
47,7,2022,4451952
48,0,2022,34339920
48,1,2022,37917690
48,2,2022,26995960
48,3,2022,16885000
48,4,2022,12595700
48,5,2022,5363447
48,6,2022,2352779
48,7,2022,3551399
49,0,2022,46340260
49,1,2022,37652940
49,2,2022,27041050
49,3,2022,18658700
49,4,2022,8860842
49,5,2022,3196746
49,6,2022,1620640
49,7,2022,3039429
50,0,2022,28605010
50,1,2022,35229930
50,2,2022,27382760
50,3,2022,15743780
50,4,2022,15187120
50,5,2022,6114818
50,6,2022,2599749
50,7,2022,3324041
51,0,2022,36385410
51,1,2022,39404380
51,2,2022,26399800
51,3,2022,24040060
51,4,2022,10619080
51,5,2022,5051191
51,6,2022,2625499
51,7,2022,4853696
52,0,2022,43056280
52,1,2022,34918490
52,2,2022,25783280
52,3,2022,19055510
52,4,2022,11593170
52,5,2022,7893483
52,6,2022,3757184
52,7,2022,4645533
53,0,2022,39815940
53,1,2022,28241120
53,2,2022,29806800
53,3,2022,17007890
53,4,2022,18463450
53,5,2022,8436905
53,6,2022,3428458
53,7,2022,4902152
54,0,2022,45628030
54,1,2022,33413400
54,2,2022,27478170
54,3,2022,20600370
54,4,2022,14457810
54,5,2022,5868983
54,6,2022,2179120
54,7,2022,4219087
55,0,2022,49756200
55,1,2022,37449300
55,2,2022,33158800
55,3,2022,15004400
55,4,2022,7955580
55,5,2022,3846160
55,6,2022,3136640
55,7,2022,3951350
56,0,2022,31634870
56,1,2022,24766720
56,2,2022,18121490
56,3,2022,20373910
56,4,2022,11126720
56,5,2022,9018922
56,6,2022,3946049
56,7,2022,4143399
57,0,2022,49996040
57,1,2022,30833880
57,2,2022,23983940
57,3,2022,18744600
57,4,2022,13997880
57,5,2022,9817777
57,6,2022,4158939
57,7,2022,4274431
58,0,2022,41862830
58,1,2022,23736740
58,2,2022,25023300
58,3,2022,19135380
58,4,2022,11482930
58,5,2022,9009488
58,6,2022,3597498
58,7,2022,4674817
59,0,2022,37800660
59,1,2022,36088580
59,2,2022,23458510
59,3,2022,20540880
59,4,2022,10009670
59,5,2022,4265087
59,6,2022,2030992
59,7,2022,3730056
60,0,2022,35022910
60,1,2022,36638000
60,2,2022,24381500
60,3,2022,21546240
60,4,2022,10990590
60,5,2022,4506676
60,6,2022,2312689
60,7,2022,3904348
61,0,2022,48649330
61,1,2022,34189410
61,2,2022,23801230
61,3,2022,19054720
61,4,2022,12592430
61,5,2022,8651928
61,6,2022,4429225
61,7,2022,4731428
62,0,2022,49746500
62,1,2022,31246900
62,2,2022,35931500
62,3,2022,17118400
62,4,2022,8141120
62,5,2022,4247470
62,6,2022,3541730
62,7,2022,4319820
63,0,2022,50912820
63,1,2022,37984990
63,2,2022,26644460
63,3,2022,19352580
63,4,2022,8705132
63,5,2022,4074897
63,6,2022,2117238
63,7,2022,3955190
64,0,2022,30452650
64,1,2022,27110990
64,2,2022,29013070
64,3,2022,19126770
64,4,2022,15676150
64,5,2022,6583148
64,6,2022,2373751
64,7,2022,4170809
65,0,2022,29195900
65,1,2022,28121860
65,2,2022,29853440
65,3,2022,22351910
65,4,2022,16889480
65,5,2022,7764233
65,6,2022,3375967
65,7,2022,4973487
66,0,2022,39963270
66,1,2022,27165050
66,2,2022,29037500
66,3,2022,20396470
66,4,2022,14532870
66,5,2022,6443091
66,6,2022,2864478
66,7,2022,4105360
67,0,2022,29699430
67,1,2022,40010510
67,2,2022,25790590
67,3,2022,21808400
67,4,2022,10599260
67,5,2022,4702829
67,6,2022,2500889
67,7,2022,4693621
68,0,2022,30957550
68,1,2022,39967200
68,2,2022,29730930
68,3,2022,23976500
68,4,2022,12514590
68,5,2022,5051221
68,6,2022,2256225
68,7,2022,4384765
69,0,2022,35470320
69,1,2022,26145750
69,2,2022,19141340
69,3,2022,18634270
69,4,2022,13052270
69,5,2022,7385075
69,6,2022,3095095
69,7,2022,3191164
70,0,2022,34762770
70,1,2022,24396510
70,2,2022,23351750
70,3,2022,20573790
70,4,2022,14046040
70,5,2022,11555860
70,6,2022,4179942
70,7,2022,5213718
71,0,2022,33351210
71,1,2022,38772870
71,2,2022,25462250
71,3,2022,20911990
71,4,2022,9763817
71,5,2022,4695441
71,6,2022,2169481
71,7,2022,4391867
72,0,2022,50869900
72,1,2022,35737300
72,2,2022,37915800
72,3,2022,19314900
72,4,2022,9318400
72,5,2022,4452850
72,6,2022,3559320
72,7,2022,4469290
73,0,2022,51818000
73,1,2022,47189500
73,2,2022,33931000
73,3,2022,20101900
73,4,2022,9479120
73,5,2022,4631520
73,6,2022,3848660
73,7,2022,4770490
74,0,2022,39617970
74,1,2022,27151210
74,2,2022,31030880
74,3,2022,24465800
74,4,2022,15221830
74,5,2022,6642609
74,6,2022,2996142
74,7,2022,4342306
75,0,2022,32733840
75,1,2022,30083500
75,2,2022,25590660
75,3,2022,21051710
75,4,2022,15434540
75,5,2022,12231270
75,6,2022,4485363
75,7,2022,5667691
76,0,2022,50857900
76,1,2022,40195400
76,2,2022,37812200
76,3,2022,20053500
76,4,2022,8616160
76,5,2022,4040170
76,6,2022,3404840
76,7,2022,4271290
77,0,2022,44422370
77,1,2022,26450410
77,2,2022,26787650
77,3,2022,17018240
77,4,2022,13961640
77,5,2022,6811148
77,6,2022,2922554
77,7,2022,3942265
78,0,2022,39061150
78,1,2022,40599770
78,2,2022,33266730
78,3,2022,22124970
78,4,2022,13803840
78,5,2022,5936588
78,6,2022,2835301
78,7,2022,5421059
79,0,2022,48028880
79,1,2022,35755520
79,2,2022,29642060
79,3,2022,22272990
79,4,2022,18496190
79,5,2022,10724300
79,6,2022,5255767
79,7,2022,5371098
80,0,2022,32722980
80,1,2022,41215620
80,2,2022,29224940
80,3,2022,18585450
80,4,2022,16624490
80,5,2022,7465928
80,6,2022,3355678
80,7,2022,4692527
81,0,2022,50866500
81,1,2022,31853000
81,2,2022,34107200
81,3,2022,16367700
81,4,2022,8518240
81,5,2022,4406390
81,6,2022,3697450
81,7,2022,4297220
82,0,2022,49643400
82,1,2022,30775700
82,2,2022,31327800
82,3,2022,17318200
82,4,2022,7830550
82,5,2022,4204430
82,6,2022,3663430
82,7,2022,4242760
83,0,2022,34342270
83,1,2022,37293640
83,2,2022,23590310
83,3,2022,20404640
83,4,2022,12638340
83,5,2022,8153967
83,6,2022,3701308
83,7,2022,3840005
84,0,2022,35669450
84,1,2022,41030790
84,2,2022,26621550
84,3,2022,16391880
84,4,2022,18673850
84,5,2022,8425467
84,6,2022,3720941
84,7,2022,5560797
85,0,2022,59619460
85,1,2022,36827240
85,2,2022,25397570
85,3,2022,22013380
85,4,2022,8763612
85,5,2022,4329021
85,6,2022,1957390
85,7,2022,3186390
86,0,2022,50754700
86,1,2022,41891700
86,2,2022,37991300
86,3,2022,19841700
86,4,2022,8733150
86,5,2022,4155720
86,6,2022,3616780
86,7,2022,4109990
87,0,2022,33205570
87,1,2022,30624980
87,2,2022,18056110
87,3,2022,20429450
87,4,2022,17378050
87,5,2022,12732590
87,6,2022,6476968
87,7,2022,6856801
88,0,2022,33717380
88,1,2022,24646070
88,2,2022,28331680
88,3,2022,17222860
88,4,2022,9808235
88,5,2022,6480109
88,6,2022,2935520
88,7,2022,3192852
89,0,2022,31035610
89,1,2022,22128120
89,2,2022,29753730
89,3,2022,19429950
89,4,2022,11934920
89,5,2022,8236728
89,6,2022,4117016
89,7,2022,3598778
90,0,2022,32602720
90,1,2022,24066540
90,2,2022,16629120
90,3,2022,21309560
90,4,2022,14125890
90,5,2022,9961103
90,6,2022,4420537
90,7,2022,4995469
91,0,2022,33488510
91,1,2022,40973820
91,2,2022,29249200
91,3,2022,26063480
91,4,2022,11899390
91,5,2022,6161341
91,6,2022,2564004
91,7,2022,5129511
92,0,2022,29994530
92,1,2022,25606120
92,2,2022,31335210
92,3,2022,26299450
92,4,2022,16086280
92,5,2022,6735193
92,6,2022,3385679
92,7,2022,5107309
93,0,2022,45539000
93,1,2022,37618700
93,2,2022,29591520
93,3,2022,22571280
93,4,2022,10197840
93,5,2022,4635765
93,6,2022,2401761
93,7,2022,4349781
94,0,2022,34911620
94,1,2022,21699740
94,2,2022,27313390
94,3,2022,13237840
94,4,2022,13356460
94,5,2022,5919512
94,6,2022,2812023
94,7,2022,4455026
95,0,2022,35730500
95,1,2022,27394940
95,2,2022,21388190
95,3,2022,18341550
95,4,2022,14871500
95,5,2022,9336873
95,6,2022,5226440
95,7,2022,5539323
96,0,2022,32666880
96,1,2022,38739940
96,2,2022,27837420
96,3,2022,13699720
96,4,2022,14063150
96,5,2022,7210197
96,6,2022,2866328
96,7,2022,4094212
97,0,2022,49174590
97,1,2022,40199030
97,2,2022,38719990
97,3,2022,25192410
97,4,2022,12929230
97,5,2022,5335506
97,6,2022,2683466
97,7,2022,5017633
98,0,2022,53002230
98,1,2022,26191730
98,2,2022,22963890
98,3,2022,18842020
98,4,2022,10611200
98,5,2022,6819549
98,6,2022,2891347
98,7,2022,2904889
99,0,2022,36295040
99,1,2022,39400180
99,2,2022,23427340
99,3,2022,26441690
99,4,2022,11616670
99,5,2022,5868384
99,6,2022,2449391
99,7,2022,5028625
100,0,2022,39859920
100,1,2022,39936250
100,2,2022,28763640
100,3,2022,23492190
100,4,2022,11223390
100,5,2022,4352390
100,6,2022,2202252
100,7,2022,4131671
