wp_int,sf_tot_cat,bsb_tot_cat,scup_tot_cat
387,0,0,0
751,0,1,0
82,0,5,3
1106,0,0,0
1138,0,0,3
3623,0,15,2
30626,0,0,0
369,0,6,18
1854,0,1,0
4425,1,4,6
3103,0,0,2
258,0,0,0
176,0,1,3
14488,5,0,7
2780,0,0,0
5328,0,0,0
1068,1,4,0
14313,0,0,20
508,0,1,0
18356,0,0,21
7532,0,0,2
3014,0,0,0
16938,0,4,0
579,2,5,5
7159,0,12,0
223,0,2,10
4835,0,0,2
35798,1,0,0
7532,0,0,5
5187,0,0,0
30626,0,0,0
1007,0,20,0
8986,0,0,0
1573,0,0,7
2438,0,11,12
200,3,6,6
1930,0,0,11
1760,6,0,0
279,0,2,1
18356,0,0,21
119,0,7,2
3659,1,0,2
373,0,1,0
574,0,0,0
12187,0,0,2
1695,0,0,7
849,0,1,5
1666,0,0,0
274,0,5,35
662,0,3,8
107,0,0,5
7891,0,0,4
6186,0,0,0
363,1,0,4
3010,3,5,0
423,0,6,0
1098,0,0,1
22144,0,0,1
469,0,4,7
310,0,1,0
1441,0,0,0
3689,0,0,1
1005,0,0,14
2016,0,3,2
58448,3,0,0
16938,0,4,0
2215,0,0,3
979,0,2,0
1138,12,10,20
13228,0,2,0
28645,3,0,0
274,0,1,0
5517,0,0,1
7532,0,0,0
6133,0,0,2
490,0,10,7
7924,0,2,13
10189,0,0,2
406,0,0,0
22537,0,0,1
3648,0,0,1
1483,0,0,3
901,0,30,20
30626,0,0,0
8980,0,0,1
3117,0,0,0
1098,3,8,10
2062,3,10,0
13228,0,7,0
2180,0,0,5
10947,0,2,0
30685,0,0,0
18356,0,0,0
271,2,0,0
265,0,0,2
1018,0,0,0
388,0,4,0
13228,0,2,0
7467,0,9,0
7737,0,0,5
260,0,0,1
336,0,8,2
104,4,0,3
11524,7,22,7
14380,0,0,6
363,0,0,0
2105,3,0,0
572,0,1,1
6186,0,0,8
229,5,6,2
1452,0,1,0
14488,0,0,1
200,1,1,2
3539,0,0,0
255,0,5,2
389,0,3,0
1088,1,0,0
6133,0,0,2
14488,0,0,4
4368,0,0,3
3190,0,0,0
537,0,0,0
1739,0,0,0
1414,0,7,0
287,0,1,0
1522,0,6,6
7985,0,0,0
3659,2,0,0
2276,0,0,0
408,0,0,1
5328,0,0,15
5828,0,0,0
2296,0,0,0
3430,0,0,0
165,3,3,40
2811,0,3,7
4207,0,0,6
38,0,10,9
146,1,0,4
2784,0,0,0
11524,0,1,3
4305,0,0,0
876,0,1,1
2209,0,6,4
635,0,1,0
2135,0,0,5
16938,0,1,4
18356,0,1,1
2462,0,2,25
1102,0,0,2
9275,0,0,23
28645,0,0,0
408,0,0,8
3223,0,0,4
309,1,11,2
835,0,2,0
324,2,2,0
14,1,10,0
3010,3,5,0
19343,1,0,0
1098,0,2,0
471,0,2,4
686,1,3,0
2438,0,2,0
474,0,0,3
2248,0,0,7
1483,0,0,3
377,0,6,2
5828,0,1,9
2438,0,11,12
7924,0,13,7
35798,1,0,0
28645,1,0,0
2438,0,1,0
14488,0,0,1
912,0,0,0
7924,0,6,0
62,3,6,0
1461,0,0,0
3648,1,4,2
2276,0,9,0
161,0,1,0
3440,0,0,0
1663,6,20,0
15966,0,0,1
3290,0,0,0
7985,0,0,10
915,0,0,0
1957,0,15,0
4429,0,1,2
58448,3,0,0
3514,0,0,10
147,12,6,6
3096,0,0,0
93,0,2,7
223,0,3,16
13228,0,2,0
117,0,7,10
14380,0,0,1
2605,0,15,5
22144,0,0,1
13228,0,2,0
374,0,6,0
8149,0,0,0
12187,0,0,2
210,0,10,5
2462,0,1,1
2276,0,1,0
30626,0,0,0
30626,0,0,0
4786,0,0,0
130,0,5,4
3659,2,0,0
4990,0,0,3
326,0,2,12
365,0,1,1
108,0,3,1
482,0,2,2
6186,1,0,0
979,0,4,0
170,3,1,0
29861,1,0,0
2077,2,3,4
10947,0,2,0
10825,0,0,16
7467,0,7,2
4017,0,0,0
620,0,0,0
13,0,0,1
501,0,2,4
9784,0,1,10
2033,5,4,0
8986,0,0,2
492,0,0,10
30685,0,0,0
3014,0,0,0
263,0,0,1
5948,7,7,0
14380,1,0,0
3648,1,25,5
3508,0,0,1
1047,0,0,0
912,0,0,1
30685,0,1,0
2811,0,0,20
9784,0,0,0
3508,0,8,17
3144,1,5,5
53,0,2,10
22537,0,0,9
1867,0,2,8
256,0,1,0
4425,1,0,0
1672,2,0,0
22144,0,0,20
7891,0,0,4
7924,0,5,0
2293,0,0,2
232,0,0,2
416,2,0,0
4425,0,3,6
590,0,0,0
58448,3,0,0
276,1,4,3
2350,0,0,5
1726,0,1,0
279,0,0,2
19343,1,0,0
6434,0,1,2
7532,0,0,5
6465,0,0,14
5187,0,0,0
423,1,12,5
5565,1,0,0
315,0,0,2
2350,0,0,5
104,4,0,3
5328,0,0,11
4368,0,0,12
14488,0,0,4
6095,0,0,0
278,1,3,1
9784,0,1,10
10825,0,0,16
16938,0,2,0
309,0,1,0
7532,0,0,22
3514,0,0,8
2258,0,0,0
3916,0,0,0
30685,0,0,0
2462,0,4,2
18356,0,0,1
16938,0,2,0
14380,0,0,6
15966,0,0,1
1726,1,0,0
223,0,0,2
396,0,2,2
3623,0,5,0
22537,0,0,0
84,7,1,0
18356,0,0,1
290,0,2,5
1325,5,0,0
175,1,0,0
6434,0,1,2
9880,0,0,3
3430,0,0,0
1802,0,0,0
7737,0,0,5
1138,0,1,30
1038,9,8,0
9784,0,0,8
7532,0,0,0
2350,0,0,5
2143,0,0,1
191,3,11,0
3623,0,3,0
863,2,0,0
7494,0,0,0
483,0,6,26
12187,0,0,2
1658,0,15,0
2296,0,3,2
101,0,0,1
28645,3,0,0
345,1,1,1
534,0,0,6
4858,1,0,16
2033,5,0,2
22537,0,0,0
11524,11,18,16
1782,0,0,1
3430,0,0,0
1338,0,0,0
112,3,6,0
8655,0,0,2
28645,3,0,0
1237,0,4,0
7467,0,7,2
6133,0,0,0
115,0,4,5
579,0,0,0
29861,1,0,0
2180,1,1,2
16938,0,2,0
1249,0,1,10
8149,1,0,1
6186,1,0,0
7532,0,0,5
5948,7,7,0
30685,0,1,0
423,0,3,13
431,2,1,0
1196,0,1,0
312,0,5,5
2424,0,0,0
751,0,1,0
28645,1,0,0
5187,0,0,0
976,0,0,0
258,3,0,0
18356,0,0,1
920,0,1,0
367,3,3,2
4835,1,0,0
249,0,6,23
16938,0,4,0
11235,0,8,0
6133,0,0,1
18356,0,0,0
3636,0,0,10
170,2,1,2
314,0,1,0
3636,0,0,10
5449,0,0,0
58448,3,0,0
30626,0,0,0
283,0,1,0
2584,0,1,0
906,0,4,0
13,0,0,13
6133,0,0,2
332,0,0,0
14488,0,0,1
18356,0,0,1
5328,0,0,0
253,0,0,4
1826,0,3,0
5187,0,0,0
14488,0,0,4
1145,0,9,6
7467,0,7,5
3190,0,0,0
630,1,1,6
326,0,3,3
6095,0,0,0
30685,0,1,0
1867,0,5,4
4368,0,0,3
619,0,1,0
2276,0,2,0
4017,1,0,0
332,0,0,1
386,0,5,5
249,0,3,0
439,0,0,4
1028,15,1,0
1414,0,7,0
1541,0,10,10
7159,0,12,0
13228,0,8,0
3623,0,4,1
3321,0,4,0
1839,0,1,1
915,0,0,1
5948,7,7,0
7467,0,9,0
1836,0,0,0
654,1,0,0
1483,0,0,2
15966,0,0,1
14380,0,0,1
1237,0,0,23
16938,0,2,0
113,0,2,0
3144,6,0,0
2033,7,6,8
291,1,0,5
485,0,1,0
271,0,0,5
1782,0,0,1
7467,0,6,6
14488,0,0,4
621,0,1,0
5724,0,0,0
13,0,3,2
1098,0,11,1
1196,0,3,7
6649,0,0,0
11524,0,4,15
32,1,2,6
389,0,0,3
603,0,0,0
30626,0,0,0
1441,0,22,1
3070,0,2,0
1760,0,2,0
4990,0,0,3
7985,0,0,0
2906,0,0,0
256,0,0,0
31,0,0,20
990,2,9,9
1802,0,0,0
1423,6,1,14
6095,0,0,4
874,0,1,0
312,1,0,0
1692,1,0,0
1007,1,0,0
8655,0,0,2
130,0,5,4
4585,0,6,11
1802,0,6,5
412,1,7,1
4566,0,3,21
1236,0,0,1
814,0,1,0
659,0,0,0
659,0,0,1
101,0,0,1
28645,1,0,0
490,0,10,7
2276,0,2,0
81,0,5,2
7467,0,7,5
863,0,0,1
7532,0,0,1
10825,0,0,0
15966,0,0,1
146,1,0,1
15966,0,0,1
7532,0,0,0
3514,0,0,0
14380,1,0,0
58448,0,0,1
7041,0,0,1
3721,0,10,0
9784,0,0,0
915,0,0,1
2906,0,0,0
87,2,0,4
96,0,2,0
18356,0,1,1
1782,0,0,0
8764,0,5,0
4425,0,3,6
290,0,0,1
7532,0,0,22
2462,0,2,0
508,0,7,50
3033,0,0,10
3636,1,0,3
7532,0,0,1
2438,0,2,0
7737,0,0,23
3103,0,0,1
22537,0,0,9
1483,0,0,1
7532,0,0,0
474,10,4,1
312,1,8,7
3971,0,0,2
9275,0,0,23
2276,1,2,31
3514,0,0,0
1098,0,0,0
688,0,2,14
5669,0,0,3
58448,3,0,0
462,0,0,33
276,0,0,4
4862,0,1,0
4835,0,0,0
5101,1,0,2
16938,0,0,2
979,0,4,0
8021,0,0,0
2276,0,5,15
58448,3,0,0
3014,0,0,0
10825,0,0,16
351,0,3,2
901,0,1,0
603,3,0,0
22144,0,0,1
6465,0,0,0
368,0,2,2
13228,0,7,0
258,2,0,8
3650,0,2,0
7924,0,25,5
58448,3,0,0
3816,1,0,1
7532,0,0,2
7985,0,0,17
1692,3,0,2
2055,1,0,0
1228,0,0,0
92,0,0,0
4835,0,0,2
7494,0,0,0
3623,0,2,0
9784,0,0,0
2062,0,0,7
14380,0,0,6
3669,0,0,0
3514,1,0,0
5328,0,0,1
15966,0,0,1
3659,1,0,2
165,1,0,2
560,1,5,40
3669,0,0,0
2047,0,0,0
14835,3,0,54
5328,0,0,7
1046,0,0,0
16938,0,2,0
487,0,2,1
3508,1,0,0
1360,2,0,0
28645,1,0,0
792,0,9,3
1133,0,0,0
3916,0,0,0
7985,0,0,17
11524,0,10,4
1930,1,0,0
104,0,1,1
105,8,0,0
787,0,10,0
874,0,1,0
2082,0,0,0
3636,1,0,3
7532,0,0,0
912,1,0,0
1139,0,0,0
4295,0,0,4
778,0,1,0
172,3,0,0
6095,0,0,4
1479,0,0,2
423,0,3,1
8764,0,5,0
1425,0,0,0
874,0,1,0
13228,0,1,0
9969,0,0,1
30626,0,0,0
465,0,1,0
351,0,2,8
1507,1,1,0
101,0,4,4
3623,0,3,0
3190,0,0,0
1133,0,0,1
11524,0,10,4
2884,0,0,0
4336,2,0,0
3103,0,0,2
3440,0,0,0
3916,0,2,0
3648,1,25,5
22537,0,0,9
4835,0,0,2
4835,0,0,2
15966,0,0,1
4425,0,7,4
5328,0,0,2
119,0,7,3
6465,0,0,0
7737,0,0,5
11524,7,22,7
9784,0,0,0
3864,0,0,4
2350,0,0,5
356,7,2,0
30626,0,0,0
8149,1,0,1
3707,0,7,0
412,0,0,4
2906,0,0,0
14488,0,0,4
12187,0,0,2
14380,0,0,6
468,2,20,2
333,0,3,0
14380,0,0,1
297,1,0,0
340,0,4,0
470,1,0,0
1196,0,3,7
9784,0,1,10
10825,0,0,15
1507,1,1,0
457,2,0,0
18356,0,0,1
246,11,0,0
5921,0,2,0
2047,1,0,0
3508,0,10,7
30626,0,0,0
7924,0,1,1
416,4,0,0
248,10,10,0
1092,0,0,2
1348,0,0,0
2033,5,0,0
1970,0,1,0
439,0,0,4
4017,0,0,0
16938,0,0,2
264,0,1,1
16938,0,0,0
1352,0,0,7
1782,0,0,1
4786,0,0,15
1102,0,0,2
7467,0,6,6
18356,0,0,0
1348,0,0,0
126,0,0,0
2180,0,0,7
517,0,2,6
516,5,3,10
14380,0,0,1
30626,0,0,0
921,12,4,1
5187,0,0,0
3648,0,0,1
14380,0,0,1
743,2,3,0
206,2,0,0
611,0,0,1
4990,0,0,3
3623,0,3,1
2396,0,3,5
3648,0,2,0
1201,5,2,0
920,0,0,8
455,0,0,15
2083,0,2,0
9275,0,0,5
7985,0,0,0
3648,0,0,5
2906,0,0,0
16938,0,4,0
6186,0,0,0
470,0,3,55
238,15,0,6
10,0,0,8
242,0,15,0
52,0,6,15
1020,2,5,0
14488,0,0,4
274,0,5,20
16938,0,2,0
18356,0,0,0
1867,0,5,4
432,0,0,0
58448,3,0,0
30685,0,1,0
5828,1,0,1
887,2,12,0
13228,0,1,0
11524,7,22,7
12187,0,0,2
8980,1,0,2
396,0,0,10
3330,3,7,0
804,0,2,10
184,0,2,7
1738,7,3,0
4429,0,2,2
325,1,2,0
14488,0,0,4
719,0,0,1
1138,0,1,30
401,0,1,3
6133,0,0,1
1092,1,0,0
1338,0,0,0
2851,0,0,5
1018,0,0,6
3014,0,0,0
555,0,1,2
2601,0,3,0
2185,0,0,0
416,6,0,0
431,4,1,0
7740,0,20,0
2462,0,1,2
28645,0,0,0
7532,0,0,5
468,0,2,4
14488,0,0,4
899,0,0,0
101,18,4,83
309,0,2,0
674,0,2,2
258,0,1,0
7532,0,0,2
2276,0,0,3
1103,0,0,2
3816,0,0,1
57,0,1,0
8655,0,0,2
587,0,0,0
769,0,2,3
6133,0,0,2
168,2,1,0
628,1,1,2
2293,0,0,1
1352,1,0,0
1930,0,1,5
1483,0,0,2
3430,0,0,0
1483,0,0,2
2784,0,0,0
13228,0,8,0
215,8,1,1
30626,0,0,0
2355,0,0,0
4835,0,0,2
1930,0,0,0
545,0,0,0
22537,0,0,0
191,0,12,10
8986,0,13,5
360,0,0,2
2296,4,7,6
30685,0,1,0
970,0,1,0
3514,0,0,10
542,0,0,3
30626,0,0,0
11524,0,10,4
309,0,2,0
769,0,2,2
18356,0,2,1
801,0,1,8
14488,0,0,1
9784,0,0,0
6133,0,0,0
272,2,2,0
73,0,0,23
6434,0,1,2
2083,0,6,3
5328,0,0,5
28645,0,0,0
1836,0,0,0
4858,0,0,0
2851,0,0,5
29861,1,0,0
1414,0,7,0
1078,0,0,4
30685,0,1,0
1760,1,5,5
1971,0,0,0
5328,0,0,15
478,0,19,25
5328,0,0,0
1225,1,0,0
7532,0,0,1
367,1,6,2
18356,0,0,1
22144,0,0,1
335,0,25,0
8986,0,0,1
603,2,0,9
1454,1,3,0
4429,0,2,2
5828,1,0,1
11,0,7,0
302,4,0,9
1007,0,20,0
2811,0,4,10
7199,0,1,0
8980,1,0,2
2296,0,2,0
254,2,2,0
8146,1,0,0
517,0,1,7
3514,1,0,0
1138,0,2,4
396,0,1,0
1530,0,0,0
5187,0,0,0
2276,0,8,0
6133,0,0,1
15966,0,0,1
6035,0,0,0
3623,0,2,0
3659,0,2,0
2209,0,6,4
1098,2,25,5
30685,0,0,0
22144,0,0,1
1836,6,0,0
259,0,1,1
35798,1,0,0
1007,0,0,0
946,3,0,0
309,0,0,4
8986,0,0,1
1098,2,25,1
18356,0,2,1
258,3,2,0
7924,0,6,0
3514,0,0,0
223,10,1,0
6133,0,0,0
137,0,0,1
28645,0,0,0
15966,0,0,1
553,0,5,4
7924,0,25,5
16938,0,0,0
1952,0,0,3
1007,0,0,2
16938,0,8,1
6133,0,1,7
1237,1,0,15
14835,3,0,54
22144,0,0,1
1826,0,3,0
58448,3,0,0
315,0,0,0
1970,0,0,0
8986,0,10,3
8986,0,13,5
14380,0,0,1
16938,0,0,1
1007,0,0,45
973,0,1,0
1573,1,0,1
58448,3,0,0
22537,0,0,1
8764,0,5,0
4425,1,4,6
1325,0,2,1
7740,0,20,0
205,0,33,8
2851,0,0,5
8986,0,10,3
4207,0,0,6
1739,0,0,0
388,2,2,0
30685,0,0,0
1731,0,0,0
4786,0,0,14
573,0,2,1
1867,0,5,4
13228,0,2,0
1007,1,1,0
2851,0,0,0
1005,0,0,14
13228,0,1,0
22144,0,0,1
1019,3,0,0
263,0,0,3
18356,0,1,1
3916,0,2,0
165,0,4,1
3330,3,7,0
3648,0,0,5
1836,3,0,0
1541,0,0,1
58448,0,0,1
22144,0,0,1
4425,1,7,2
548,0,0,2
2276,0,0,6
389,0,0,3
4786,0,0,16
3999,0,0,11
4786,0,0,15
22144,0,0,1
585,1,0,0
18356,0,0,0
6186,1,0,0
3648,1,4,2
811,1,0,0
1092,5,0,0
10825,0,0,0
592,0,2,0
52,0,10,21
3659,0,1,0
4835,0,0,8
423,0,6,8
635,0,6,3
22144,0,0,20
7493,0,0,0
620,0,0,3
8980,0,0,1
5328,0,0,6
1055,0,0,3
22537,0,0,0
5101,0,0,1
1007,0,0,5
2601,0,3,0
15966,0,0,1
2440,0,0,4
2283,1,0,0
14488,5,0,7
3508,0,8,17
1930,0,0,2
58448,0,0,1
35798,1,0,0
1452,0,13,18
3650,0,5,2
2906,0,0,0
440,0,4,0
18356,0,0,0
5828,0,0,0
30626,0,0,0
886,0,3,3
1479,0,0,0
3659,0,0,3
6133,0,0,3
14380,0,0,6
10825,0,0,15
2851,0,0,2
8986,0,9,3
173,0,0,9
9969,0,0,0
4336,0,0,30
5669,0,0,0
1237,0,8,0
1098,0,1,1
2964,0,5,2
2354,0,5,5
256,0,0,0
1742,3,0,5
108,0,3,1
1098,0,11,1
973,0,25,2
276,0,0,2
3659,2,0,0
7924,0,25,5
1706,0,0,0
3650,0,1,1
56,0,3,0
5921,0,5,0
267,0,0,2
391,0,0,0
759,0,3,11
18356,0,0,1
6923,0,0,2
517,0,5,5
1867,0,20,31
2182,0,0,1
662,0,2,10
30626,0,0,0
373,0,0,1
1782,0,0,0
6133,0,1,7
7199,0,1,0
9880,0,0,3
16938,0,1,4
7467,0,7,2
942,1,0,0
444,0,0,0
326,0,0,10
18356,0,0,0
810,33,2,0
324,1,1,1
281,0,1,0
135,4,0,2
3916,0,2,0
4566,0,3,21
520,0,2,0
480,0,0,1
14488,0,0,4
7199,0,1,0
787,0,10,0
3623,0,2,0
30626,0,0,0
2296,0,0,0
221,0,3,8
4990,0,0,3
335,0,25,0
4990,0,0,3
440,0,2,0
7532,0,0,15
1839,0,1,1
7532,0,0,22
18356,0,0,0
4222,0,0,0
10947,0,2,0
492,0,0,3
1867,5,5,30
591,3,2,1
8980,0,0,1
324,2,2,0
260,0,0,1
58448,3,0,0
5449,0,0,0
1617,0,4,5
82,0,3,6
1620,0,0,0
7985,0,0,10
3430,0,0,0
11524,7,22,7
2354,0,5,5
2082,0,0,0
14488,0,0,4
15966,0,0,1
7532,0,0,5
894,0,1,0
4425,0,3,6
22144,0,0,1
431,0,1,1
7532,0,0,1
2296,0,3,0
15966,0,0,1
751,0,4,0
10947,0,3,1
1098,0,3,0
2784,0,0,0
3623,0,14,4
30626,0,0,0
2600,0,0,0
6186,0,0,10
1228,0,0,0
149,3,0,1
315,0,0,0
1541,0,0,2
22144,0,0,1
3096,0,0,2
11299,0,0,10
1573,0,0,2
1135,0,5,1
4566,0,3,21
6133,0,0,2
388,3,4,0
58448,0,0,1
22144,0,0,1
3623,0,1,10
3223,0,0,4
1726,0,1,2
3659,0,1,0
3669,0,0,0
522,0,0,0
6095,0,0,0
912,0,0,0
8655,0,0,2
6133,0,0,2
3070,0,3,0
18356,0,0,0
462,0,0,1
7041,0,0,1
18356,0,0,2
471,0,4,2
58448,3,0,0
1620,0,0,2
1103,0,0,2
18356,0,1,1
21,0,5,12
9880,0,0,12
1138,2,1,2
10947,0,2,0
7737,0,0,5
4207,0,0,12
8986,0,0,0
258,0,2,2
8764,0,5,0
5449,0,0,0
2827,0,0,20
3816,0,0,0
244,2,0,3
2811,0,3,7
6259,0,0,0
2462,0,2,25
3623,0,0,9
58448,3,0,0
1092,0,0,2
118,0,1,0
28645,1,0,0
1957,0,15,0
5517,1,0,0
9880,0,0,12
367,2,5,6
2117,0,0,0
8149,1,0,1
29861,1,0,0
109,0,1,1
169,5,4,0
2033,1,0,2
679,4,4,12
4295,1,0,0
702,0,2,1
2077,2,0,0
30685,0,0,0
7737,0,0,5
396,0,1,0
267,0,0,5
2780,0,0,13
18356,0,1,1
4483,0,0,4
30626,0,0,0
1138,5,0,1
742,0,0,0
7737,0,0,23
30685,0,0,0
5187,0,0,0
4483,0,0,2
29,0,5,0
3508,0,10,7
3971,0,0,3
10825,0,0,14
5328,0,0,5
940,1,0,0
8764,0,5,0
217,0,6,1
919,0,1,0
5517,1,0,0
14488,0,0,4
3111,0,0,3
7467,0,7,0
13228,0,2,0
915,0,0,2
14488,5,0,7
9275,0,0,5
9969,0,0,0
3508,0,1,3
30685,0,0,0
5187,0,0,0
7532,0,0,11
2780,0,0,8
3623,0,1,0
1573,1,0,0
13228,0,1,0
365,0,1,1
1183,10,0,1
173,0,3,1
22144,0,0,1
425,0,1,6
635,0,1,0
1930,0,0,1
2759,0,0,0
12187,0,0,2
2213,0,0,10
14488,0,0,4
7467,0,7,5
621,1,1,6
2788,0,0,15
2296,0,2,4
143,0,0,0
30626,0,0,0
10825,0,0,15
3745,0,0,1
501,0,2,4
3650,0,2,0
1461,0,0,15
4566,0,3,21
471,0,2,4
58448,3,0,0
2286,0,2,1
2600,0,0,0
2173,1,0,0
388,3,4,0
3623,0,2,0
58448,0,0,1
2276,0,0,3
1425,0,0,0
4835,0,0,0
2424,0,0,1
8600,0,0,0
16938,0,1,4
6133,0,0,0
1663,0,0,0
4078,0,0,0
4858,0,0,0
2780,0,0,9
2462,0,0,1
1163,0,0,1
7467,0,7,5
778,0,0,0
141,1,0,0
518,0,0,3
5669,0,0,0
16938,0,2,0
391,0,0,0
1007,0,20,0
257,0,0,15
9784,0,1,10
2780,0,0,0
659,0,0,1
1352,0,0,5
5328,0,0,1
18356,0,0,2
2276,0,0,11
3648,2,0,0
5828,1,0,1
7494,0,0,0
98,10,10,0
3516,0,6,3
520,0,0,0
7532,0,0,0
1011,0,0,17
4990,0,0,3
3659,0,2,0
4305,0,0,0
