draw,age,year,Na
52,7,2018,132151000
53,0,2018,116078000
53,1,2018,83462100
53,2,2018,59638200
53,3,2018,129975000
53,4,2018,81786700
53,5,2018,29267100
53,6,2018,21136800
53,7,2018,126946000
54,0,2018,116835000
54,1,2018,78869600
54,2,2018,65394700
54,3,2018,153593000
54,4,2018,81077200
54,5,2018,31418600
54,6,2018,20335200
54,7,2018,122629000
55,0,2018,112914000
55,1,2018,71346700
55,2,2018,54048000
55,3,2018,124721000
55,4,2018,69570900
55,5,2018,22653000
55,6,2018,16115500
55,7,2018,113055000
56,0,2018,116038000
56,1,2018,90472100
56,2,2018,61303400
56,3,2018,149751000
56,4,2018,89722200
56,5,2018,27901000
56,6,2018,25911100
56,7,2018,126432000
57,0,2018,111484000
57,1,2018,84878100
57,2,2018,56636500
57,3,2018,123977000
57,4,2018,76407300
57,5,2018,25868100
57,6,2018,20171400
57,7,2018,104117000
58,0,2018,108021000
58,1,2018,63121100
58,2,2018,49622800
58,3,2018,112674000
58,4,2018,60573700
58,5,2018,22565500
58,6,2018,18009400
58,7,2018,121093000
59,0,2018,118044000
59,1,2018,64100400
59,2,2018,55557000
59,3,2018,129507000
59,4,2018,83356700
59,5,2018,29477500
59,6,2018,20002600
59,7,2018,148417000
60,0,2018,114445000
60,1,2018,65525200
60,2,2018,56718600
60,3,2018,137045000
60,4,2018,70362100
60,5,2018,25262400
60,6,2018,19094500
60,7,2018,130689000
61,0,2018,116072000
61,1,2018,75993800
61,2,2018,43516300
61,3,2018,125034000
61,4,2018,77684800
61,5,2018,25274600
61,6,2018,16011800
61,7,2018,139419000
62,0,2018,107673000
62,1,2018,65485500
62,2,2018,51786700
62,3,2018,121760000
62,4,2018,70726900
62,5,2018,25806500
62,6,2018,19969300
62,7,2018,107733000
63,0,2018,108554000
63,1,2018,56518000
63,2,2018,39908400
63,3,2018,101905000
63,4,2018,62633700
63,5,2018,24215900
63,6,2018,16270000
63,7,2018,113449000
64,0,2018,126435000
64,1,2018,68521300
64,2,2018,75087700
64,3,2018,158479000
64,4,2018,74776200
64,5,2018,29316600
64,6,2018,23285200
64,7,2018,159035000
65,0,2018,116061000
65,1,2018,70721900
65,2,2018,51086500
65,3,2018,142762000
65,4,2018,76141400
65,5,2018,22857600
65,6,2018,19798200
65,7,2018,139817000
66,0,2018,111509000
66,1,2018,89779500
66,2,2018,41497500
66,3,2018,110586000
66,4,2018,66729600.00000001
66,5,2018,23208000
66,6,2018,17711200
66,7,2018,109421000
67,0,2018,106524000
67,1,2018,62426100
67,2,2018,44161500
67,3,2018,134037000
67,4,2018,68248400
67,5,2018,23108900
67,6,2018,17178000
67,7,2018,104498000
68,0,2018,116572000
68,1,2018,78087500
68,2,2018,51660300
68,3,2018,139751000
68,4,2018,76782600
68,5,2018,28245900
68,6,2018,20301800
68,7,2018,147242000
69,0,2018,110513000
69,1,2018,83752800
69,2,2018,52227200
69,3,2018,132035000
69,4,2018,81160200
69,5,2018,25952800
69,6,2018,20696300
69,7,2018,102813000
70,0,2018,114818000
70,1,2018,87383000
70,2,2018,60025300
70,3,2018,127069000
70,4,2018,66765399.99999999
70,5,2018,21301400
70,6,2018,15973600
70,7,2018,126242000
71,0,2018,117629000
71,1,2018,84985500
71,2,2018,79790600
71,3,2018,172525000
71,4,2018,91057600
71,5,2018,33927000
71,6,2018,26484900
71,7,2018,136890000
72,0,2018,113045000
72,1,2018,57101200
72,2,2018,49407000
72,3,2018,126910000
72,4,2018,66367100.00000001
72,5,2018,25823100
72,6,2018,20451800
72,7,2018,117476000
73,0,2018,114993000
73,1,2018,89835900
73,2,2018,54059800
73,3,2018,128944000
73,4,2018,70760800
73,5,2018,20342000
73,6,2018,19373000
73,7,2018,118570000
74,0,2018,107949000
74,1,2018,79332900
74,2,2018,55215500
74,3,2018,104365000
74,4,2018,71416100
74,5,2018,25017000
74,6,2018,18689400
74,7,2018,111874000
75,0,2018,117645000
75,1,2018,73368600
75,2,2018,49032600
75,3,2018,136748000
75,4,2018,81313500
75,5,2018,26634500
75,6,2018,16260500
75,7,2018,145493000
76,0,2018,112808000
76,1,2018,77741000
76,2,2018,68273000
76,3,2018,144433000
76,4,2018,65436700
76,5,2018,22812700
76,6,2018,15793200
76,7,2018,116099000
77,0,2018,108838000
77,1,2018,69491200
77,2,2018,45750500
77,3,2018,111265000
77,4,2018,62392100
77,5,2018,23694400
77,6,2018,17859800
77,7,2018,128824000
78,0,2018,112708000
78,1,2018,87081900
78,2,2018,70149300
78,3,2018,154280000
78,4,2018,71641300
78,5,2018,24071600
78,6,2018,20139000
78,7,2018,109756000
79,0,2018,114620000
79,1,2018,68204300
79,2,2018,48805900
79,3,2018,112901000
79,4,2018,70158600
79,5,2018,23246600
79,6,2018,20359500
79,7,2018,127941000
80,0,2018,110931000
80,1,2018,61542000
80,2,2018,55437500
80,3,2018,126042000
80,4,2018,70903700
80,5,2018,24766000
80,6,2018,19150100
80,7,2018,111889000
81,0,2018,115625000
81,1,2018,61089900
81,2,2018,48171800
81,3,2018,127013000
81,4,2018,67245900
81,5,2018,21203000
81,6,2018,17595800
81,7,2018,131475000
82,0,2018,116059000
82,1,2018,93599300
82,2,2018,60758500
82,3,2018,123918000
82,4,2018,78619500
82,5,2018,24483400
82,6,2018,19441500
82,7,2018,128579000
83,0,2018,110009000
83,1,2018,76662200
83,2,2018,62622100
83,3,2018,120680000
83,4,2018,72555900
83,5,2018,23111700
83,6,2018,18054700
83,7,2018,105398000
84,0,2018,108798000
84,1,2018,62301900
84,2,2018,48817100
84,3,2018,129449000
84,4,2018,58811500
84,5,2018,23008300
84,6,2018,17820700
84,7,2018,109092000
85,0,2018,111958000
85,1,2018,71923800
85,2,2018,62344800
85,3,2018,126783000
85,4,2018,56662900
85,5,2018,21786500
85,6,2018,15282600
85,7,2018,111354000
86,0,2018,115335000
86,1,2018,90024500
86,2,2018,70955000
86,3,2018,136367000
86,4,2018,65680899.99999999
86,5,2018,23122300
86,6,2018,17456000
86,7,2018,122619000
87,0,2018,117851000
87,1,2018,83215100
87,2,2018,68194500
87,3,2018,154906000
87,4,2018,90272500
87,5,2018,29181400
87,6,2018,19899500
87,7,2018,144876000
88,0,2018,119595000
88,1,2018,78080200
88,2,2018,67978000
88,3,2018,157325000
88,4,2018,84080400
88,5,2018,28218600
88,6,2018,21440500
88,7,2018,154647000
89,0,2018,108608000
89,1,2018,72566200
89,2,2018,47752500
89,3,2018,131398000
89,4,2018,64185100
89,5,2018,24785800
89,6,2018,19850100
89,7,2018,106871000
90,0,2018,114541000
90,1,2018,78149300
90,2,2018,53835200
90,3,2018,126556000
90,4,2018,72510200
90,5,2018,27022200
90,6,2018,17358900
90,7,2018,113943000
91,0,2018,106938000
91,1,2018,57612800
91,2,2018,50891400
91,3,2018,119058000
91,4,2018,62503600
91,5,2018,21169600
91,6,2018,16707200
91,7,2018,94798100
92,0,2018,118934000
92,1,2018,71645000
92,2,2018,65957200
92,3,2018,159750000
92,4,2018,81244300
92,5,2018,28002700
92,6,2018,20979600
92,7,2018,139915000
93,0,2018,115403000
93,1,2018,63821100
93,2,2018,57929200
93,3,2018,135972000
93,4,2018,65466100
93,5,2018,25693400
93,6,2018,20147600
93,7,2018,126412000
94,0,2018,113915000
94,1,2018,73117700
94,2,2018,53122600
94,3,2018,129042000
94,4,2018,66215700
94,5,2018,27856500
94,6,2018,17971000
94,7,2018,128106000
95,0,2018,106495000
95,1,2018,57728200
95,2,2018,48019700
95,3,2018,110351000
95,4,2018,72638400
95,5,2018,27083300
95,6,2018,16925900
95,7,2018,100536000
96,0,2018,115585000
96,1,2018,68167500
96,2,2018,64848800
96,3,2018,139354000
96,4,2018,78234500
96,5,2018,27160700
96,6,2018,20721700
96,7,2018,151460000
97,0,2018,107462000
97,1,2018,62989400
97,2,2018,55666400
97,3,2018,131303000
97,4,2018,64945800
97,5,2018,24477900
97,6,2018,16728500
97,7,2018,107942000
98,0,2018,115544000
98,1,2018,71049800
98,2,2018,57467900
98,3,2018,127660000
98,4,2018,76224300
98,5,2018,28327100
98,6,2018,22674400
98,7,2018,137212000
99,0,2018,110397000
99,1,2018,59884500
99,2,2018,52820700
99,3,2018,103419000
99,4,2018,74204100
99,5,2018,23240700
99,6,2018,16643400
99,7,2018,121354000
100,0,2018,113381000
100,1,2018,52779300
100,2,2018,48139000
100,3,2018,125540000
100,4,2018,74523200
100,5,2018,25192600
100,6,2018,17214500
100,7,2018,125803000
