wp_int,sf_tot_cat,bsb_tot_cat,scup_tot_cat
7059,0,0,5
2370,1,2,0
2941,0,4,0
11784,0,1,0
19044,0,0,13
85,0,4,20
25515,0,5,5
5103,0,2,0
2884,0,1,0
1352,4,0,0
159,0,10,6
19462,0,0,0
2946,0,0,0
161,0,11,0
30175,0,0,0
1289,0,0,0
100,0,3,2
30175,0,0,0
12973,0,0,26
7133,0,0,0
1399,0,15,0
31765,0,0,0
7711,0,0,1
13655,0,0,0
30175,0,0,0
2616,0,6,0
2450,0,0,10
13373,0,0,9
22182,0,0,10
3224,0,15,7
13655,0,0,0
2935,0,0,8
8420,0,1,1
3494,0,0,40
19044,0,0,8
12973,0,0,27
306,0,0,5
25515,0,0,15
508,0,10,0
25515,0,0,15
10939,0,0,17
11784,0,1,0
1374,0,12,0
37,0,7,31
2460,0,0,0
5103,3,2,0
2462,0,15,0
1939,1,0,2
27977,0,1,0
7987,0,0,4
12973,0,0,8
5022,0,0,18
223,5,6,5
2189,2,0,0
5107,0,5,0
8805,0,0,0
18722,0,0,0
17608,0,0,0
204,0,0,0
26607,0,0,3
12450,0,0,0
2570,0,7,2
2516,0,0,10
7711,0,6,0
984,0,1,2
12973,0,0,8
588,0,15,18
8503,0,0,0
8499,0,1,0
12589,0,0,0
7254,0,0,0
1125,0,9,4
2531,0,1,0
11784,0,1,0
26607,0,0,3
1302,0,0,2
7711,0,8,1
26607,0,0,3
12973,0,0,27
8420,0,2,2
12973,0,0,27
542,0,11,2
17608,0,0,0
506,0,0,2
5242,0,0,0
3609,0,0,0
25515,0,0,15
1493,1,0,0
111730,0,0,0
163,0,0,0
3134,0,0,2
111730,0,0,0
8503,0,0,1
2462,0,15,0
1736,2,2,0
32218,0,0,2
362,0,2,0
5024,0,2,0
1250,0,1,6
2189,0,2,14
541,0,5,1
2606,2,0,2
12450,0,0,2
6455,0,0,10
5242,0,0,0
19044,0,0,13
6629,0,0,1
1657,4,15,0
31765,0,0,0
5024,0,2,0
1207,0,2,0
1095,1,9,0
8503,0,0,1
4316,0,0,8
6455,0,1,5
2319,0,0,2
600,0,5,0
2389,0,0,0
271,0,0,0
306,0,0,32
1652,0,10,0
1410,0,3,1
6163,0,0,3
6163,0,0,3
12213,0,2,0
4577,0,0,1
897,2,2,1
1957,0,6,0
5725,0,0,2
12213,0,1,2
5103,3,2,0
3819,0,0,0
748,0,5,0
3272,0,4,6
112,0,0,1
4316,0,3,0
100,0,4,0
1939,0,1,1
4316,0,0,12
3368,0,11,3
1595,0,7,0
32218,0,0,2
3880,0,0,0
12973,0,0,8
7711,0,8,1
2443,0,0,0
3878,0,10,8
2805,0,0,0
111730,0,0,0
1110,0,8,30
832,0,3,8
2073,0,3,1
600,0,2,0
1947,0,3,0
462,0,3,60
2189,0,0,13
5372,0,1,2
2671,0,0,1
13655,0,0,0
780,0,10,30
8805,0,0,7
8503,0,0,0
610,0,15,0
4316,0,3,0
110,0,1,1
13373,0,0,2
7554,0,0,5
2312,0,5,3
8503,0,0,16
14356,0,0,3
2004,0,6,2
2989,0,0,13
7711,1,2,36
12589,0,0,0
32218,0,0,2
25515,0,7,7
26607,0,0,2
9438,0,18,23
12213,0,2,0
13655,0,0,0
450,0,10,0
12450,0,0,1
22182,0,0,10
291,0,15,4
8503,0,0,0
618,0,17,0
6455,0,0,10
111730,0,0,0
111730,0,0,0
13655,0,0,0
3878,0,10,8
7051,0,0,0
8503,0,0,18
116,4,0,0
1779,0,0,4
349,14,15,27
3701,1,4,0
1410,0,3,1
12450,0,1,4
242,4,0,0
740,1,15,0
918,0,6,2
1957,3,4,9
4851,0,5,0
2521,0,0,14
1250,0,1,6
8503,0,0,0
5024,0,1,0
1480,0,0,0
338,1,0,3
1947,0,3,0
1309,0,0,0
2348,0,0,6
710,0,2,0
2521,0,0,15
676,0,0,3
5979,0,2,0
610,0,15,0
2642,0,5,0
5242,0,0,0
31014,0,1,1
16190,0,0,4
2317,0,1,0
25515,0,0,15
1207,0,2,0
100,0,3,5
26607,0,0,3
2837,0,1,0
2142,0,0,0
6122,1,0,0
4160,0,0,0
2256,0,1,3
654,0,0,0
2317,0,2,0
1736,2,2,0
1374,0,12,0
8670,0,0,1
1939,0,1,0
10483,0,0,0
3478,1,2,0
9033,0,10,6
14356,0,0,3
7711,1,2,36
7133,0,0,0
122,1,1,2
7939,0,0,1
2531,0,1,0
10483,0,0,0
993,0,13,0
8402,0,0,11
30175,0,0,0
4152,0,0,3
1218,0,10,3
174,0,1,0
8178,0,0,1
4152,0,0,3
17608,0,0,0
11784,0,1,0
55,0,0,22
6364,0,5,12
8503,0,0,1
291,0,15,3
1473,0,0,3
27977,0,1,0
424,0,0,1
19044,0,0,13
2161,0,1,0
39,0,2,4
163,0,3,0
2389,0,0,0
339,0,15,3
1751,0,0,3
7939,0,0,1
32218,0,0,2
24316,0,0,1
13373,0,0,2
1738,0,7,10
4533,0,0,5
5022,0,0,5
35240,0,0,2
35240,0,0,2
2833,3,1,0
8503,0,0,0
1082,0,8,3
151,1,0,1
7319,0,0,2
2399,0,1,12
5452,0,1,0
16190,0,0,4
6122,1,0,0
7254,0,0,0
2837,0,3,0
11776,0,0,17
12973,0,0,27
1957,0,2,5
5024,4,2,10
1455,2,2,6
5482,0,2,3
111730,0,0,0
7711,0,5,0
3468,1,0,0
110,0,6,0
7051,0,0,0
13793,0,1,0
405,0,20,5
906,0,6,7
3134,0,0,3
1412,0,0,1
2570,0,13,0
1973,0,0,0
78,0,24,50
1882,0,0,0
3134,0,0,3
2142,0,0,2
8534,0,0,0
779,5,0,0
240,0,16,10
5107,0,5,0
854,0,5,10
1306,0,1,0
8805,0,0,7
4577,0,0,2
2272,0,0,9
111730,0,0,0
6163,0,0,3
150,0,5,10
8503,0,0,0
1082,0,8,3
439,0,31,10
3968,0,3,2
776,2,25,1
19044,0,0,8
4186,0,3,3
111730,0,0,0
1067,0,0,1
7319,0,0,0
11776,0,15,9
5482,1,0,0
1736,0,0,0
469,11,7,6
349,6,2,0
1082,0,0,11
1129,0,1,3
3701,1,4,0
283,0,0,0
7605,0,10,5
32218,0,0,2
639,1,16,12
2189,0,0,12
2896,0,0,5
3701,1,4,0
3164,0,0,0
30175,0,0,0
4316,0,1,2
8402,0,0,14
2306,0,2,0
7319,0,2,0
7939,0,0,1
1642,2,0,0
3881,0,0,1
2237,0,0,2
1092,4,2,0
634,0,4,0
1898,5,6,0
200,0,5,0
2189,0,4,6
1582,7,1,0
3878,0,6,10
4359,0,2,2
301,5,0,0
3272,0,2,0
1939,0,1,1
6163,0,0,1
7711,0,56,71
1410,0,2,2
3692,0,3,2
207,0,3,0
13655,0,0,0
4662,0,0,1
129,0,0,4
8503,0,0,39
26607,0,0,2
10939,0,0,17
522,0,16,0
405,0,14,1
1921,0,0,9
2333,0,14,2
32218,0,0,2
2098,0,11,12
745,0,7,5
13373,0,0,2
2606,0,0,1
309,4,0,0
19044,0,0,8
19044,0,0,8
2837,0,1,0
4316,0,5,1
416,0,7,0
9033,0,8,3
104,0,0,0
232,0,2,0
4186,0,3,3
1652,24,8,0
8402,0,0,11
1399,0,15,0
17908,0,0,7
6163,0,0,3
30175,0,0,0
2073,0,3,1
1493,1,0,0
1368,1,0,0
740,0,23,0
7711,1,2,36
6364,0,5,12
610,1,0,0
8503,0,0,5
1065,0,2,3
482,0,9,1
4577,0,0,2
2833,0,0,2
157,0,3,0
953,0,0,13
13373,0,0,9
8503,0,0,8
5482,0,2,3
6629,0,0,1
9672,0,0,0
1082,0,15,2
25515,0,5,5
8420,0,0,0
4186,2,8,8
6455,0,0,10
283,0,0,0
19044,0,0,1
8420,0,1,1
411,1,2,0
22182,0,0,10
5242,0,0,3
8503,0,0,1
25515,0,7,7
6163,0,0,1
19462,0,0,0
2342,1,0,0
8998,0,0,2
104,0,0,1
25042,0,0,2
26607,0,0,2
2837,0,3,0
1738,0,10,0
2305,0,0,35
1652,0,40,0
1065,0,6,15
12973,0,0,26
13655,0,0,0
8503,0,0,21
13655,0,0,0
1296,0,0,1
686,0,0,0
4186,0,1,0
4670,0,0,0
104,0,0,21
85,0,6,22
19044,0,0,1
12450,0,0,1
547,0,15,0
10939,0,0,17
1736,0,2,1
13655,0,0,0
9120,0,0,15
111730,0,0,0
10939,0,0,17
8670,0,0,1
5482,0,0,1
4777,0,0,2
493,0,1,0
13655,0,0,0
999,0,0,0
8503,0,0,16
13655,0,0,0
30175,0,0,0
2543,0,0,0
10939,0,0,10
3203,0,0,0
4718,0,0,0
297,0,15,0
15538,0,5,0
660,0,8,1
360,0,2,1
832,0,6,3
2443,0,0,0
1939,0,9,5
31014,0,1,1
1082,0,11,10
1455,2,2,6
9033,0,8,3
3010,0,0,0
6455,0,1,5
3692,0,3,2
12450,0,0,2
7987,0,0,0
1738,0,7,10
7987,0,0,4
19462,0,0,1
16399,0,1,0
8503,0,0,0
9672,0,0,1
7939,0,0,1
8402,0,0,11
26607,0,0,3
2030,0,0,4
11784,0,1,0
25515,0,7,7
2833,0,0,4
301,0,2,6
1782,5,2,0
5024,4,2,10
13655,0,0,2
1129,0,24,0
1957,0,3,3
1117,0,4,0
6122,0,8,0
25515,0,7,7
1699,0,0,5
2189,0,0,13
12589,0,0,0
13655,0,0,0
26607,0,0,2
13655,0,0,0
26607,0,0,3
129,0,6,8
4316,0,5,8
111730,0,0,0
12973,0,0,26
13193,0,1,0
1170,0,0,33
8503,0,0,8
2004,0,6,0
7939,0,0,5
565,0,4,0
7059,0,0,5
13373,0,0,9
2370,0,0,6
1957,3,4,9
200,0,5,3
2223,0,0,12
753,0,31,0
5022,0,0,18
13373,0,0,2
11784,0,1,0
8420,0,1,1
1863,0,0,5
2555,0,8,0
1440,0,0,3
4718,0,8,6
1417,0,1,0
1795,0,0,0
1401,0,1,0
744,0,2,0
22182,0,0,10
111730,0,0,0
1820,0,0,12
3935,0,0,0
1079,0,3,2
8503,0,0,19
1652,24,8,0
1339,0,3,0
125,0,15,1
4316,0,2,0
299,0,0,2
1207,0,0,2
3238,1,1,0
1300,0,1,0
8805,0,0,18
250,0,0,0
1082,0,1,0
8503,0,0,39
4316,0,5,8
37,0,0,0
1221,8,8,0
26607,0,0,3
325,0,1,0
13193,0,1,0
13655,0,0,0
5482,0,2,3
12213,0,2,0
1410,0,4,0
998,0,1,0
3701,1,4,0
228,0,6,43
436,0,0,3
2147,9,0,0
1469,0,7,0
18722,0,0,0
13793,0,1,0
2570,0,4,0
4316,0,2,0
111730,0,0,0
7254,0,0,0
7605,0,10,5
1455,0,1,5
8178,0,0,1
111730,0,0,0
6704,0,0,0
2833,0,0,10
7605,1,20,5
318,0,0,0
7711,0,5,0
104,0,0,66
6122,1,0,0
31765,0,0,0
31014,0,1,1
2606,0,0,2
6163,0,0,1
4152,0,0,3
802,0,1,0
24316,0,0,1
3145,0,1,0
1949,0,12,0
7319,0,0,0
2065,0,0,0
7711,1,2,36
7059,0,0,0
2109,0,0,0
10939,0,0,17
2606,0,0,3
5103,0,2,0
19044,0,0,1
2270,0,0,0
3968,0,3,1
12450,0,0,1
248,0,0,5
1289,0,0,0
25515,0,0,15
2074,0,10,0
3692,0,2,0
491,0,4,0
898,0,5,2
2941,0,4,0
4281,0,1,0
6629,0,0,2
130,0,12,12
27977,0,1,0
7711,0,6,0
4316,0,5,1
3524,0,1,0
11776,0,0,17
2833,0,5,1
2833,0,5,1
8402,0,0,24
111730,0,0,0
238,0,2,0
17908,0,0,7
2059,0,0,4
7048,0,0,1
10939,0,0,17
8805,0,0,7
1943,0,1,0
832,0,3,8
993,0,13,0
9672,0,0,0
8079,0,0,17
896,0,2,0
8402,0,0,11
7711,1,2,36
332,0,16,11
2941,0,4,0
3368,0,30,10
22182,0,0,10
1152,0,0,1
8503,0,0,5
7100,0,0,4
3873,0,1,2
1049,0,2,2
25515,0,0,15
223,0,10,14
1625,0,0,0
1628,0,12,2
461,0,5,2
66,0,8,10
8402,0,0,11
4316,1,1,1
6629,0,0,2
2098,0,0,12
14356,0,0,3
8503,0,0,2
906,0,3,0
8503,0,0,1
7554,0,0,5
8503,0,0,16
1339,0,1,3
4708,0,1,2
8503,0,0,0
318,4,2,0
1882,0,0,0
637,0,1,0
7605,0,20,4
10939,0,0,17
2570,0,7,2
1045,2,3,10
4359,0,2,2
8420,0,5,0
8503,0,0,19
25515,0,0,15
2333,0,14,2
9438,0,18,23
32218,0,0,2
2609,3,0,0
4281,0,1,0
1939,0,2,0
277,0,4,18
2370,3,3,0
5452,0,0,0
1639,0,8,0
7133,0,0,0
887,0,3,2
1410,0,4,0
5024,0,2,0
4152,0,0,3
10939,0,0,10
1250,0,5,0
1082,0,15,4
1657,0,5,4
553,0,3,0
739,0,0,0
256,0,2,3
289,0,2,0
25515,0,5,5
19462,0,0,1
17908,0,0,7
617,0,5,1
1469,0,7,0
1738,0,7,5
560,0,1,5
241,0,25,25
11784,0,1,0
969,0,12,10
15538,0,5,0
2989,0,0,13
25515,0,5,5
9672,0,0,1
27977,0,1,0
111730,0,0,0
12213,0,1,3
1882,0,1,5
186,0,2,15
1302,0,0,2
2570,0,12,0
8402,0,0,8
1699,6,4,0
31765,0,0,0
515,0,3,0
11007,0,0,1
1083,0,0,0
4718,0,0,0
1943,0,1,0
8670,0,0,1
307,0,0,0
622,0,1,0
1782,0,0,0
11776,0,7,16
2189,2,0,0
3692,0,2,1
95,0,1,0
2521,0,0,15
3829,0,0,3
3963,0,19,0
32218,0,0,2
8402,0,0,14
19462,0,0,0
2642,0,15,3
12973,0,0,8
2555,0,8,0
8420,0,1,1
25042,0,0,2
25515,0,5,5
1350,0,0,0
1902,0,2,4
5103,0,2,0
7711,0,6,0
355,0,2,0
18722,0,0,0
14356,0,0,3
13373,0,0,2
7405,0,0,3
154,0,6,0
12213,0,1,3
1444,0,0,5
8503,0,0,39
3478,1,2,0
4316,0,5,1
1600,0,5,0
1204,0,0,0
1939,0,15,8
7605,0,10,5
1644,0,1,33
12450,0,0,2
11007,0,0,1
2946,0,0,0
10939,0,0,10
7711,0,0,1
24316,0,0,1
12450,0,0,2
7711,0,8,1
11776,0,15,9
8079,0,0,17
2272,0,0,9
2161,0,0,0
4281,0,1,0
11007,0,0,1
3164,0,0,0
7711,0,10,39
537,0,4,0
1736,1,4,5
2348,0,0,3
1861,0,0,1
8670,0,0,4
3873,0,0,2
1954,0,0,0
6020,0,6,0
1469,0,7,0
18,0,5,5
1957,0,11,8
360,0,6,2
873,0,0,0
210,0,0,5
4935,0,0,1
8503,0,0,3
7987,0,0,0
2606,0,0,3
469,11,7,6
1782,0,3,2
8534,0,0,0
4316,0,0,8
708,0,0,0
6163,0,0,1
1738,0,2,6
318,1,0,0
6455,0,0,0
580,3,0,0
2703,1,0,0
31014,0,1,1
1218,0,10,3
14356,0,0,3
6004,0,0,2
12973,0,0,26
19044,0,0,13
2164,0,0,1
26607,0,0,2
14643,1,0,0
9672,0,0,0
2073,0,3,1
2589,0,1,8
82,0,2,17
776,1,6,2
5103,0,4,0
111730,0,0,0
22182,0,0,10
19462,0,0,1
9672,0,0,0
35240,0,0,2
2837,0,3,0
17608,0,0,0
750,0,8,1
997,0,55,0
2370,3,0,0
3880,0,0,0
12213,0,2,0
3599,0,0,20
821,0,1,0
8805,0,0,7
7987,0,0,0
479,3,10,0
1957,0,0,0
4160,0,0,0
2237,0,0,3
25515,0,5,5
14356,0,0,3
1921,0,0,10
6455,0,0,10
8503,0,0,16
11784,0,1,0
283,0,8,12
7711,0,56,71
307,0,3,0
2312,0,5,3
2589,0,1,5
12973,0,0,26
2201,0,0,12
1067,0,0,1
12973,0,0,8
8670,0,0,1
2589,0,1,5
25515,0,0,15
1025,0,2,15
287,0,0,12
1399,0,15,0
18722,0,0,0
784,0,0,1
2024,0,0,7
3935,0,0,0
13655,0,0,0
274,0,1,0
1736,7,5,1
2189,2,0,0
5538,0,0,0
1528,5,6,0
5024,4,2,10
529,2,30,13
8503,0,0,0
323,0,0,1
12450,0,0,2
1250,0,2,8
1250,0,1,6
111730,0,0,0
26607,0,0,2
26607,0,0,2
19462,0,0,0
11776,0,0,17
25515,0,0,15
2891,0,0,0
31014,0,1,1
275,0,2,1
2852,0,0,0
7711,0,56,71
2024,0,0,7
1025,0,2,15
4692,0,0,10
12973,0,0,26
7711,0,8,1
22182,0,0,10
1440,0,0,10
1410,0,5,0
27977,0,1,0
6122,0,6,1
4851,0,5,0
899,0,0,3
5024,4,2,10
651,0,30,0
467,2,0,2
2703,4,0,0
2134,0,0,0
8420,0,0,1
22182,0,0,10
2164,0,0,1
1469,0,7,0
31765,0,0,0
12973,0,0,26
551,2,8,0
1469,0,7,0
2189,0,0,1
802,0,5,0
5103,3,2,0
17908,0,0,7
12450,0,0,2
713,13,6,0
8503,0,0,10
19462,0,0,1
3609,0,0,0
4095,0,0,4
6455,0,0,0
2189,0,1,0
6455,0,0,10
6004,0,0,2
2370,0,0,2
1460,0,20,49
1738,0,6,4
403,0,1,0
2370,1,2,0
7711,0,10,39
2805,0,0,0
227,0,15,15
8503,0,0,2
5103,3,2,0
4480,0,0,0
2977,0,0,0
2370,1,2,0
13193,0,1,0
187,17,3,0
2435,0,1,1
2852,0,0,0
100,0,8,4
8998,0,0,2
854,0,10,10
3968,0,3,1
2317,0,1,0
135,0,3,0
25515,0,5,5
8503,0,0,5
1736,0,2,0
3780,0,1,1
2660,0,0,10
16670,2,0,4
2399,0,1,12
15538,0,3,0
19044,0,0,13
2450,0,0,10
111730,0,0,0
10939,0,0,17
1254,0,2,3
8503,0,0,19
14643,1,0,0
13655,0,0,0
12450,0,0,2
1957,0,0,0
26607,0,0,2
1528,5,6,0
587,1,16,1
2348,0,0,3
4324,0,0,0
2256,0,3,5
238,0,2,0
12213,0,1,3
577,0,1,0
3692,0,3,2
6163,0,0,3
11776,0,7,16
31765,0,0,0
5024,0,1,0
6163,0,0,3
202,0,0,3
2058,0,9,3
109,0,4,0
2460,0,0,0
32218,0,0,2
1699,6,4,0
1082,0,8,3
12213,0,1,2
35240,0,0,2
9438,0,17,22
1204,0,0,0
8402,0,0,14
1395,0,1,0
2941,0,4,0
5482,0,0,1
8503,0,0,0
4718,0,8,6
8670,0,0,1
1777,0,0,0
2812,1,0,0
5103,0,2,0
24,0,5,44
383,0,0,0
7133,0,0,0
1699,1,3,0
3878,0,6,10
228,0,6,43
2312,0,5,3
8503,0,0,19
8503,0,0,18
2142,0,0,2
1410,0,3,1
2833,0,0,10
5024,0,2,0
1947,0,5,0
3829,0,0,3
11784,0,1,0
6122,0,6,1
12973,0,0,8
2833,0,0,10
112,3,8,0
1863,0,0,5
1657,4,15,0
1943,0,1,0
80,0,31,30
27977,0,1,0
1410,0,4,0
1947,0,2,0
25042,0,0,2
1921,0,0,9
35240,0,0,2
113,0,1,0
1736,1,0,1
26607,0,0,3
394,0,5,15
6004,0,0,2
25515,0,5,5
2646,0,12,10
8670,0,0,1
491,0,29,15
1117,0,4,0
10939,0,0,17
12973,0,0,26
17908,0,0,7
1641,0,1,5
3478,1,2,0
35240,0,0,2
1957,0,11,8
7711,1,2,36
7711,0,10,39
897,1,1,2
19044,0,0,8
142,0,1,0
8420,0,5,0
7319,0,0,0
11007,0,0,1
12450,0,0,2
16190,0,0,4
27977,0,1,0
25042,0,0,2
4662,0,0,3
8420,0,0,1
515,0,3,0
2833,1,1,4
1705,3,4,1
111730,0,0,0
668,0,12,60
19462,0,0,0
202,0,0,10
2145,0,0,3
993,0,13,0
13655,0,0,0
12213,0,1,3
18722,0,0,0
1595,0,8,0
7711,1,2,36
19044,0,0,1
2312,0,5,2
25515,0,0,15
11776,0,0,17
153,1,8,2
13655,0,0,0
1250,0,4,9
4670,0,0,0
3935,0,0,0
17908,0,0,7
1736,1,0,1
32218,0,0,2
3829,0,0,3
2312,0,5,2
19462,0,0,1
31014,0,1,1
6364,0,5,12
802,3,0,0
5024,3,4,6
485,0,0,2
7711,0,8,1
2389,0,0,4
1751,0,0,3
13193,0,1,0
9120,0,0,15
1738,0,2,0
1917,0,6,8
3873,0,0,4
169,0,7,3
19462,0,0,0
2642,0,10,3
10939,0,0,10
30175,0,0,0
1882,0,0,0
3310,0,0,0
13793,0,1,0
6455,0,0,0
2189,0,1,0
206,0,4,4
1992,0,3,0
19044,0,0,13
8420,0,5,0
2891,0,0,0
30,0,0,4
12973,0,0,27
7605,1,20,5
12973,0,0,8
1460,0,15,15
502,0,5,30
7711,0,5,0
2606,0,0,3
13373,0,0,9
1782,0,0,0
13655,0,0,0
3272,0,1,0
580,3,0,0
1123,3,0,0
2058,0,9,1
317,0,4,0
32218,0,0,2
1699,0,3,0
7319,0,2,0
22182,0,0,10
31014,0,1,1
5452,0,0,0
15538,0,5,0
2389,0,0,4
11784,0,1,0
12973,0,0,26
7711,0,5,0
324,0,1,5
13655,0,0,0
11776,0,0,17
182,0,1,0
382,1,0,0
2642,0,10,3
9120,0,0,15
777,0,1,0
13655,0,0,0
37,0,0,0
6455,0,0,0
419,0,2,0
8503,0,0,16
4662,0,0,1
551,0,0,0
489,0,0,0
18722,0,0,0
219,0,13,0
7711,0,6,0
1374,0,11,1
2272,0,0,9
2582,0,0,0
2703,1,0,0
4316,0,0,12
368,0,0,0
7711,0,22,17
133,0,1,15
27977,0,1,0
1082,0,15,4
2058,0,9,1
8503,0,0,39
4577,0,0,2
349,0,0,12
91,0,9,48
4244,0,0,0
1782,0,1,0
7939,0,0,5
6629,0,0,1
1082,0,6,0
5242,0,0,0
66,0,10,45
266,0,0,0
9672,0,0,1
9582,0,0,5
8503,0,0,39
8503,0,0,10
587,0,2,10
19462,0,0,0
6163,0,0,1
12450,0,0,0
1079,0,3,2
111730,0,0,0
15538,0,3,0
17608,0,0,0
1782,0,6,5
1705,3,4,1
7051,0,0,0
111730,0,0,0
16670,2,0,4
1632,0,0,5
17608,0,0,0
5979,0,2,0
12450,0,0,2
8503,0,0,19
13655,0,0,0
240,0,7,0
11784,0,1,0
902,0,2,0
2749,0,0,10
1699,0,1,0
1469,0,7,0
6122,0,15,15
1368,1,0,0
2189,0,4,6
111730,0,0,0
7059,0,0,0
16399,0,1,0
2161,0,0,0
6163,0,0,1
4718,0,8,6
7605,0,10,2
7319,0,0,2
1152,0,0,1
8402,0,0,11
4718,0,0,0
4316,0,1,2
1339,0,2,8
1402,0,0,0
5103,0,6,1
2884,0,1,0
19044,0,0,1
154,0,6,0
1902,0,2,4
202,0,0,3
120,0,5,0
25515,0,5,5
8805,0,0,18
11007,0,0,1
1469,0,0,0
204,0,1,1
8805,0,0,1
7405,0,0,3
25042,0,0,2
111730,0,0,0
1071,0,0,0
1736,7,5,1
3310,0,0,0
4186,0,2,0
13655,0,0,0
8420,0,0,0
