draw,age,year,Na
12,6,2023,2351324
12,7,2023,3849435
13,0,2023,32152650
13,1,2023,33690800
13,2,2023,23669210
13,3,2023,20185770
13,4,2023,13660420
13,5,2023,7971017
13,6,2023,3598147
13,7,2023,4034608
14,0,2023,30733880
14,1,2023,38847940
14,2,2023,27311140
14,3,2023,26374820
14,4,2023,11834600
14,5,2023,5997466
14,6,2023,2861333
14,7,2023,5146402
15,0,2023,33986770
15,1,2023,37045410
15,2,2023,24995310
15,3,2023,21025120
15,4,2023,10222620
15,5,2023,4273959
15,6,2023,2152307
15,7,2023,4156215
16,0,2023,50325500
16,1,2023,40231900
16,2,2023,32320900
16,3,2023,17307100
16,4,2023,8704940
16,5,2023,3997210
16,6,2023,3425370
16,7,2023,4136070
17,0,2023,28418030
17,1,2023,38825950
17,2,2023,24460790
17,3,2023,21411510
17,4,2023,10653480
17,5,2023,4535641
17,6,2023,1948320
17,7,2023,3627923
18,0,2023,51062500
18,1,2023,34372400
18,2,2023,33638400
18,3,2023,18176300
18,4,2023,7888010
18,5,2023,3898210
18,6,2023,3545710
18,7,2023,4165490
19,0,2023,51660700
19,1,2023,29650830
19,2,2023,28679060
19,3,2023,17259340
19,4,2023,15059700
19,5,2023,6860283
19,6,2023,2983253
19,7,2023,3904323
20,0,2023,34567960
20,1,2023,39803030
20,2,2023,27269620
20,3,2023,23584180
20,4,2023,10557900
20,5,2023,5098311
20,6,2023,2685049
20,7,2023,4787172
21,0,2023,50925100
21,1,2023,35412900
21,2,2023,38477700
21,3,2023,19568200
21,4,2023,8706940
21,5,2023,4671070
21,6,2023,3976410
21,7,2023,5003770
22,0,2023,37230920
22,1,2023,30545380
22,2,2023,29424790
22,3,2023,21519220
22,4,2023,17223630
22,5,2023,7618717
22,6,2023,3689468
22,7,2023,5098441
23,0,2023,39934560
23,1,2023,23699850
23,2,2023,16489290
23,3,2023,19463690
23,4,2023,11156200
23,5,2023,8197783
23,6,2023,4121250
23,7,2023,4325370
24,0,2023,45735010
24,1,2023,42236430
24,2,2023,29473220
24,3,2023,19583360
24,4,2023,18636660
24,5,2023,7367007
24,6,2023,3293330
24,7,2023,4606040
25,0,2023,53363350
25,1,2023,40598680
25,2,2023,33585260
25,3,2023,23418120
25,4,2023,13517700
25,5,2023,5109164
25,6,2023,2602382
25,7,2023,4498334
26,0,2023,45980160
26,1,2023,27994960
26,2,2023,17329540
26,3,2023,19245440
26,4,2023,17753040
26,5,2023,8670188
26,6,2023,4457830
26,7,2023,4674963
27,0,2023,49965020
27,1,2023,36325610
27,2,2023,17406680
27,3,2023,20639460
27,4,2023,11438430
27,5,2023,6623987
27,6,2023,3448055
27,7,2023,3921232
28,0,2023,59101830
28,1,2023,32542840
28,2,2023,28766010
28,3,2023,18157490
28,4,2023,14546270
28,5,2023,6450236
28,6,2023,2615084
28,7,2023,3850075
29,0,2023,39546740
29,1,2023,35857830
29,2,2023,23827380
29,3,2023,19430290
29,4,2023,10427210
29,5,2023,4530426
29,6,2023,2139128
29,7,2023,4050416
30,0,2023,44878300
30,1,2023,36456550
30,2,2023,20722470
30,3,2023,19350670
30,4,2023,13861120
30,5,2023,9409823
30,6,2023,4759520
30,7,2023,5440888
31,0,2023,29959390
31,1,2023,21606140
31,2,2023,29312260
31,3,2023,20426050
31,4,2023,17348750
31,5,2023,7203977
31,6,2023,2732454
31,7,2023,4061337
32,0,2023,43266090
32,1,2023,23575020
32,2,2023,26448860
32,3,2023,16864650
32,4,2023,13987090
32,5,2023,5881321
32,6,2023,2513344
32,7,2023,4263339
33,0,2023,51677300
33,1,2023,37836600
33,2,2023,38414000
33,3,2023,18214100
33,4,2023,8154040
33,5,2023,3981130
33,6,2023,3495410
33,7,2023,3651930
34,0,2023,50267000
34,1,2023,41096200
34,2,2023,36662000
34,3,2023,16874100
34,4,2023,7887360
34,5,2023,3761570
34,6,2023,3222580
34,7,2023,3357540
35,0,2023,50655600
35,1,2023,42280000
35,2,2023,33298000
35,3,2023,17790000
35,4,2023,7443610
35,5,2023,3883360
35,6,2023,3306060
35,7,2023,3894610
36,0,2023,35826880
36,1,2023,39218720
36,2,2023,23415170
36,3,2023,20013190
36,4,2023,8455559
36,5,2023,8544776
36,6,2023,4138573
36,7,2023,4072299
37,0,2023,32179410
37,1,2023,36759280
37,2,2023,27637530
37,3,2023,22818970
37,4,2023,9454315
37,5,2023,4338825
37,6,2023,2221015
37,7,2023,4174799
38,0,2023,36392300
38,1,2023,25361640
38,2,2023,29093140
38,3,2023,19964700
38,4,2023,7594770
38,5,2023,7286854
38,6,2023,2835577
38,7,2023,3485272
39,0,2023,48788200
39,1,2023,26143800
39,2,2023,31441800
39,3,2023,17901300
39,4,2023,7428660
39,5,2023,3932070
39,6,2023,3152760
39,7,2023,3913460
40,0,2023,48913000
40,1,2023,32083500
40,2,2023,31923800
40,3,2023,16754700
40,4,2023,7588560
40,5,2023,3457330
40,6,2023,2855200
40,7,2023,3376320
41,0,2023,34883130
41,1,2023,25915230
41,2,2023,29864420
41,3,2023,20947730
41,4,2023,16254950
41,5,2023,11324200
41,6,2023,4860618
41,7,2023,5472382
42,0,2023,36553670
42,1,2023,37443630
42,2,2023,29376360
42,3,2023,24940300
42,4,2023,10473800
42,5,2023,4775370
42,6,2023,2256312
42,7,2023,3856116
43,0,2023,33774140
43,1,2023,21969840
43,2,2023,21374370
43,3,2023,18723630
43,4,2023,10249330
43,5,2023,7498264
43,6,2023,3468280
43,7,2023,3481043
44,0,2023,29226340
44,1,2023,38514480
44,2,2023,29328170
44,3,2023,23564580
44,4,2023,10657540
44,5,2023,4617305
44,6,2023,2191456
44,7,2023,3904284
45,0,2023,53856830
45,1,2023,39416270
45,2,2023,26643530
45,3,2023,27249730
45,4,2023,11339300
45,5,2023,5144251
45,6,2023,2390809
45,7,2023,4635068
46,0,2023,42756950
46,1,2023,43185830
46,2,2023,18459020
46,3,2023,19711400
46,4,2023,12426570
46,5,2023,9636603
46,6,2023,4323644
46,7,2023,5201550
47,0,2023,34913870
47,1,2023,33132510
47,2,2023,32568300
47,3,2023,20188560
47,4,2023,10393050
47,5,2023,7877204
47,6,2023,3596563
47,7,2023,3294100
48,0,2023,42274530
48,1,2023,44049180
48,2,2023,29492210
48,3,2023,18323350
48,4,2023,13861480
48,5,2023,6521180
48,6,2023,2709888
48,7,2023,3431669
49,0,2023,31332400
49,1,2023,38598290
49,2,2023,25381900
49,3,2023,22723270
49,4,2023,13036010
49,5,2023,4751907
49,6,2023,2361863
49,7,2023,4525822
50,0,2023,49140500
50,1,2023,35431400
50,2,2023,29248500
50,3,2023,17384300
50,4,2023,8369050
50,5,2023,3972480
50,6,2023,3409120
50,7,2023,3689000
51,0,2023,31456590
51,1,2023,37061470
51,2,2023,25892100
51,3,2023,22777660
51,4,2023,8933658
51,5,2023,4502550
51,6,2023,2080789
51,7,2023,4007549
52,0,2023,29033020
52,1,2023,33804650
52,2,2023,32043790
52,3,2023,22038780
52,4,2023,15670030
52,5,2023,6533149
52,6,2023,2710121
52,7,2023,4118636
53,0,2023,41447000
53,1,2023,22192500
53,2,2023,29149030
53,3,2023,22069360
53,4,2023,19353640
53,5,2023,7836687
53,6,2023,3422285
53,7,2023,5189344
54,0,2023,45827440
54,1,2023,22958400
54,2,2023,27935650
54,3,2023,18498410
54,4,2023,16525980
54,5,2023,6202646
54,6,2023,2578462
54,7,2023,4129814
55,0,2023,40846200
55,1,2023,33634150
55,2,2023,18766020
55,3,2023,19402410
55,4,2023,12935180
55,5,2023,8841049
55,6,2023,3885064
55,7,2023,4256765
56,0,2023,33846910
56,1,2023,37982660
56,2,2023,27844980
56,3,2023,21579240
56,4,2023,12421640
56,5,2023,5226013
56,6,2023,2695850
56,7,2023,5272467
57,0,2023,33775890
57,1,2023,24509750
57,2,2023,29698770
57,3,2023,18771870
57,4,2023,18432840
57,5,2023,8119967
57,6,2023,3593667
57,7,2023,4874189
58,0,2023,34335340
58,1,2023,44344890
58,2,2023,31812790
58,3,2023,17295380
58,4,2023,17264090
58,5,2023,8489737
58,6,2023,3619530
58,7,2023,5745491
59,0,2023,34719970
59,1,2023,34285820
59,2,2023,20074360
59,3,2023,18666610
59,4,2023,10428780
59,5,2023,8534505
59,6,2023,3699528
59,7,2023,5103456
60,0,2023,50413900
60,1,2023,39419200
60,2,2023,33619400
60,3,2023,16965700
60,4,2023,8430060
60,5,2023,4327980
60,6,2023,3908430
60,7,2023,4570110
61,0,2023,50592300
61,1,2023,40092300
61,2,2023,33790500
61,3,2023,15522700
61,4,2023,7739180
61,5,2023,3384950
61,6,2023,2984690
61,7,2023,3178820
62,0,2023,50321200
62,1,2023,31085400
62,2,2023,34940300
62,3,2023,18026700
62,4,2023,8662990
62,5,2023,4472160
62,6,2023,3639140
62,7,2023,4272640
63,0,2023,28778620
63,1,2023,38637420
63,2,2023,26446460
63,3,2023,25297710
63,4,2023,12731110
63,5,2023,5331358
63,6,2023,2602715
63,7,2023,5175668
64,0,2023,32072920
64,1,2023,30107760
64,2,2023,27283920
64,3,2023,18952860
64,4,2023,10471730
64,5,2023,8919089
64,6,2023,3933634
64,7,2023,3597371
65,0,2023,28623480
65,1,2023,24818840
65,2,2023,18502860
65,3,2023,17067330
65,4,2023,10417130
65,5,2023,6978038
65,6,2023,4102067
65,7,2023,4462096
66,0,2023,35698170
66,1,2023,38160840
66,2,2023,25477600
66,3,2023,23767750
66,4,2023,12557440
66,5,2023,4578876
66,6,2023,2509289
66,7,2023,4514795
67,0,2023,41327600
67,1,2023,36327160
67,2,2023,21675520
67,3,2023,18723790
67,4,2023,9181164
67,5,2023,3650981
67,6,2023,1905382
67,7,2023,3385356
68,0,2023,35324340
68,1,2023,32095260
68,2,2023,16201100
68,3,2023,18843860
68,4,2023,14546840
68,5,2023,11423710
68,6,2023,4351680
68,7,2023,5177796
69,0,2023,56536760
69,1,2023,38374420
69,2,2023,30885270
69,3,2023,23624050
69,4,2023,11343670
69,5,2023,4486755
69,6,2023,2343583
69,7,2023,4696475
70,0,2023,48686100
70,1,2023,34131300
70,2,2023,30780900
70,3,2023,17238400
70,4,2023,8585670
70,5,2023,4009240
70,6,2023,3468620
70,7,2023,3909990
71,0,2023,51357100
71,1,2023,42954800
71,2,2023,37404100
71,3,2023,19550800
71,4,2023,9384000
71,5,2023,4959000
71,6,2023,3995510
71,7,2023,4751280
72,0,2023,49009300
72,1,2023,31468900
72,2,2023,35368500
72,3,2023,16491500
72,4,2023,7280870
72,5,2023,3378010
72,6,2023,3022970
72,7,2023,3419950
73,0,2023,45487550
73,1,2023,38430080
73,2,2023,28403120
73,3,2023,23984830
73,4,2023,11152600
73,5,2023,4826953
73,6,2023,2319574
73,7,2023,3152218
74,0,2023,31310420
74,1,2023,26687340
74,2,2023,27643160
74,3,2023,18478610
74,4,2023,13326030
74,5,2023,6516461
74,6,2023,3247189
74,7,2023,4463017
75,0,2023,51696400
75,1,2023,33778500
75,2,2023,33126300
75,3,2023,17622500
75,4,2023,8678220
75,5,2023,4095590
75,6,2023,3612100
75,7,2023,4393240
76,0,2023,33641120
76,1,2023,32236750
76,2,2023,16185910
76,3,2023,19666900
76,4,2023,10101420
76,5,2023,6178644
76,6,2023,2655685
76,7,2023,3239230
77,0,2023,31093590
77,1,2023,38656810
77,2,2023,28230060
77,3,2023,20949550
77,4,2023,9396298
77,5,2023,4308644
77,6,2023,2035608
77,7,2023,3794295
78,0,2023,34354870
78,1,2023,32781290
78,2,2023,28413450
78,3,2023,18511500
78,4,2023,17034270
78,5,2023,7422962
78,6,2023,3591119
78,7,2023,4845876
79,0,2023,48177740
79,1,2023,37864230
79,2,2023,26909720
79,3,2023,24611750
79,4,2023,11568520
79,5,2023,4998870
79,6,2023,2254786
79,7,2023,4308415
80,0,2023,31945290
80,1,2023,42383840
80,2,2023,16169020
80,3,2023,19579010
80,4,2023,12312170
80,5,2023,10219290
80,6,2023,4513148
80,7,2023,5264794
81,0,2023,46199070
81,1,2023,38794070
81,2,2023,26414810
81,3,2023,21931970
81,4,2023,9461864
81,5,2023,4414034
81,6,2023,2094590
81,7,2023,3985359
82,0,2023,50312800
82,1,2023,37404800
82,2,2023,37987400
82,3,2023,18254300
82,4,2023,8772580
82,5,2023,3830760
82,6,2023,3516400
82,7,2023,3909130
83,0,2023,50526600
83,1,2023,40096200
83,2,2023,34177300
83,3,2023,18541600
83,4,2023,7646710
83,5,2023,3985730
83,6,2023,3221290
83,7,2023,4387660
84,0,2023,42064980
84,1,2023,36950220
84,2,2023,29671750
84,3,2023,23244810
84,4,2023,11016650
84,5,2023,4242216
84,6,2023,1996408
84,7,2023,3494453
85,0,2023,41099510
85,1,2023,31892040
85,2,2023,19204580
85,3,2023,19290690
85,4,2023,9890873
85,5,2023,9425220
85,6,2023,4524209
85,7,2023,4592690
86,0,2023,52799780
86,1,2023,34941710
86,2,2023,29365330
86,3,2023,21454970
86,4,2023,15387590
86,5,2023,7024398
86,6,2023,2874631
86,7,2023,4156721
87,0,2023,52019500
87,1,2023,44509100
87,2,2023,34285300
87,3,2023,18890500
87,4,2023,8831780
87,5,2023,4345130
87,6,2023,3754140
87,7,2023,4476920
88,0,2023,49375400
88,1,2023,36377400
88,2,2023,38024500
88,3,2023,16713200
88,4,2023,8077780
88,5,2023,4248320
88,6,2023,3471100
88,7,2023,4032290
89,0,2023,31576680
89,1,2023,34748410
89,2,2023,30183510
89,3,2023,17826930
89,4,2023,16686300
89,5,2023,7360176
89,6,2023,3018463
89,7,2023,3517797
90,0,2023,51011200
90,1,2023,38636600
90,2,2023,37428500
90,3,2023,19312600
90,4,2023,9857440
90,5,2023,4402720
90,6,2023,4009490
90,7,2023,4620220
91,0,2023,49446200
91,1,2023,42152500
91,2,2023,29497000
91,3,2023,17863400
91,4,2023,7567690
91,5,2023,3649910
91,6,2023,3245980
91,7,2023,3692080
92,0,2023,29154340
92,1,2023,23793130
92,2,2023,27591890
92,3,2023,15190580
92,4,2023,12398240
92,5,2023,6245924
92,6,2023,2752417
92,7,2023,4030660
93,0,2023,29488580
93,1,2023,27791200
93,2,2023,29341560
93,3,2023,15583690
93,4,2023,12455730
93,5,2023,6210117
93,6,2023,2713222
93,7,2023,3711428
94,0,2023,45989660
94,1,2023,41469710
94,2,2023,29225800
94,3,2023,17110700
94,4,2023,15392560
94,5,2023,6456646
94,6,2023,2348475
94,7,2023,3659618
95,0,2023,46786890
95,1,2023,43790430
95,2,2023,30726170
95,3,2023,24266120
95,4,2023,17733930
95,5,2023,9000696
95,6,2023,3493049
95,7,2023,5117443
96,0,2023,49928900
96,1,2023,36256800
96,2,2023,36209800
96,3,2023,19142700
96,4,2023,8716760
96,5,2023,4555770
96,6,2023,3718290
96,7,2023,4388220
97,0,2023,50170300
97,1,2023,46835900
97,2,2023,34930700
97,3,2023,16981000
97,4,2023,7423630
97,5,2023,3717510
97,6,2023,3199990
97,7,2023,3716420
98,0,2023,42145850
98,1,2023,31614490
98,2,2023,17096510
98,3,2023,18412220
98,4,2023,9750707
98,5,2023,8158286
98,6,2023,3087203
98,7,2023,4097410
99,0,2023,36809510
99,1,2023,25917730
99,2,2023,19162900
99,3,2023,18408670
99,4,2023,9046434
99,5,2023,6280030
99,6,2023,2796637
99,7,2023,3129680
100,0,2023,49676200
100,1,2023,31267300
100,2,2023,35489500
100,3,2023,17251900
100,4,2023,7730660
100,5,2023,3986700
100,6,2023,3235320
100,7,2023,3767300
