draw,age,year,Na
56,0,2019,51220200
56,1,2019,60394200
56,2,2019,27899000
56,3,2019,14903900
56,4,2019,7605410
56,5,2019,7366620
56,6,2019,3359810
56,7,2019,4144630
57,0,2019,51587300
57,1,2019,59113000
57,2,2019,33492300
57,3,2019,14047000
57,4,2019,7288300
57,5,2019,6400110
57,6,2019,3040880
57,7,2019,3970030
58,0,2019,51801800
58,1,2019,60266000
58,2,2019,34201700
58,3,2019,17169400
58,4,2019,8627470
58,5,2019,6556040
58,6,2019,3103890
58,7,2019,4202990
59,0,2019,50834100
59,1,2019,57627400
59,2,2019,28290800
59,3,2019,13868000
59,4,2019,7838000
59,5,2019,5838320
59,6,2019,2721960
59,7,2019,3781580
60,0,2019,50505000
60,1,2019,54962300
60,2,2019,31722900
60,3,2019,15392800
60,4,2019,7964950
60,5,2019,5543490
60,6,2019,2542070
60,7,2019,3919290
61,0,2019,51919500
61,1,2019,58626200
61,2,2019,31007200
61,3,2019,17236700
61,4,2019,9190350
61,5,2019,7840380
61,6,2019,3701540
61,7,2019,4838930
62,0,2019,50287400
62,1,2019,46300700
62,2,2019,27723500
62,3,2019,13104400
62,4,2019,6629630
62,5,2019,5187550
62,6,2019,2671800
62,7,2019,3140530
63,0,2019,52063400
63,1,2019,54035200
63,2,2019,28369500
63,3,2019,14198200
63,4,2019,8231850
63,5,2019,6711770
63,6,2019,3231320
63,7,2019,3991800
64,0,2019,52017800
64,1,2019,57121400
64,2,2019,30823400
64,3,2019,16476200
64,4,2019,8365480
64,5,2019,6836310
64,6,2019,3731270
64,7,2019,4636760
65,0,2019,49840000
65,1,2019,56332500
65,2,2019,27353000
65,3,2019,14120900
65,4,2019,7063870
65,5,2019,5522190
65,6,2019,2778900
65,7,2019,3635210
66,0,2019,51908800
66,1,2019,53199700
66,2,2019,33093600
66,3,2019,15151400
66,4,2019,9146800
66,5,2019,7282510
66,6,2019,3587560
66,7,2019,4909140
67,0,2019,52622700
67,1,2019,60149000
67,2,2019,36059800
67,3,2019,16650400
67,4,2019,9433500
67,5,2019,7155810
67,6,2019,3440790
67,7,2019,4602000
68,0,2019,51454800
68,1,2019,59416500
68,2,2019,28155600
68,3,2019,16146000
68,4,2019,8298030.000000001
68,5,2019,6561950
68,6,2019,3260460
68,7,2019,4226040
69,0,2019,51523900
69,1,2019,53281600
69,2,2019,30454100
69,3,2019,15296500
69,4,2019,7567650
69,5,2019,6404550
69,6,2019,3304380
69,7,2019,4332490
70,0,2019,51414000
70,1,2019,48952200
70,2,2019,35396700
70,3,2019,16138900
70,4,2019,7226820
70,5,2019,6048270
70,6,2019,2896650
70,7,2019,4189450
71,0,2019,51327900
71,1,2019,46306000
71,2,2019,28160000
71,3,2019,14495600
71,4,2019,7671890
71,5,2019,6363840
71,6,2019,2882000
71,7,2019,3928880
72,0,2019,51610400
72,1,2019,54147000
72,2,2019,30088700
72,3,2019,13824400
72,4,2019,7293490
72,5,2019,5530820
72,6,2019,2429020
72,7,2019,3192720
73,0,2019,51298300
73,1,2019,62826500
73,2,2019,33494600
73,3,2019,13377800
73,4,2019,7708110
73,5,2019,6525270
73,6,2019,3221840
73,7,2019,4235300
74,0,2019,49680100
74,1,2019,44260000
74,2,2019,27106000
74,3,2019,12296300
74,4,2019,7539980
74,5,2019,6029350
74,6,2019,2766500
74,7,2019,3506650
75,0,2019,52249100
75,1,2019,65678800
75,2,2019,32442200
75,3,2019,16240900
75,4,2019,8426920
75,5,2019,7738770
75,6,2019,3895230
75,7,2019,4714760
76,0,2019,52673500
76,1,2019,63267700
76,2,2019,34786100
76,3,2019,16700700
76,4,2019,9114880
76,5,2019,7021480
76,6,2019,3453490
76,7,2019,4557110
77,0,2019,51728700
77,1,2019,52197200
77,2,2019,30344700
77,3,2019,13745500
77,4,2019,8310139.999999999
77,5,2019,6498200
77,6,2019,3219550
77,7,2019,4567600
78,0,2019,49836700
78,1,2019,47031400
78,2,2019,28852100
78,3,2019,13816700
78,4,2019,7246070
78,5,2019,6037130
78,6,2019,2928610
78,7,2019,3954760
79,0,2019,49702100
79,1,2019,53086200
79,2,2019,28522600
79,3,2019,13368400
79,4,2019,7345480
79,5,2019,5609920
79,6,2019,2480130
79,7,2019,3460250
80,0,2019,50148600
80,1,2019,49525100
80,2,2019,28511600
80,3,2019,15620400
80,4,2019,7307870
80,5,2019,6154610
80,6,2019,2871180
80,7,2019,3645890
81,0,2019,52373300
81,1,2019,55093200
81,2,2019,31718900
81,3,2019,14253800
81,4,2019,8056240
81,5,2019,6361400
81,6,2019,3024310
81,7,2019,4236730
82,0,2019,51811000
82,1,2019,57394500
82,2,2019,35910800
82,3,2019,15077600
82,4,2019,7799480
82,5,2019,6586160
82,6,2019,3033340
82,7,2019,4112760
83,0,2019,52469200
83,1,2019,51341300
83,2,2019,30993700
83,3,2019,15313100
83,4,2019,7712240
83,5,2019,6965580
83,6,2019,3232410
83,7,2019,4430130
84,0,2019,50417900
84,1,2019,39072700
84,2,2019,27870000
84,3,2019,14464500
84,4,2019,7044740
84,5,2019,6315130
84,6,2019,2987230
84,7,2019,3819380
85,0,2019,49962600
85,1,2019,46952200
85,2,2019,28522700
85,3,2019,14491200
85,4,2019,6989910
85,5,2019,6010760
85,6,2019,2903690
85,7,2019,3750660
86,0,2019,51674600
86,1,2019,64024700
86,2,2019,34942700
86,3,2019,13890900
86,4,2019,7545840
86,5,2019,6578850
86,6,2019,3275550
86,7,2019,3942770
87,0,2019,49800100
87,1,2019,58035600
87,2,2019,30458600
87,3,2019,14118900
87,4,2019,7546900
87,5,2019,5270310
87,6,2019,2334150
87,7,2019,3431180
88,0,2019,51352800
88,1,2019,43282600
88,2,2019,26868300
88,3,2019,12753400
88,4,2019,7620920
88,5,2019,6002550
88,6,2019,3189120
88,7,2019,4354050
89,0,2019,50682100
89,1,2019,49832100
89,2,2019,26981800
89,3,2019,15519300
89,4,2019,7834260
89,5,2019,6041880
89,6,2019,2874210
89,7,2019,3882160
90,0,2019,51541000
90,1,2019,66250000
90,2,2019,29086600
90,3,2019,15598000
90,4,2019,7439130
90,5,2019,5389020
90,6,2019,2553010
90,7,2019,3689800
91,0,2019,52139700
91,1,2019,54739400
91,2,2019,34848100
91,3,2019,14406800
91,4,2019,7628650
91,5,2019,5830740
91,6,2019,2838300
91,7,2019,4253380
92,0,2019,52723300
92,1,2019,55930800
92,2,2019,30772300
92,3,2019,15078100
92,4,2019,8122310
92,5,2019,6587010
92,6,2019,3392020
92,7,2019,4413750
93,0,2019,52362100
93,1,2019,60070500
93,2,2019,33397100
93,3,2019,16278900
93,4,2019,8902040
93,5,2019,6897230
93,6,2019,2990180
93,7,2019,3983780
94,0,2019,50496800
94,1,2019,47876100
94,2,2019,27011900
94,3,2019,13973600
94,4,2019,6934340
94,5,2019,5146910
94,6,2019,2491600
94,7,2019,3133630
95,0,2019,51520800
95,1,2019,51357800
95,2,2019,29251000
95,3,2019,14186600
95,4,2019,7632690
95,5,2019,6356880
95,6,2019,3172590
95,7,2019,3869830
96,0,2019,50454700
96,1,2019,51092200
96,2,2019,25860200
96,3,2019,13113500
96,4,2019,7748040
96,5,2019,6603550
96,6,2019,3055850
96,7,2019,3959620
97,0,2019,51251300
97,1,2019,48778500
97,2,2019,27708900
97,3,2019,14177300
97,4,2019,7806970
97,5,2019,6509750
97,6,2019,3208730
97,7,2019,3813940
98,0,2019,51347300
98,1,2019,40722100
98,2,2019,29051400
98,3,2019,14235600
98,4,2019,7632770
98,5,2019,6438080
98,6,2019,3028580
98,7,2019,4162240
99,0,2019,51210800
99,1,2019,62301200
99,2,2019,32912200
99,3,2019,15756600
99,4,2019,7682000
99,5,2019,6296730
99,6,2019,2892280
99,7,2019,3491150
100,0,2019,50597600
100,1,2019,50142500
100,2,2019,30298900
100,3,2019,14966200
100,4,2019,7816090
100,5,2019,6097400
100,6,2019,3091850
100,7,2019,3965710
