draw,age,year,Na
35,0,2019,121107000
35,1,2019,78145500
35,2,2019,50437400
35,3,2019,67592100
35,4,2019,141106000
35,5,2019,77336000
35,6,2019,24029500
35,7,2019,135651000
36,0,2019,109548000
36,1,2019,69615600
36,2,2019,54799100
36,3,2019,43567200
36,4,2019,105061000
36,5,2019,51414300
36,6,2019,14719500
36,7,2019,102653000
37,0,2019,127221000
37,1,2019,102876000
37,2,2019,51230600
37,3,2019,57598200
37,4,2019,138294000
37,5,2019,70780100
37,6,2019,27679100
37,7,2019,144603000
38,0,2019,116584000
38,1,2019,59304800
38,2,2019,39559500
38,3,2019,51395000
38,4,2019,106190000
38,5,2019,62206700
38,6,2019,23327200
38,7,2019,130213000
39,0,2019,116534000
39,1,2019,44207300
39,2,2019,35526800
39,3,2019,51131800
39,4,2019,119071000
39,5,2019,62280800
39,6,2019,20832200
39,7,2019,131595000
40,0,2019,120396000
40,1,2019,91884700
40,2,2019,62431400
40,3,2019,59506800
40,4,2019,134074000
40,5,2019,65259600
40,6,2019,21745300
40,7,2019,124281000
41,0,2019,105318000
41,1,2019,55551000
41,2,2019,37096900
41,3,2019,43567500
41,4,2019,101497000
41,5,2019,55818900
41,6,2019,17637600
41,7,2019,108761000
42,0,2019,110958000
42,1,2019,70689400
42,2,2019,45096600
42,3,2019,48441500
42,4,2019,121473000
42,5,2019,58669700
42,6,2019,16672600
42,7,2019,105173000
43,0,2019,118549000
43,1,2019,78487400
43,2,2019,50048800
43,3,2019,51977100
43,4,2019,117774000
43,5,2019,62199300
43,6,2019,19188500
43,7,2019,124049000
44,0,2019,111803000
44,1,2019,69903600
44,2,2019,54633300
44,3,2019,44700700
44,4,2019,115457000
44,5,2019,63128600
44,6,2019,19602100
44,7,2019,125933000
45,0,2019,111706000
45,1,2019,75980900
45,2,2019,51189400
45,3,2019,48388700
45,4,2019,109602000
45,5,2019,54424700
45,6,2019,16126400
45,7,2019,108293000
46,0,2019,108932000
46,1,2019,64301200
46,2,2019,44091400
46,3,2019,40559100
46,4,2019,103488000
46,5,2019,59850000
46,6,2019,18278400
46,7,2019,109444000
47,0,2019,122464000
47,1,2019,86503800
47,2,2019,62244800
47,3,2019,63423200
47,4,2019,128248000
47,5,2019,71638300
47,6,2019,21928600
47,7,2019,134552000
48,0,2019,120131000
48,1,2019,84893400
48,2,2019,64464600
48,3,2019,55567500
48,4,2019,139761000
48,5,2019,63864600
48,6,2019,18910700
48,7,2019,126447000
49,0,2019,121463000
49,1,2019,75789300
49,2,2019,54656900
49,3,2019,50149200
49,4,2019,124261000
49,5,2019,69488100
49,6,2019,27936600
49,7,2019,130462000
50,0,2019,117752000
50,1,2019,59913100
50,2,2019,45574200
50,3,2019,45237300
50,4,2019,131245000
50,5,2019,70846900
50,6,2019,27317000
50,7,2019,130765000
51,0,2019,113602000
51,1,2019,71601200
51,2,2019,55419200
51,3,2019,46481300
51,4,2019,114806000
51,5,2019,52469300
51,6,2019,18281700
51,7,2019,113503000
52,0,2019,111172000
52,1,2019,73823400
52,2,2019,42693300
52,3,2019,54346500
52,4,2019,118260000
52,5,2019,55487300
52,6,2019,18373300
52,7,2019,97739000
53,0,2019,114871000
53,1,2019,66805000
53,2,2019,51298300
53,3,2019,52833400
53,4,2019,118937000
53,5,2019,64822400
53,6,2019,23479000
53,7,2019,113382000
54,0,2019,120679000
54,1,2019,82014800
54,2,2019,42885100
54,3,2019,59107800
54,4,2019,111180000
54,5,2019,63174600
54,6,2019,27593600
54,7,2019,137211000
55,0,2019,111440000
55,1,2019,78086200
55,2,2019,41950100
55,3,2019,42621600
55,4,2019,98504000
55,5,2019,50252200
55,6,2019,15484700
55,7,2019,95557700
56,0,2019,119139000
56,1,2019,68365600
56,2,2019,53210900
56,3,2019,54604500
56,4,2019,130787000
56,5,2019,66415800
56,6,2019,22503400
56,7,2019,134227000
57,0,2019,120222000
57,1,2019,73329600
57,2,2019,45132600
57,3,2019,48929200
57,4,2019,128057000
57,5,2019,57882300
57,6,2019,22876200
57,7,2019,145062000
58,0,2019,111718000
58,1,2019,57585900
58,2,2019,47460400
58,3,2019,41840500
58,4,2019,94610100
58,5,2019,52573200
58,6,2019,18418700
58,7,2019,109180000
59,0,2019,114235000
59,1,2019,65048200
59,2,2019,44617100
59,3,2019,47207600
59,4,2019,113085000
59,5,2019,59912200
59,6,2019,19994000
59,7,2019,117784000
60,0,2019,122447000
60,1,2019,70611400
60,2,2019,50013500
60,3,2019,51496400
60,4,2019,116532000
60,5,2019,55345900
60,6,2019,20661800
60,7,2019,139427000
61,0,2019,124148000
61,1,2019,90349400
61,2,2019,63282000
61,3,2019,59302200
61,4,2019,122528000
61,5,2019,60943000
61,6,2019,23626100
61,7,2019,138648000
62,0,2019,113564000
62,1,2019,56126600
62,2,2019,34319900
62,3,2019,50822200
62,4,2019,100158000
62,5,2019,56030000
62,6,2019,21218400
62,7,2019,122699000
63,0,2019,120531000
63,1,2019,77995900
63,2,2019,56673100
63,3,2019,50205400
63,4,2019,125347000
63,5,2019,70897100
63,6,2019,27248200
63,7,2019,128331000
64,0,2019,118086000
64,1,2019,68238500
64,2,2019,54067900
64,3,2019,47245200
64,4,2019,132162000
64,5,2019,61039300
64,6,2019,20850200
64,7,2019,136467000
65,0,2019,114081000
65,1,2019,58141800
65,2,2019,35724300
65,3,2019,50983700
65,4,2019,94461600
65,5,2019,52873800
65,6,2019,19303600
65,7,2019,121718000
66,0,2019,113839000
66,1,2019,55194300
66,2,2019,46352700
66,3,2019,43087100
66,4,2019,102338000
66,5,2019,54386500
66,6,2019,18941000
66,7,2019,115520000
67,0,2019,104075000
67,1,2019,57743200
67,2,2019,36646900
67,3,2019,40686700
67,4,2019,94357900
67,5,2019,49965600
67,6,2019,15590800
67,7,2019,99392800
68,0,2019,112502000
68,1,2019,68609500
68,2,2019,53590700
68,3,2019,44409800
68,4,2019,114897000
68,5,2019,60228600
68,6,2019,17955600
68,7,2019,111800000
69,0,2019,120041000
69,1,2019,99521900
69,2,2019,55514300
69,3,2019,56154400
69,4,2019,145897000
69,5,2019,69549300
69,6,2019,24175300
69,7,2019,131466000
70,0,2019,113135000
70,1,2019,58419400
70,2,2019,36970400
70,3,2019,37410700
70,4,2019,95657800
70,5,2019,54770800
70,6,2019,19502100
70,7,2019,112010000
71,0,2019,110755000
71,1,2019,72008600
71,2,2019,50370600
71,3,2019,45779900
71,4,2019,93709800
71,5,2019,54884300
71,6,2019,20034800
71,7,2019,104700000
72,0,2019,120883000
72,1,2019,70527100
72,2,2019,53993100
72,3,2019,50773600
72,4,2019,124287000
72,5,2019,72858900
72,6,2019,22700400
72,7,2019,134499000
73,0,2019,118090000
73,1,2019,66630100.00000001
73,2,2019,42610900
73,3,2019,42990200
73,4,2019,102388000
73,5,2019,55249500
73,6,2019,18759500
73,7,2019,126597000
74,0,2019,109373000
74,1,2019,55629100
74,2,2019,31066000
74,3,2019,44409500
74,4,2019,90499900
74,5,2019,52879100
74,6,2019,19916600
74,7,2019,113850000
75,0,2019,127596000
75,1,2019,100438000
75,2,2019,70126400
75,3,2019,76725300
75,4,2019,152752000
75,5,2019,88467300
75,6,2019,27119300
75,7,2019,147686000
76,0,2019,119895000
76,1,2019,81141200
76,2,2019,52845400
76,3,2019,46844700
76,4,2019,116640000
76,5,2019,64807200
76,6,2019,23067200
76,7,2019,128739000
77,0,2019,117964000
77,1,2019,53981300
77,2,2019,29665400
77,3,2019,38610000
77,4,2019,99830600
77,5,2019,56303600
77,6,2019,19709000
77,7,2019,128657000
78,0,2019,116180000
78,1,2019,62500400
78,2,2019,43189200
78,3,2019,45522600
78,4,2019,91818500
78,5,2019,46303000
78,6,2019,18141700
78,7,2019,120911000
79,0,2019,115407000
79,1,2019,45633000
79,2,2019,41268800
79,3,2019,54390200
79,4,2019,105329000
79,5,2019,70395400
79,6,2019,22172900
79,7,2019,124947000
80,0,2019,116155000
80,1,2019,58866700
80,2,2019,43085000
80,3,2019,57223500
80,4,2019,128416000
80,5,2019,59692900
80,6,2019,20913100
80,7,2019,121199000
81,0,2019,111900000
81,1,2019,49334900
81,2,2019,45808400
81,3,2019,45660700
81,4,2019,96197900
81,5,2019,52307400
81,6,2019,18846500
81,7,2019,108068000
82,0,2019,127793000
82,1,2019,65790800
82,2,2019,46163500
82,3,2019,46063100
82,4,2019,112979000
82,5,2019,66964399.99999999
82,6,2019,22612000
82,7,2019,153129000
83,0,2019,113792000
83,1,2019,67153400
83,2,2019,38224500
83,3,2019,45385500
83,4,2019,104834000
83,5,2019,53076700
83,6,2019,21773800
83,7,2019,117635000
84,0,2019,112991000
84,1,2019,64831300
84,2,2019,47763400
84,3,2019,45815000
84,4,2019,114535000
84,5,2019,51790500
84,6,2019,18399500
84,7,2019,109234000
85,0,2019,113383000
85,1,2019,75172800
85,2,2019,40410900
85,3,2019,57140100
85,4,2019,131505000
85,5,2019,64514700
85,6,2019,20042700
85,7,2019,123956000
86,0,2019,120502000
86,1,2019,77941800
86,2,2019,55171400
86,3,2019,56545100
86,4,2019,147073000
86,5,2019,75663600
86,6,2019,21897800
86,7,2019,138136000
87,0,2019,114431000
87,1,2019,67559000
87,2,2019,45817200
87,3,2019,53812800
87,4,2019,116816000
87,5,2019,56739100
87,6,2019,19947600
87,7,2019,116306000
88,0,2019,117888000
88,1,2019,63850800
88,2,2019,46248200
88,3,2019,50922700
88,4,2019,120695000
88,5,2019,63590200
88,6,2019,23506000
88,7,2019,121289000
89,0,2019,115294000
89,1,2019,50497300
89,2,2019,50770400
89,3,2019,44620500
89,4,2019,113722000
89,5,2019,57799400
89,6,2019,19128100
89,7,2019,111065000
90,0,2019,122062000
90,1,2019,74976800
90,2,2019,52799500
90,3,2019,50164000
90,4,2019,133710000
90,5,2019,65531600
90,6,2019,22569100
90,7,2019,131775000
91,0,2019,121510000
91,1,2019,77689900
91,2,2019,62858400
91,3,2019,56209000
91,4,2019,136671000
91,5,2019,76364000
91,6,2019,22426900
91,7,2019,141488000
92,0,2019,114209000
92,1,2019,61545000
92,2,2019,36495500
92,3,2019,42739800
92,4,2019,110320000
92,5,2019,66738000
92,6,2019,22046400
92,7,2019,123637000
93,0,2019,111970000
93,1,2019,63499900
93,2,2019,41801800
93,3,2019,40512100
93,4,2019,113805000
93,5,2019,59522200
93,6,2019,20017600
93,7,2019,122481000
94,0,2019,109850000
94,1,2019,48137000
94,2,2019,42679100
94,3,2019,56370900
94,4,2019,123201000
94,5,2019,65909399.99999999
94,6,2019,23208900
94,7,2019,116758000
95,0,2019,118782000
95,1,2019,62318900
95,2,2019,45622100
95,3,2019,55030900
95,4,2019,110641000
95,5,2019,54332000
95,6,2019,19559100
95,7,2019,120891000
96,0,2019,117536000
96,1,2019,88699600
96,2,2019,57152900
96,3,2019,63553600
96,4,2019,132940000
96,5,2019,63331200
96,6,2019,21421600
96,7,2019,112446000
97,0,2019,122136000
97,1,2019,55015400
97,2,2019,57776900
97,3,2019,45350300
97,4,2019,120782000
97,5,2019,65107800
97,6,2019,20048100
97,7,2019,132171000
98,0,2019,116203000
98,1,2019,64191300
98,2,2019,51190400
98,3,2019,48264900
98,4,2019,128182000
98,5,2019,66052399.99999999
98,6,2019,22584400
98,7,2019,120727000
99,0,2019,118900000
99,1,2019,69558200
99,2,2019,42906900
99,3,2019,50145200
99,4,2019,99664900
99,5,2019,51471100
99,6,2019,20075200
99,7,2019,129864000
100,0,2019,111405000
100,1,2019,69578100
100,2,2019,47236200
100,3,2019,50825400
100,4,2019,115958000
100,5,2019,60037200
100,6,2019,17510900
100,7,2019,111412000
