draw,age,year,Na
22,0,2023,91840530
22,1,2023,100944000
22,2,2023,25952400
22,3,2023,50013000
22,4,2023,34447660
22,5,2023,42278420
22,6,2023,87934940
22,7,2023,158926200
23,0,2023,225028700
23,1,2023,106622300
23,2,2023,144342300
23,3,2023,41667240
23,4,2023,7293365
23,5,2023,17279190
23,6,2023,11130270
23,7,2023,106302900
24,0,2023,217457400
24,1,2023,50555150
24,2,2023,67288600
24,3,2023,15107480
24,4,2023,33739610
24,5,2023,16215350
24,6,2023,25435440
24,7,2023,152827500
25,0,2023,113659000
25,1,2023,16909400
25,2,2023,63219300
25,3,2023,34225500
25,4,2023,46750800
25,5,2023,95713000
25,6,2023,54693600
25,7,2023,122016000
26,0,2023,90878010
26,1,2023,85686630
26,2,2023,88939400
26,3,2023,48230640
26,4,2023,10317050
26,5,2023,22640010
26,6,2023,13561650
26,7,2023,130540000
27,0,2023,90077660
27,1,2023,180948400
27,2,2023,70191350
27,3,2023,20775200
27,4,2023,41390150
27,5,2023,20742480
27,6,2023,22365910
27,7,2023,165860700
28,0,2023,126716700
28,1,2023,33777550
28,2,2023,139217500
28,3,2023,49581770
28,4,2023,8126614
28,5,2023,20051970
28,6,2023,13824120
28,7,2023,120964400
29,0,2023,144440600
29,1,2023,123043600
29,2,2023,77412020
29,3,2023,18653160
29,4,2023,40598990
29,5,2023,22753870
29,6,2023,38485330
29,7,2023,196536500
30,0,2023,112996000
30,1,2023,27043800
30,2,2023,66378500
30,3,2023,40806500
30,4,2023,45668100
30,5,2023,101271000
30,6,2023,45787000
30,7,2023,105263000
31,0,2023,109789000
31,1,2023,33554500
31,2,2023,60661700
31,3,2023,38179900
31,4,2023,45293800
31,5,2023,98338000
31,6,2023,49670100
31,7,2023,98630100
32,0,2023,124152000
32,1,2023,36901400
32,2,2023,76815600
32,3,2023,40284400
32,4,2023,47281500
32,5,2023,124915000
32,6,2023,63396100
32,7,2023,134575000
33,0,2023,183950300
33,1,2023,189960600
33,2,2023,56983320
33,3,2023,50103610
33,4,2023,12559650
33,5,2023,29550550
33,6,2023,17043650
33,7,2023,147485800
34,0,2023,42844680
34,1,2023,95735430
34,2,2023,26902850
34,3,2023,48821510
34,4,2023,29777900
34,5,2023,40118690
34,6,2023,92666800
34,7,2023,144852800
35,0,2023,142647200
35,1,2023,97340760
35,2,2023,24201990
35,3,2023,42144620
35,4,2023,28334410
35,5,2023,33747310
35,6,2023,82253100
35,7,2023,132955600
36,0,2023,128014200
36,1,2023,29325050
36,2,2023,62388330
36,3,2023,49059140
36,4,2023,8033243
36,5,2023,18465550
36,6,2023,11206990
36,7,2023,140428700
37,0,2023,37884300
37,1,2023,94373850
37,2,2023,20347530
37,3,2023,40216030
37,4,2023,28557330
37,5,2023,36520040
37,6,2023,64132300
37,7,2023,130510400
38,0,2023,104392600
38,1,2023,95834970
38,2,2023,30855520
38,3,2023,54407940
38,4,2023,27704060
38,5,2023,39382570
38,6,2023,84759600
38,7,2023,150565100
39,0,2023,146022500
39,1,2023,106699600
39,2,2023,71841840
39,3,2023,17054510
39,4,2023,41836300
39,5,2023,21171290
39,6,2023,30200500
39,7,2023,177763800
40,0,2023,102297000
40,1,2023,90720520
40,2,2023,18945650
40,3,2023,39304070
40,4,2023,23693370
40,5,2023,24044880
40,6,2023,57730850
40,7,2023,120626100
41,0,2023,118861000
41,1,2023,33694000
41,2,2023,74987600
41,3,2023,33812400
41,4,2023,55109100
41,5,2023,100887000
41,6,2023,55276700
41,7,2023,124065000
42,0,2023,141432900
42,1,2023,217963800
42,2,2023,70673470
42,3,2023,17389620
42,4,2023,44098540
42,5,2023,21555350
42,6,2023,27774600
42,7,2023,168819600
43,0,2023,83939060
43,1,2023,88530250
43,2,2023,71128090
43,3,2023,50249000
43,4,2023,10281420
43,5,2023,23380580
43,6,2023,16340710
43,7,2023,153267500
44,0,2023,94429220
44,1,2023,29051380
44,2,2023,84110110
44,3,2023,50206690
44,4,2023,10557630
44,5,2023,21885760
44,6,2023,12024510
44,7,2023,141054900
45,0,2023,132997600
45,1,2023,60497830
45,2,2023,77406160
45,3,2023,45590440
45,4,2023,8642965
45,5,2023,18625810
45,6,2023,9887220
45,7,2023,128285000
46,0,2023,41253360
46,1,2023,200225600
46,2,2023,68710350
46,3,2023,14006770
46,4,2023,27069430
46,5,2023,18576980
46,6,2023,25053930
46,7,2023,155160100
47,0,2023,116154000
47,1,2023,25590200
47,2,2023,76592100
47,3,2023,40367000
47,4,2023,53908700
47,5,2023,101780000
47,6,2023,57684200
47,7,2023,110417000
48,0,2023,147850900
48,1,2023,78577820
48,2,2023,64933380
48,3,2023,19571460
48,4,2023,40270180
48,5,2023,18268520
48,6,2023,26112770
48,7,2023,128484100
49,0,2023,147264300
49,1,2023,92146880
49,2,2023,18171560
49,3,2023,42744510
49,4,2023,26563710
49,5,2023,30916510
49,6,2023,74728930
49,7,2023,127775700
50,0,2023,94177740
50,1,2023,208079600
50,2,2023,74707950
50,3,2023,17992630
50,4,2023,28671650
50,5,2023,16749190
50,6,2023,26070240
50,7,2023,173761900
51,0,2023,36159850
51,1,2023,81726480
51,2,2023,71284360
51,3,2023,11130460
51,4,2023,26633710
51,5,2023,16191220
51,6,2023,22574800
51,7,2023,160386000
52,0,2023,40127290
52,1,2023,96517380
52,2,2023,55902340
52,3,2023,53165850
52,4,2023,12628710
52,5,2023,23599220
52,6,2023,12610860
52,7,2023,159054600
53,0,2023,42089610
53,1,2023,70427270
53,2,2023,47435610
53,3,2023,50006930
53,4,2023,10007320
53,5,2023,22093880
53,6,2023,13703800
53,7,2023,134167400
54,0,2023,129670400
54,1,2023,31101840
54,2,2023,72049990
54,3,2023,19175490
54,4,2023,27504050
54,5,2023,21278220
54,6,2023,26735080
54,7,2023,158490800
55,0,2023,93874480
55,1,2023,104589300
55,2,2023,137647900
55,3,2023,55272810
55,4,2023,15779790
55,5,2023,31315600
55,6,2023,14463130
55,7,2023,164433500
56,0,2023,195146900
56,1,2023,74962960
56,2,2023,78788930
56,3,2023,18408790
56,4,2023,37804730
56,5,2023,25685620
56,6,2023,30772410
56,7,2023,190469200
57,0,2023,54712330
57,1,2023,27759140
57,2,2023,83977720
57,3,2023,41599690
57,4,2023,8416834
57,5,2023,14756150
57,6,2023,10303990
57,7,2023,123948600
58,0,2023,118249000
58,1,2023,35530100
58,2,2023,88770800
58,3,2023,43809200
58,4,2023,54249100
58,5,2023,113590000
58,6,2023,66796100
58,7,2023,125290000
59,0,2023,227010800
59,1,2023,90312600
59,2,2023,87986540
59,3,2023,19162510
59,4,2023,31177170
59,5,2023,23632580
59,6,2023,33147340
59,7,2023,210414400
60,0,2023,122736200
60,1,2023,62421970
60,2,2023,69672870
60,3,2023,40947130
60,4,2023,5203987
60,5,2023,11147700
60,6,2023,7741933
60,7,2023,105711600
61,0,2023,125706500
61,1,2023,88818490
61,2,2023,22645500
61,3,2023,52531800
61,4,2023,25443190
61,5,2023,31298530
61,6,2023,66591220
61,7,2023,121285700
62,0,2023,119445000
62,1,2023,30947300
62,2,2023,58445100
62,3,2023,42383400
62,4,2023,46573700
62,5,2023,109091000
62,6,2023,59935800
62,7,2023,134576000
63,0,2023,142555800
63,1,2023,131322600
63,2,2023,69767210
63,3,2023,43831600
63,4,2023,10467300
63,5,2023,22893040
63,6,2023,11155720
63,7,2023,132255400
64,0,2023,129382000
64,1,2023,25715600
64,2,2023,74697000
64,3,2023,45954600
64,4,2023,68828600
64,5,2023,147341000
64,6,2023,71060800
64,7,2023,157669000
65,0,2023,131423100
65,1,2023,91283380
65,2,2023,17946860
65,3,2023,43809870
65,4,2023,26726460
65,5,2023,32539400
65,6,2023,66074610
65,7,2023,129751900
66,0,2023,37046280
66,1,2023,110226100
66,2,2023,64072980
66,3,2023,12326440
66,4,2023,23584660
66,5,2023,15315710
66,6,2023,18486060
66,7,2023,142383000
67,0,2023,93166100
67,1,2023,90531150
67,2,2023,17842100
67,3,2023,39853910
67,4,2023,26118090
67,5,2023,32978590
67,6,2023,70789110
67,7,2023,140755000
68,0,2023,106229300
68,1,2023,104941600
68,2,2023,76553490
68,3,2023,41644810
68,4,2023,12965820
68,5,2023,16834670
68,6,2023,9885361
68,7,2023,102245400
69,0,2023,217674200
69,1,2023,204154200
69,2,2023,44896600
69,3,2023,42063170
69,4,2023,8901832
69,5,2023,19831760
69,6,2023,11187280
69,7,2023,108928700
70,0,2023,112671000
70,1,2023,25086800
70,2,2023,55686300
70,3,2023,30299300
70,4,2023,45524200
70,5,2023,98074600
70,6,2023,52480300
70,7,2023,114486000
71,0,2023,121505000
71,1,2023,27817500
71,2,2023,75352500
71,3,2023,42127500
71,4,2023,58118400
71,5,2023,120541000
71,6,2023,58004200
71,7,2023,138671000
72,0,2023,132655100
72,1,2023,86030180
72,2,2023,30696190
72,3,2023,40367790
72,4,2023,22955020
72,5,2023,23521400
72,6,2023,60142790
72,7,2023,110130400
73,0,2023,34978380
73,1,2023,85130880
73,2,2023,83179010
73,3,2023,48822420
73,4,2023,11840990
73,5,2023,22612090
73,6,2023,13231630
73,7,2023,159164900
74,0,2023,113159000
74,1,2023,25422300
74,2,2023,56455200
74,3,2023,34950500
74,4,2023,44392500
74,5,2023,98240500
74,6,2023,53070100
74,7,2023,110006000
75,0,2023,92624450
75,1,2023,69136820
75,2,2023,76449750
75,3,2023,57064250
75,4,2023,12624320
75,5,2023,24833890
75,6,2023,13326620
75,7,2023,148375400
76,0,2023,70763940
76,1,2023,89224810
76,2,2023,21453560
76,3,2023,41817700
76,4,2023,26073860
76,5,2023,33720000
76,6,2023,74839550
76,7,2023,141438800
77,0,2023,149236400
77,1,2023,109727100
77,2,2023,162774200
77,3,2023,55756630
77,4,2023,12863640
77,5,2023,27643960
77,6,2023,21702580
77,7,2023,160567300
78,0,2023,70442700
78,1,2023,94103250
78,2,2023,23212510
78,3,2023,44863620
78,4,2023,24694430
78,5,2023,29488800
78,6,2023,65679510
78,7,2023,131456000
79,0,2023,90876830
79,1,2023,240505100
79,2,2023,171562700
79,3,2023,49219970
79,4,2023,10393550
79,5,2023,23301530
79,6,2023,11729650
79,7,2023,133805900
80,0,2023,86855850
80,1,2023,233538200
80,2,2023,206659300
80,3,2023,53679690
80,4,2023,11226380
80,5,2023,20630160
80,6,2023,15356760
80,7,2023,149182600
81,0,2023,146054400
81,1,2023,31370490
81,2,2023,76653520
81,3,2023,23521880
81,4,2023,42658700
81,5,2023,20514920
81,6,2023,32625610
81,7,2023,193505000
82,0,2023,117937000
82,1,2023,26125100
82,2,2023,55761000
82,3,2023,31159800
82,4,2023,44465200
82,5,2023,91009000
82,6,2023,49318600
82,7,2023,121466000
83,0,2023,80186000
83,1,2023,91724220
83,2,2023,20688590
83,3,2023,41217460
83,4,2023,25911820
83,5,2023,39056390
83,6,2023,68790360
83,7,2023,130979000
84,0,2023,143203700
84,1,2023,61822950
84,2,2023,73975100
84,3,2023,16721190
84,4,2023,27693330
84,5,2023,17152640
84,6,2023,25012650
84,7,2023,164873300
85,0,2023,146369900
85,1,2023,90455380
85,2,2023,16603570
85,3,2023,40367260
85,4,2023,28446030
85,5,2023,31410460
85,6,2023,67823140
85,7,2023,137517900
86,0,2023,113030000
86,1,2023,29608300
86,2,2023,55787000
86,3,2023,31435600
86,4,2023,39485900
86,5,2023,92555500
86,6,2023,47584800
86,7,2023,112160000
87,0,2023,130622200
87,1,2023,31362690
87,2,2023,44158370
87,3,2023,44389090
87,4,2023,5731041
87,5,2023,17564800
87,6,2023,10432450
87,7,2023,126043800
88,0,2023,147749900
88,1,2023,127930700
88,2,2023,76017880
88,3,2023,18936550
88,4,2023,44239840
88,5,2023,23869130
88,6,2023,26525950
88,7,2023,191494300
89,0,2023,255842100
89,1,2023,96311650
89,2,2023,23298700
89,3,2023,50196800
89,4,2023,41019170
89,5,2023,40609570
89,6,2023,99435540
89,7,2023,147189600
90,0,2023,102850400
90,1,2023,75121970
90,2,2023,79967810
90,3,2023,52640900
90,4,2023,13974170
90,5,2023,23567630
90,6,2023,13938140
90,7,2023,139863500
91,0,2023,92020840
91,1,2023,90676250
91,2,2023,17291840
91,3,2023,33521220
91,4,2023,18124060
91,5,2023,33001610
91,6,2023,59148540
91,7,2023,120625900
92,0,2023,114618000
92,1,2023,30422500
92,2,2023,74657500
92,3,2023,44375300
92,4,2023,54460300
92,5,2023,110938000
92,6,2023,63239000
92,7,2023,121447000
93,0,2023,95038010
93,1,2023,96551910
93,2,2023,23181960
93,3,2023,51617420
93,4,2023,31185290
93,5,2023,37208200
93,6,2023,78257270
93,7,2023,140087800
94,0,2023,147625000
94,1,2023,75851860
94,2,2023,69708020
94,3,2023,12615250
94,4,2023,26293380
94,5,2023,18724810
94,6,2023,19020170
94,7,2023,126053700
95,0,2023,38835120
95,1,2023,118087200
95,2,2023,87694540
95,3,2023,52065890
95,4,2023,13875500
95,5,2023,28781410
95,6,2023,19577080
95,7,2023,161929000
96,0,2023,117558000
96,1,2023,19567600
96,2,2023,61840600
96,3,2023,30564900
96,4,2023,42356900
96,5,2023,92678400
96,6,2023,50206000
96,7,2023,122014000
97,0,2023,93050790
97,1,2023,96218490
97,2,2023,23322180
97,3,2023,53943230
97,4,2023,28039980
97,5,2023,37830230
97,6,2023,68017220
97,7,2023,126195200
98,0,2023,129533800
98,1,2023,174082400
98,2,2023,76534920
98,3,2023,21599710
98,4,2023,44131910
98,5,2023,19892110
98,6,2023,28022360
98,7,2023,178563500
99,0,2023,121136000
99,1,2023,24069000
99,2,2023,64162800
99,3,2023,39271400
99,4,2023,58249800
99,5,2023,118414000
99,6,2023,62283800
99,7,2023,132015000
100,0,2023,76558920
100,1,2023,96030790
100,2,2023,23610620
100,3,2023,39452780
100,4,2023,24152360
100,5,2023,35465470
100,6,2023,74285690
100,7,2023,143505400
