wp_int,sf_tot_cat,bsb_tot_cat,scup_tot_cat
400,0,1,0
1595,0,12,0
3852,0,0,2
904,0,0,1
11,0,6,0
10770,0,1,0
1705,0,0,2
580,0,0,1
14152,0,0,0
412,0,8,5
349,0,0,0
3544,0,33,3
2049,0,0,3
125111,0,1,0
2972,0,0,0
1832,0,0,0
445,0,0,0
1595,0,4,0
1776,0,0,0
481,0,4,0
1108,0,0,1
720,1,2,0
636,0,13,26
5874,1,8,2
493,2,6,1
214,0,0,0
1687,11,7,1
146,4,1,0
27,6,4,0
2174,0,4,0
325,0,0,4
2025,0,0,4
6329,2,0,0
9408,0,1,5
904,0,0,1
3012,0,0,3
788,0,1,0
3989,1,1,8
3940,0,0,0
300,0,2,1
78030,0,1,0
2014,0,0,9
2654,3,2,0
10770,0,1,0
78030,0,1,0
125111,0,1,0
2359,0,0,14
4164,0,0,19
3506,2,1,2
3395,0,0,0
1090,0,0,6
2377,0,0,3
6075,0,0,0
207,0,8,2
1741,0,1,20
2900,0,0,6
6349,0,0,21
13693,0,0,0
2201,0,0,2
318,0,23,0
2026,0,6,4
217,2,7,0
2621,0,0,0
16284,0,12,3
11399,0,3,0
630,0,0,0
2054,0,0,0
7011,0,0,0
4486,0,0,1
2750,1,2,1
2305,0,0,3
1208,0,0,7
2348,1,0,3
10770,0,0,4
343,5,8,0
10254,0,4,0
662,0,0,0
12192,0,0,2
1676,0,0,1
3852,0,2,1
1595,1,0,0
432,0,0,1
1762,0,0,6
662,0,0,0
431,0,0,7
1261,2,0,0
6801,0,0,11
727,0,0,3
9143,0,0,3
10770,0,0,7
1642,0,0,1
16284,0,12,3
2627,1,3,0
1620,0,12,1
2708,0,0,2
924,2,16,0
1183,8,40,0
78030,0,1,0
6075,0,0,0
6169,0,0,1
2376,0,0,3
403,0,10,0
1378,0,0,5
6361,0,0,2
78030,0,1,0
518,1,0,0
373,3,13,0
449,2,1,1
2293,0,0,4
15666,0,0,14
11399,0,0,1
1183,8,40,0
2014,0,0,9
6329,2,0,0
720,0,1,0
1100,0,8,9
6698,0,1,0
949,0,1,0
333,0,4,2
442,0,0,0
125111,0,1,0
14152,0,0,0
125111,0,1,0
3012,0,3,10
668,0,0,5
853,0,24,0
11399,0,3,0
1364,0,0,0
3293,20,0,0
5934,0,1,0
3409,0,0,5
1475,0,0,1
5162,0,0,0
1161,5,2,1
9408,0,1,4
5162,0,9,0
612,0,0,1
671,1,2,0
5857,0,2,0
468,0,1,0
4486,0,0,0
5139,1,3,3
75,0,7,0
379,13,2,2
2972,0,7,0
2574,0,0,0
525,0,0,0
720,3,14,0
3852,0,12,2
5139,0,0,1
8500,0,0,12
859,0,0,2
517,0,4,0
1023,0,0,7
4475,0,0,3
3409,0,0,6
3012,0,3,10
989,0,0,3
5857,0,2,0
709,0,0,2
3,0,2,2
125111,0,1,0
6297,0,0,0
1676,0,1,4
6329,5,0,0
5162,0,2,0
558,2,6,4
578,0,0,0
14152,0,0,0
10942,0,0,7
8434,1,2,0
803,0,0,6
4479,0,0,3
9751,3,8,0
1676,0,1,0
5090,0,0,4
2293,0,0,5
244,0,3,0
6431,0,0,15
1481,0,0,0
2026,0,12,2
1501,0,0,0
1021,0,0,0
30911,0,5,0
1695,0,0,0
2348,0,0,3
796,1,0,0
184,0,10,0
14152,0,0,0
12543,0,0,4
3293,1,0,0
13693,0,0,0
217,0,15,5
6361,0,0,2
625,0,5,0
2079,0,0,3
4648,0,0,2
275,0,0,8
927,5,5,0
715,0,3,2
2094,0,0,0
125111,0,1,0
2293,0,0,21
403,0,0,2
9635,0,0,0
924,2,16,0
8434,1,2,0
349,0,0,0
1595,1,0,0
782,0,0,0
8434,0,0,12
2305,0,0,3
503,0,10,31
1551,0,0,6
2645,0,0,0
10770,0,0,1
199,2,0,3
15452,0,0,1
372,0,1,0
3395,0,0,2
683,0,0,2
125111,0,1,0
338,0,0,6
1986,0,0,16
1278,0,0,5
480,2,3,6
938,0,0,3
1501,0,0,2
162,0,3,0
3524,0,1,2
5162,0,0,0
702,0,0,0
9143,0,0,0
232,0,32,0
2575,0,1,0
1475,0,0,0
279,0,0,0
10254,0,6,6
6297,0,0,0
4479,0,0,3
2284,0,0,1
4479,0,0,0
2988,0,0,5
1313,0,0,3
914,0,1,0
125111,0,1,0
2801,0,0,0
15656,1,0,0
1161,5,2,1
3524,0,3,3
12543,0,0,4
610,4,2,8
2205,0,0,1
9408,0,1,4
3005,0,0,0
5162,4,7,0
365,0,0,12
720,0,0,5
4475,0,0,0
7722,3,15,12
1676,0,2,6
1657,0,4,11
372,0,26,0
1424,0,0,30
1762,0,0,6
859,0,0,2
3012,0,0,28
1799,0,0,16
1590,0,22,0
78030,0,1,0
844,1,0,13
1169,0,0,2
8434,0,0,12
125111,0,1,0
370,0,2,45
924,2,16,0
1074,0,2,0
312,0,0,1
403,0,14,0
947,0,0,3
418,0,0,0
204,0,1,0
3012,0,0,3
500,0,0,0
288,0,2,1
11399,0,3,0
5874,1,8,2
1183,8,40,0
4486,0,0,2
40,0,10,2
3399,0,0,0
1569,0,4,11
1345,0,0,21
2356,0,0,0
5194,14,4,2
2293,0,0,1
5162,0,1,0
3524,0,3,3
552,0,0,4
1799,0,0,15
10254,20,20,0
2673,0,0,25
78030,0,1,0
6361,0,1,0
1642,0,2,1
3144,0,0,0
375,0,1,0
5559,0,6,15
857,0,2,0
611,0,0,3
1577,0,0,2
10254,13,25,0
469,0,2,2
348,0,0,2
3503,0,0,17
3409,0,0,7
304,0,1,9
1119,0,0,0
6349,0,0,4
9143,0,0,0
8114,0,0,1
198,0,0,20
2793,0,27,4
3317,0,0,2
4475,0,0,3
562,0,0,2
720,0,0,32
384,0,3,0
2201,1,6,1
795,3,3,0
2988,0,0,6
1164,0,11,0
15452,0,0,1
2376,0,0,3
15666,0,0,0
5874,5,10,0
1799,0,0,15
1001,0,0,0
631,0,0,0
9751,3,8,0
1652,0,0,1
1123,0,0,0
366,12,0,0
2288,0,0,0
183,3,8,0
5823,3,0,0
125111,0,1,0
5373,0,0,1
1313,0,0,1
162,0,5,0
3430,1,4,0
1364,0,0,0
5162,0,1,0
268,0,0,5
43,0,3,0
2026,0,6,4
526,0,0,0
581,0,0,10
11399,0,0,1
381,9,0,0
5162,2,7,0
5162,0,5,5
644,3,1,0
15666,0,0,0
9751,1,0,0
5090,0,0,4
4223,0,0,0
9143,0,0,0
709,0,0,0
7722,3,15,12
9143,0,0,3
934,2,0,3
2592,0,0,0
7843,0,0,0
2205,0,0,1
1011,0,0,3
254,0,0,9
1092,0,0,8
388,0,0,6
8500,0,0,1
588,0,0,2
480,0,2,10
226,0,6,8
210,0,12,3
2348,1,0,3
2574,0,0,1
1741,0,1,19
403,0,0,2
2592,0,2,2
12543,0,0,4
15666,0,0,14
10770,0,0,1
547,1,0,5
1424,0,0,30
6329,5,0,0
826,0,50,0
6361,0,1,0
5266,0,0,0
1569,0,4,11
547,0,0,1
8500,0,0,1
396,2,2,0
1345,0,13,10
12192,0,0,2
366,0,1,0
7722,3,15,12
678,0,0,1
3940,0,0,0
13,0,3,1
2793,0,2,4
1349,1,0,1
727,0,1,6
1089,0,0,9
333,0,4,0
353,0,4,0
689,0,1,4
300,0,0,0
1147,17,0,12
1652,0,0,4
10770,0,0,1
3506,3,43,25
1514,0,0,6
841,0,3,2
2417,1,0,0
4047,0,0,3
6329,12,4,0
2093,1,6,25
2359,0,0,14
3606,0,0,10
1485,0,0,0
14152,0,0,1
2750,1,2,1
481,2,24,6
720,3,0,4
9143,0,0,2
2026,0,8,2
2026,0,6,3
1034,0,0,0
1865,0,0,4
3524,0,0,0
19,0,0,0
1225,0,1,0
2356,0,0,0
2972,0,5,0
8434,0,3,0
6169,0,1,3
15130,0,0,2
675,9,0,0
167,3,8,0
904,0,0,1
5090,0,0,8
1100,0,5,0
1501,0,0,0
558,2,0,0
2972,3,0,0
6361,0,1,0
2972,0,8,0
3340,0,0,0
243,8,0,20
8782,0,3,0
6169,0,1,3
1048,0,4,1
1402,0,0,2
1652,0,0,1
9143,0,0,0
526,0,0,1
5319,0,0,4
5162,4,7,1
3852,0,0,2
3506,2,1,2
9751,0,1,4
2645,0,0,10
409,0,3,3
702,0,0,2
3524,0,0,0
2025,0,3,3
1687,4,13,0
5874,4,2,0
1164,7,12,3
455,0,7,2
1595,0,0,0
558,2,6,4
3172,0,0,1
1650,0,8,0
5090,0,0,4
720,0,2,0
2376,0,1,5
690,0,8,0
1576,0,0,0
358,0,0,15
3271,0,0,4
3682,0,0,25
1576,0,0,0
6163,0,1,1
10254,0,0,1
3852,0,8,15
610,6,4,10
5423,0,0,3
6698,0,0,0
915,0,1,1
11399,0,0,0
2536,0,0,0
2884,0,0,15
620,0,0,0
9143,0,0,27
1220,5,4,0
9143,0,0,0
207,0,8,2
9143,0,0,3
296,0,0,0
525,0,0,3
3989,0,2,0
532,0,0,2
470,0,26,0
697,0,0,2
476,0,10,0
326,0,0,1
170,8,1,0
640,0,0,24
248,0,2,0
2988,0,0,6
5162,0,5,5
1475,0,0,0
565,0,0,0
1450,0,0,1
451,2,8,2
400,16,2,0
6075,0,0,4
879,0,5,2
4486,0,0,0
1048,0,4,1
16284,0,20,2
1652,0,0,9
3012,0,0,28
3430,4,6,3
3606,2,0,10
14152,0,0,0
2201,0,15,10
6698,0,0,0
10770,0,0,1
3430,1,2,0
3951,0,0,9
486,0,20,10
927,5,5,0
789,0,0,0
1244,0,21,2
1491,0,0,0
12192,0,0,2
1590,0,9,0
213,0,0,2
2988,0,0,6
972,0,4,20
5162,0,2,0
1656,0,0,12
3293,20,0,0
1569,0,0,8
5162,0,1,0
5266,0,0,0
5194,14,4,0
3503,0,11,1
128,2,0,8
3506,3,43,25
4486,0,0,1
2348,1,0,3
12543,0,0,2
1687,0,1,0
12543,0,0,12
1953,0,0,25
1235,0,5,5
10770,0,0,5
12192,0,0,2
1182,1,0,0
3012,0,1,2
4351,0,0,3
9143,0,0,13
235,1,6,3
3088,0,0,3
90,0,15,9
547,0,0,7
421,0,0,9
776,0,6,7
3989,0,0,16
11399,0,3,0
2972,0,0,0
826,0,1,1
3482,25,2,0
3088,0,0,3
377,15,4,6
5874,0,0,5
2561,0,0,1
394,0,1,36
5553,2,3,0
2026,0,6,4
3754,0,0,15
7113,0,2,7
213,0,12,1
8500,0,0,9
6839,1,0,1
5162,4,7,0
6698,0,0,0
3012,0,2,8
2201,0,0,1
2359,0,0,14
230,1,0,1
596,0,0,6
2293,0,0,5
3005,0,0,0
6329,1,0,0
1501,0,0,0
1366,3,7,0
458,0,0,1
2223,0,0,7
5162,2,2,2
9408,0,1,4
621,0,1,5
243,0,5,0
2063,0,0,7
2154,0,0,0
12192,0,0,2
369,2,8,0
324,1,8,4
4479,0,0,13
10770,0,0,4
640,1,12,1
525,0,10,0
2621,0,0,0
11399,0,3,0
5874,1,8,2
2137,0,0,4
5823,3,0,0
3070,30,0,0
631,0,1,3
1485,0,0,0
2988,0,0,5
3754,0,0,15
229,0,0,2
78030,0,1,0
720,0,0,0
310,0,0,3
1485,1,2,0
430,0,0,5
3172,0,0,0
1156,0,15,0
3506,0,18,0
139,0,3,1
1595,0,0,4
5127,0,0,0
78030,0,1,0
241,1,0,0
254,0,3,0
2293,0,0,3
343,2,18,4
7113,0,0,7
614,0,0,2
2293,0,0,13
10254,0,0,1
4486,0,0,1
3049,3,3,3
2300,0,0,3
2592,0,0,0
1575,0,0,2
1138,0,3,0
3852,0,2,1
1424,0,0,11
555,0,12,8
4475,0,0,3
2376,0,0,3
720,0,5,5
481,1,11,1
502,0,0,0
7722,3,15,12
318,0,5,2
6075,0,0,0
10254,13,25,0
1021,0,0,0
2659,0,0,1
7113,0,0,1
2940,0,3,1
428,0,4,0
255,0,0,0
2988,0,0,5
384,0,3,0
606,0,2,7
720,0,2,0
3012,0,0,28
1364,0,0,1
4915,0,0,0
380,10,18,0
1676,0,2,0
2026,0,6,4
2884,0,0,15
8114,0,0,1
4648,0,0,1
6349,0,0,21
2026,0,20,0
2972,2,0,0
5162,2,7,0
2293,0,0,3
836,0,0,20
9751,2,8,5
720,21,1,0
2063,0,0,2
655,0,0,0
2300,0,0,3
10770,0,0,7
9751,7,0,0
1004,0,5,14
1650,0,0,40
4569,0,0,3
387,0,1,0
40,0,10,0
4486,0,0,1
6349,0,1,4
3602,0,0,3
179,0,0,7
418,0,0,4
10254,0,6,0
3556,0,4,0
373,0,0,8
11399,0,0,1
8114,0,0,1
14152,0,0,0
3100,0,0,0
9408,0,1,4
9635,0,0,0
9751,3,8,0
3556,0,1,0
1357,0,0,8
720,0,1,0
3852,0,0,7
298,0,15,0
200,3,6,0
138,0,0,20
9408,0,1,4
2793,0,27,3
720,0,4,0
16,0,6,1
14152,0,0,1
2793,0,0,0
2348,0,6,5
1036,0,6,3
343,1,19,5
6349,0,0,4
4475,0,0,3
3506,0,0,0
10770,0,0,26
2412,0,0,0
1040,7,8,2
4911,0,0,0
3395,0,0,0
362,0,12,3
1595,0,1,0
481,0,22,8
273,12,0,0
10254,0,4,0
5162,0,0,0
125111,0,1,0
3852,0,12,2
305,0,0,4
3012,0,1,11
199,2,3,0
262,0,10,19
125111,0,1,0
720,4,6,0
10770,0,0,4
323,0,0,0
5874,0,0,5
497,0,0,0
3172,0,0,0
8500,0,0,1
9751,0,1,4
992,0,0,7
1595,0,0,1
859,0,0,2
562,0,0,2
12543,0,0,2
2348,0,0,3
304,1,4,1
8434,0,0,12
5194,14,4,2
869,0,0,3
3430,0,3,0
11399,0,0,1
4486,0,0,1
4479,0,0,3
2026,0,6,10
13693,0,0,0
5162,0,5,5
1230,0,0,0
2793,0,27,3
6329,2,0,0
680,0,0,1
1652,0,0,2
10770,0,0,26
552,0,0,4
1456,0,3,14
3005,0,0,0
1495,0,0,14
14152,0,0,1
826,0,50,0
9143,0,0,12
15656,1,0,0
3409,0,0,10
295,0,10,6
10770,0,0,1
4090,0,0,3
3293,0,0,2
6361,0,0,0
5090,0,0,12
5162,2,7,0
355,0,9,0
3989,0,2,2
2560,0,0,4
253,0,5,12
4915,0,0,0
701,0,0,0
7209,1,5,3
8500,0,0,1
396,0,0,0
6075,0,0,0
6698,0,1,0
3506,9,18,25
4479,0,0,15
9143,0,0,16
431,0,0,2
10770,0,0,1
6329,0,1,0
16284,0,12,3
6991,0,0,0
5162,2,2,2
248,0,26,0
5874,1,8,2
1689,0,0,2
3707,0,0,8
915,0,1,1
3852,2,8,15
12192,0,0,2
573,0,0,0
7113,0,0,7
4387,0,0,0
1741,0,2,21
542,0,15,0
3682,0,0,25
551,0,0,3
6329,2,0,0
9143,0,0,12
235,0,0,0
3315,13,0,0
2219,0,0,7
1454,3,2,2
5090,0,0,1
455,0,0,4
2640,2,7,6
3852,0,2,2
11399,0,6,1
78030,0,1,0
5266,0,0,0
11399,0,0,0
562,3,0,0
1501,0,0,2
440,0,14,1
5139,0,0,1
5874,0,0,5
3524,0,0,4
629,0,25,3
2300,0,0,3
4170,0,0,25
1468,0,0,6
1180,0,0,16
2264,0,0,5
2988,0,0,5
289,0,20,10
125111,0,1,0
1424,0,0,30
1776,0,0,0
405,5,8,0
1225,0,1,0
2750,1,2,1
1533,0,0,3
1590,0,2,0
3012,0,0,27
125111,0,1,0
1059,0,0,16
2972,0,5,0
6075,0,0,0
2026,0,9,4
3606,2,0,10
784,0,4,0
341,0,2,1
8500,0,0,12
6329,2,1,0
25,3,10,0
366,10,0,2
5823,2,3,0
3503,0,0,17
10254,0,0,1
78030,0,1,0
10254,0,6,0
2900,0,0,1
1695,0,0,0
7843,0,0,0
466,0,2,1
3293,0,0,2
6361,0,0,1
2137,0,0,4
720,0,13,5
12192,0,0,2
11399,0,3,0
1184,0,0,8
6329,5,0,0
483,10,7,0
12543,0,0,2
4915,0,0,0
6352,0,0,2
2026,0,22,16
6075,0,0,0
200,4,7,10
4486,0,0,6
547,1,0,5
564,0,0,0
686,3,0,1
10,0,6,0
3088,0,0,2
3503,0,0,17
15666,0,0,14
8434,0,3,0
1595,5,6,0
630,0,28,0
1402,0,0,3
1003,0,0,1
4479,0,0,3
1327,0,0,0
3340,0,0,0
493,0,0,2
343,51,2,1
1184,0,0,6
2640,2,7,6
6297,0,0,0
10254,20,20,0
6329,1,0,0
1799,0,0,6
506,0,0,14
323,0,0,0
681,0,1,0
2900,0,0,6
360,2,0,1
720,0,2,0
461,5,6,0
179,0,5,4
2201,0,0,1
1698,0,0,0
6297,0,0,0
15666,0,0,0
4911,0,0,0
1485,0,0,0
4475,0,0,3
125111,0,1,0
400,6,0,0
832,0,4,0
6431,0,0,15
242,0,0,0
210,0,0,3
2640,2,7,6
3409,0,0,6
6163,0,0,6
2026,0,8,3
10770,0,1,0
1214,0,0,0
720,0,0,30
5319,0,0,4
3524,0,0,0
5423,0,0,3
1336,0,0,0
6163,0,0,12
6349,0,0,21
6698,0,0,0
514,0,0,0
2988,0,0,5
461,5,8,0
12543,0,0,12
5162,0,0,0
3012,0,1,1
374,0,0,0
1184,0,0,6
1650,0,15,6
13693,0,0,0
200,40,2,0
5823,3,0,0
593,6,5,0
3524,0,0,1
5346,0,0,0
2079,0,0,3
4486,0,0,0
374,0,0,0
3852,0,12,2
7,0,1,0
581,0,1,1
10770,0,0,7
3715,0,0,8
295,0,6,3
8434,0,2,0
907,6,7,0
1159,0,0,0
4486,0,0,5
3100,0,0,3
4342,3,0,0
720,0,2,0
3399,0,0,0
2985,1,0,0
5823,3,0,0
186,4,1,0
2377,0,0,3
934,0,20,2
6329,5,2,0
13,0,10,0
6329,0,1,0
589,0,0,0
3503,0,11,1
3395,0,4,11
927,0,9,1
8114,0,0,1
1377,2,2,0
216,3,3,0
4486,0,0,1
9143,0,0,13
3852,0,1,0
3758,0,0,0
2293,0,0,0
720,0,0,0
70,0,12,0
379,0,15,0
676,0,0,3
555,0,0,1
1264,0,0,1
486,1,0,0
3399,0,0,0
609,3,0,0
1059,0,0,6
5162,2,7,0
9143,0,0,0
2972,0,7,0
6075,0,0,0
273,0,5,5
5857,0,2,0
2972,2,3,0
1575,0,0,5
373,0,0,2
720,0,0,32
8114,0,0,1
9143,0,0,13
381,0,0,0
835,0,0,4
3340,0,0,0
2026,0,6,4
169,3,3,0
865,2,3,3
2293,0,0,2
5845,0,2,25
1555,3,0,0
1351,0,1,1
841,0,0,1
5874,1,8,2
5162,0,0,0
25,0,2,0
493,1,20,28
3524,0,0,1
125111,0,1,0
14152,0,0,1
1465,0,0,9
5553,2,3,0
3503,0,0,17
932,0,4,0
2293,0,0,0
4486,0,0,0
125111,0,1,0
466,0,3,0
3012,0,0,27
660,0,4,0
1365,0,0,11
500,0,0,0
9408,0,1,5
4342,3,0,0
20,2,3,0
197,0,2,2
6297,0,0,0
3395,1,1,0
3293,0,0,2
10770,0,0,4
362,1,4,1
1454,5,0,0
5373,0,0,10
10770,0,0,26
4,0,3,0
7843,0,0,0
1261,0,0,2
9143,0,0,3
11399,0,6,1
518,0,0,0
10770,0,0,2
3524,0,0,4
6361,0,0,9
5373,0,0,1
9,1,2,0
5162,6,12,0
479,0,0,0
4486,0,0,1
4486,0,0,1
608,0,0,1
3088,0,0,2
3505,0,0,0
1657,0,0,4
8500,0,0,6
5090,0,0,8
1765,0,0,0
5090,0,0,2
5162,2,2,2
207,0,1,0
2972,6,7,1
702,0,0,2
30911,0,5,0
431,0,0,15
3852,2,8,15
517,3,5,0
5162,0,6,0
298,0,11,3
418,0,0,0
218,0,1,0
1323,0,0,10
30911,0,5,0
1575,0,0,5
2356,0,0,0
10546,0,0,2
4170,0,0,25
1468,1,0,2
3951,0,0,9
10770,0,0,2
5874,1,8,2
9143,0,0,2
403,0,0,0
333,0,5,0
754,0,0,0
1578,0,0,0
690,7,12,0
1059,0,0,4
2972,0,0,0
654,0,0,2
10254,20,20,0
308,0,0,13
2884,0,4,2
289,0,0,8
10254,0,6,6
3317,0,0,2
5874,5,10,0
2456,0,0,10
720,1,2,0
1264,0,0,4
5162,0,8,2
1650,0,9,0
528,0,0,2
1676,0,0,5
1501,0,0,0
1021,0,0,8
3524,0,0,0
3524,0,3,3
2025,0,4,2
4486,0,0,5
3409,0,0,0
